segment_a,segment_b,cosine
0,1,0.005668565630912781
0,2,-0.09600736200809479
0,3,0.06560538709163666
0,4,0.033258434385061264
0,5,0.06885600090026855
0,6,-0.1451391875743866
1,2,-0.04669845849275589
1,3,0.13343386352062225
1,4,-0.056734584271907806
1,5,-0.004530779086053371
1,6,-0.07912981510162354
2,3,0.03572259098291397
2,4,-0.051723603159189224
2,5,0.03228338062763214
2,6,-0.09661418944597244
3,4,0.18191805481910706
3,5,-0.022935809567570686
3,6,-0.05449505150318146
4,5,0.0533001571893692
4,6,-0.11940797418355942
5,6,0.02278923988342285
