run_start dataset=Solar mode=fixed pred_len=96 target_horizons=[96] encoder_mode=timealign-token-mlp readout_mode=official pcc_objective_mode=off output_dir=/home/yingch/exp_outputs/r-2026-fatst/timealign_official_reproduction/main_i_8dataset_20260806/runs/TimeAlign__Solar__H96__seed2021
train 35977
val 5161
	iters: 100, epoch: 1 | loss: 0.5886320
	iters: 200, epoch: 1 | loss: 0.5480796
	iters: 300, epoch: 1 | loss: 0.4512578
	iters: 400, epoch: 1 | loss: 0.4155473
	iters: 500, epoch: 1 | loss: 0.4446158
	iters: 600, epoch: 1 | loss: 0.4264346
	iters: 700, epoch: 1 | loss: 0.4710663
	iters: 800, epoch: 1 | loss: 0.4694064
	iters: 900, epoch: 1 | loss: 0.4383895
	iters: 1000, epoch: 1 | loss: 0.4455364
	iters: 1100, epoch: 1 | loss: 0.4293065
Epoch: 1, Steps: 1125 | Train Loss: 0.4740601 Vali Loss: 0.1579048
Updating learning rate to 0.0004877641290737884
	iters: 100, epoch: 2 | loss: 0.3951572
	iters: 200, epoch: 2 | loss: 0.3855235
	iters: 300, epoch: 2 | loss: 0.4007295
	iters: 400, epoch: 2 | loss: 0.4294021
	iters: 500, epoch: 2 | loss: 0.4048920
	iters: 600, epoch: 2 | loss: 0.4199539
	iters: 700, epoch: 2 | loss: 0.4168328
	iters: 800, epoch: 2 | loss: 0.4234422
	iters: 900, epoch: 2 | loss: 0.4003820
	iters: 1000, epoch: 2 | loss: 0.3859088
	iters: 1100, epoch: 2 | loss: 0.4342424
Epoch: 2, Steps: 1125 | Train Loss: 0.4074572 Vali Loss: 0.1577322
Updating learning rate to 0.0004522542485937369
	iters: 100, epoch: 3 | loss: 0.3972631
	iters: 200, epoch: 3 | loss: 0.4123478
	iters: 300, epoch: 3 | loss: 0.3942428
	iters: 400, epoch: 3 | loss: 0.4384111
	iters: 500, epoch: 3 | loss: 0.4311333
	iters: 600, epoch: 3 | loss: 0.4169020
	iters: 700, epoch: 3 | loss: 0.3995224
	iters: 800, epoch: 3 | loss: 0.4150307
	iters: 900, epoch: 3 | loss: 0.4128200
	iters: 1000, epoch: 3 | loss: 0.3936703
	iters: 1100, epoch: 3 | loss: 0.4091893
Epoch: 3, Steps: 1125 | Train Loss: 0.3947211 Vali Loss: 0.1595563
Updating learning rate to 0.0003969463130731183
	iters: 100, epoch: 4 | loss: 0.4055403
	iters: 200, epoch: 4 | loss: 0.3567488
	iters: 300, epoch: 4 | loss: 0.3838066
	iters: 400, epoch: 4 | loss: 0.3948598
