epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h96_l1
1,1125,0.4740600983036889,0.23874184057447645,0.23874184057447645,0.06243420696424113,0.864420237382253,0.06243420696424113,0.17288404747645061,full,off,1,32,96,0.15790483799840635,0.0005,37.36979103088379,0,3,0.0,1,0,0,0.23874184057447645
2,1125,0.40745724198553296,0.21198469422923194,0.21198469422923194,0.022430014067225987,0.8652126548025343,0.022430014067225987,0.17304253096050687,full,off,1,32,96,0.1577321726945229,0.0004877641290737884,34.54347777366638,0,3,0.0,2,0,0,0.21198469422923194
3,1125,0.3947210671901703,0.2053960367573632,0.2053960367573632,0.016348512128823333,0.8648825769954257,0.016348512128823333,0.17297651539908515,full,off,1,32,96,0.1595563117104272,0.0004522542485937369,33.2602002620697,0,3,0.0,2,1,0,0.2053960367573632
4,1125,0.3869386166996426,0.2014638696776496,0.2014638696776496,0.012562434624466632,0.8645615480740865,0.012562434624466632,0.1729123096148173,full,off,1,32,96,0.160801028929806,0.0003969463130731183,34.578635692596436,0,3,0.0,2,2,0,0.2014638696776496
5,1125,0.3801647128529019,0.19745524852805668,0.19745524852805668,0.009880289771904548,0.8641458576520284,0.009880289771904548,0.1728291715304057,full,off,1,32,96,0.15753629015913853,0.00032725424859373687,35.128483295440674,0,3,0.0,5,0,0,0.19745524852805668
6,1125,0.37451792939503986,0.19418963038921355,0.19418963038921355,0.007593673355877399,0.8636731133460999,0.007593673355877399,0.17273462266922,full,off,1,32,96,0.15370055328821763,0.00025,33.47028398513794,0,3,0.0,6,0,0,0.19418963038921355
7,1125,0.36925255844328136,0.19088360029459,0.19088360029459,0.005741279914147324,0.8631383721033732,0.005741279914147324,0.17262767442067464,full,off,1,32,96,0.15414791923831217,0.00017274575140626317,35.40031456947327,0,3,0.0,6,1,0,0.19088360029459
8,1125,0.3649325513044993,0.18788230699300765,0.18788230699300765,0.00453322875375549,0.8625850641992358,0.00453322875375549,0.17251701283984716,full,off,1,32,96,0.1564256326140215,0.00010305368692688174,33.391152143478394,0,3,0.0,6,2,0,0.18788230699300765
9,1125,0.36234012887212963,0.18604501617617078,0.18604501617617078,0.003855502607093917,0.8621980375183953,0.003855502607093917,0.17243960750367907,full,off,1,32,96,0.1591796774591785,4.7745751406263163e-05,30.4540433883667,0,3,0.0,6,3,0,0.18604501617617078
10,1125,0.3608442723486159,0.18486575364404254,0.18486575364404254,0.0035910835028108625,0.8619371616045634,0.0035910835028108625,0.1723874323209127,full,off,1,32,96,0.15652881434652954,1.2235870926211617e-05,29.832595109939575,0,3,0.0,6,4,0,0.18486575364404254
