phase,dataset,trial_id,profile_id,seed,best_epoch,validation_mean_mse_4h,trainable_parameters,checkpoint_sha256_before_test,artifact_dir,test_artifact_dir,source_ledger
H5D,ETTh1,ETTh1__h5d_bs64_lr5,h5d_bs64_lr5,2021,2,1.1107256002530146,2045193,4e4908fefbbf49b7c4ca5e09783c8299f5ecaeb46fc3e364c17da67312c5ef5b,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_bs64_lr5/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_bs64_lr5/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_bs64_lr6,h5d_bs64_lr6,2021,1,1.111460401107084,2045193,54d2080997b6fb75746d24de0cc216080d18624eea985caeb260acbaccfca38f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_bs64_lr6/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_bs64_lr6/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l570_do0,h5d_p19_l570_do0,2021,2,1.0976796342747375,1951305,d96a89bd90850a111473571c7dbdb877def60f692fcfdf710c02a4d68388c74f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l570_do0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l570_do0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0,h5d_p19_l589_do0,2021,2,1.0971105410078068,1951337,bfb9745600b09e997f30423bb03a2d3adc584934d7b43dc1c791465df29ac912,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_bs16_lr3,h5d_p19_l589_do0_bs16_lr3,2021,1,1.1013629896582902,1951337,638ab94b82479295126a0c46e861a0d214265748288995ca4869ff2b6694ae1c,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_bs16_lr3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_bs16_lr3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_bs48_lr4p4,h5d_p19_l589_do0_bs48_lr4p4,2021,2,1.1041843959485136,1951337,a63dc4dd77292f99806034bb6053179ecb16c75d2453d9793672c55babe62d23,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_bs48_lr4p4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_bs48_lr4p4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_lr3,h5d_p19_l589_do0_lr3,2021,2,1.0964086448139925,1951337,65b0d8a3339bdc306af4f87f16549653418d40b81a603c90b1c5af984f699584,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_lr3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_lr3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_lr4,h5d_p19_l589_do0_lr4,2021,2,1.0992427786662509,1951337,76ccbc73a0c71850c2c487f1dc2c710f1fcb58a8edbb116904df0eac74de5530,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_lr4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_lr4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r136,h5d_p19_l589_do0_r136,2021,1,1.1198833530661576,2319077,3930c3e4887bf53fe59d1325a31c2af4d556d20fb383ef2d69f373cc3185112f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r136/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r136/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r144,h5d_p19_l589_do0_r144,2021,2,1.1104899079302355,2428037,e5bf88f35e64c95fc67847f6d2608f491d81db2eb0843bde93c667b64eca7662,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r144/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r144/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r152,h5d_p19_l589_do0_r152,2021,2,1.1201031948768696,2536997,80c4d69caa9bbff4842a32bb3ace50cb6f10a25833de632d2c1ce6ab2d081578,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r152/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r152/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r160,h5d_p19_l589_do0_r160,2021,2,1.114009050372988,2645957,3edfcfde20a57c3e3283da1ee899256103ce7951f654e207e8ad6c1eff2fede6,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r160/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r160/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r168,h5d_p19_l589_do0_r168,2021,2,1.1181848941537151,2754917,7b079d56c68fa46f0590d85e8240a31606616e1a7b956b71b4d38d2968cb433e,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r168/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r168/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r176,h5d_p19_l589_do0_r176,2021,1,1.1297896317385565,2863877,4a5311d3792ac956aafb6686c39fcbefbe30a2148d92b57b845bff6cc68ab1b3,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r176/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r176/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r184,h5d_p19_l589_do0_r184,2021,1,1.1079063455590845,2972837,c952579a9ee3e90bd8c8c7948f20c48cde93740fc2d9dcab1d096e51d33d5e5f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r184/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r184/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l589_do0_r192,h5d_p19_l589_do0_r192,2021,1,1.1186356525177077,3081797,a8908f5405f5dbfe22826debaccee924ebc3de346e32ff9de700d45ce11aa913,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l589_do0_r192/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l589_do0_r192/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l608_do0,h5d_p19_l608_do0,2021,2,1.1053973677830533,1951369,a5aa4b3354cc481100729c95a1dc511007af0dac18fabcdd9cf5e653ce42ec49,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l608_do0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l608_do0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p19_l627_do0,h5d_p19_l627_do0,2021,2,1.1082233964430448,1951401,b65ad83c617d15f4d50c0095c35260e144f9b8b7b7419b07d4210bc47b59ed82,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p19_l627_do0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p19_l627_do0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r136,h5d_p20_do0_r136,2021,2,1.1069550222148083,2430213,6f150cd054e2d5f32ea787300237305103239acaf66e89c4f6e4f186dd88cedb,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r136/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r136/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r144,h5d_p20_do0_r144,2021,2,1.1141342598854358,2544293,7d61013346ab9ea302e266d9cbfd07227d27a4331de9468e74804949da6374bc,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r144/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r144/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r152,h5d_p20_do0_r152,2021,2,1.0938418797902867,2658373,8bb4e8e15f2acecec226969d6f0d74c293b0cebead1ea32ccdef672e830b5c2d,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r152/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r152/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r160,h5d_p20_do0_r160,2021,2,1.1031140721909378,2772453,9376529e32e3b02ba9da6e7c492b6eccc9a7ba9b017896d41008f57e98776645,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r160/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r160/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r168,h5d_p20_do0_r168,2021,2,1.1201322635316053,2886533,bb652b0b30c690e9960653e0c571215f15e425eadbeb636e707234ef346311ff,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r168/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r168/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r176,h5d_p20_do0_r176,2021,1,1.1096650405894108,3000613,8054326a11d3c8f5ba95cae30c755e771af1728386d3a1b99e9c4ef709d6e02a,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r176/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r176/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r184,h5d_p20_do0_r184,2021,1,1.1031102146164307,3114693,70f7629b602eeaacdb2fcf4860ba9d67ccc17cc1d12fad8aad3f2db47aca9db8,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r184/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r184/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p20_do0_r192,h5d_p20_do0_r192,2021,1,1.1261784175198364,3228773,b1c2bf7aa414b89efa8a6a5fb3d5a319313a919ac7ed26eb9279c687e2bf07a2,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p20_do0_r192/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p20_do0_r192/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l609_do0,h5d_p21_l609_do0,2021,1,1.1027927240840942,2138921,ac31064c2874a34e7c521d0e829fc149fc35fcd133ac6654835fe6506addfa73,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l609_do0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l609_do0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l630_do0,h5d_p21_l630_do0,2021,2,1.1058221987794183,2138953,097ab465493b862ee330cc97249289676ac8bffaf2bb582a77d0734a88662187,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l630_do0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l630_do0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l630_do0_bs16_lr3,h5d_p21_l630_do0_bs16_lr3,2021,1,1.1145408324503694,2138953,82ba52d38d79ba3857b96d28bca75c9fad713f1a893e5a33a8c30094dc12aa46,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l630_do0_bs16_lr3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l630_do0_bs16_lr3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l630_do0_lr3,h5d_p21_l630_do0_lr3,2021,2,1.1060240795567913,2138953,a71f7e858dc2978aaf3c980d2e750941137fed568b59fad540a2d67dbc608132,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l630_do0_lr3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l630_do0_lr3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l630_do0_lr4,h5d_p21_l630_do0_lr4,2021,2,1.1065988502925306,2138953,b6c44a3f067e53ef4be5276a74217b7d33d92812f4e04f2b29eaa9cf98e625d3,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l630_do0_lr4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l630_do0_lr4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l630_do0_r144,h5d_p21_l630_do0_r144,2021,2,1.0963869600118847,2660453,93ba87822eea2c5e72d83f2f4d21c5fb90f6b1b010ece1f7bf405eb5ac7d561a,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l630_do0_r144/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l630_do0_r144/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
H5D,ETTh1,ETTh1__h5d_p21_l630_do0_r160,h5d_p21_l630_do0_r160,2021,2,1.1055339470417016,2898853,280efc8b8d7c32c2525d5f0e722d4a8097709d281c1851c8aa2a8579ccdecbc8,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/trials/ETTh1/ETTh1__h5d_p21_l630_do0_r160/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h5d/test_audit/ETTh1/ETTh1__h5d_p21_l630_do0_r160/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h5d_artifact_audit_20260813/trial_ledger.jsonl
