phase,dataset,trial_id,profile_id,seed,best_epoch,validation_mean_mse_4h,trainable_parameters,checkpoint_sha256_before_test,artifact_dir,test_artifact_dir,source_ledger
H4L,ETTm2,ETTm2__h4l_patch8,h4l_patch8,2021,5,0.1829931748574526,2256581,a783ad31a54be3c9be812d4e5eb45081fd78157b3c64b44472d3d45acad71aab,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_patch8/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_patch8/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_rank16,h4l_rank16,2021,7,0.1847365571136516,1748485,a4ac1a84404cb04d9a0a3bd5b4c97c6b1293e46c20e19d41c79003a9e78c598e,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_rank16/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_rank16/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_rank256,h4l_rank256,2021,2,0.18594085102848198,9471685,b2c045a0e57f8f24ce97fc9e2843f806990e1f08b8907c6a51d1c06bfa4d4d8f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_rank256/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_rank256/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_rank8,h4l_rank8,2021,6,0.19243127814954192,1491045,17f28d92f34298e6ed1d2d7248a8b036c1cf81c30e9fb2253537603771512385,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_rank8/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_rank8/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_seq192_patch12,h4l_seq192_patch12,2021,3,0.18580119166588355,3287493,b5fcbfe4aaed19c1d666ad44f1aa6ba679224552a022ec744b0c60b8cc395197,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_seq192_patch12/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_seq192_patch12/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_seq96_patch12,h4l_seq96_patch12,2021,7,0.1908300003015837,3286469,2bd1679ca4e10c2ebad67e4a9e8725cb4887893d79694e21e56891709dc7bea5,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_seq96_patch12/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_seq96_patch12/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_timealign_long_wd1e3,h4l_timealign_long_wd1e3,2021,4,0.18393700364367327,3293125,b5f8fbab423621ec4d5e8e220a451f9535d27a2eccc26bff21b9d432c00141c6,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_timealign_long_wd1e3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_timealign_long_wd1e3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_timealign_short_rank128_wd0,h4l_timealign_short_rank128_wd0,2021,1,0.18248005291231767,5352645,361c1f416a4dbdc6724262017c183e8b3dea56a650241ef0e3966374fc404367,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_timealign_short_rank128_wd0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_timealign_short_rank128_wd0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_wd0,h4l_wd0,2021,4,0.18354791804505066,3293125,3b2947aa4b22714fec415628e09f291332488ac67475e5b93c0f1c832d7a1ed3,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_wd0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_wd0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_wd1e3,h4l_wd1e3,2021,4,0.18353170338932182,3293125,c7d6f903e0e0764496f0225746bd5e7f5df2b8fd769929bcfd0482a2965fdcbf,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_wd1e3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_wd1e3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_wd5e2,h4l_wd5e2,2021,4,0.18331771082386175,3293125,5ceb1fbfdbbffbc5d8e6eb51055ac95bdb69e8d2a4276f8f8cf19feed5dea9cc,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_wd5e2/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_wd5e2/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,ETTm2,ETTm2__h4l_wide_interaction,h4l_wide_interaction,2021,2,0.18787685529966858,36983621,32020fd2b00e6c0ac90d98194159d7336f376e6b5e6f724b09c3e236f11ff368,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/ETTm2/ETTm2__h4l_wide_interaction/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/ETTm2/ETTm2__h4l_wide_interaction/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_d128_ff256_r64,h4l_d128_ff256_r64,2021,17,0.4878969409229559,6476229,9a2ae38632e38fb418e514e1661c44aa94561738c326c0a2e542e94a1e4d08f6,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_d128_ff256_r64/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_d128_ff256_r64/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_d256_ff256_r128,h4l_d256_ff256_r128,2021,4,0.4889843760056436,20812101,f7101b01da83fad702fc6de6b3ee6b303b2384295a1a10301289fc6d9970c151,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_d256_ff256_r128/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_d256_ff256_r128/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_d256_ff512_r256,h4l_d256_ff512_r256,2021,5,0.48856825495955525,36990277,db8a2e80eadd8e42b96cd5334e8beada0b21484273fff4f2e50e6a3ef38d4655,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_d256_ff512_r256/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_d256_ff512_r256/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_d32_ff64_r32,h4l_d32_ff64_r32,2021,21,0.4889051718447017,1129445,059efa86483a7dd50b7d3939911288110cc451d1927f56cceecaad32273147cc,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_d32_ff64_r32/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_d32_ff64_r32/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_lr1e5,h4l_lr1e5,2021,47,0.4895548659552347,4927509,3da67a7eec452c79e02c34cc01f324d8f42dfb80fb1cf632d10b684998d95f68,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_lr1e5/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_lr1e5/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_lr5e4,h4l_lr5e4,2021,2,0.48648046644936715,4927509,7a93aae363b167dc0e502c53bffd5cbaa58dbc2492844961910e6e48502b7f4f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_lr5e4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_lr5e4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_patch1,h4l_patch1,2021,23,0.4888913151196441,449685,38466cd9b2eed34e0a776a9d51862d256722830d2b94c407612935d42633273f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_patch1/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_patch1/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_patch120,h4l_patch120,2021,6,0.4907432714584357,23800341,a1f49aee27d30d3aa56d7d1cb7aef438a6a40a7743cc76f20f2ee3164b371ddd,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_patch120/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_patch120/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_patch4,h4l_patch4,2021,44,0.48554404478793634,1004949,7c5235af8097881ea15046f2bd5d43a71e23b68bb32ac97893ce7fbbfbed8e6b,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_patch4/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_patch4/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_patch48,h4l_patch48,2021,6,0.4883758955760785,9645141,c4325d26f40e001f0eb1d40b94c8af5a10dcf68087f1e01b8dab4500b0628b7f,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_patch48/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_patch48/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_patch72,h4l_patch72,2021,10,0.48915730963261533,14363413,f7d02a68683af22dee836f355f29f9b23ad261eee285f24a853f2455336c5a88,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_patch72/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_patch72/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_patch8,h4l_patch8,2021,47,0.4857812111977384,1785621,1a7ca5395f5f2a612bac616f5530880c8dd3b3a4358879bbc20d4f41e72ac2a6,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_patch8/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_patch8/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_rank16,h4l_rank16,2021,19,0.48911299190062674,1709509,5938ecf919eded0a77d15377c5f9b95b3ebc15db09a57270d582736c2586412e,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_rank16/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_rank16/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_rank256,h4l_rank256,2021,10,0.4867002315093054,9432709,74284f7edd342e53897b373f01d31824528e7f4878f747c04dd2eb731b2a5b0b,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_rank256/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_rank256/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_rank32,h4l_rank32,2021,34,0.4874692480076134,2224389,04ab8eb6cc20926a3e686fb6252e5682a0f41114a42536e9b04b6ccac4689aad,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_rank32/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_rank32/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_rank64,h4l_rank64,2021,15,0.4884783034885509,3254149,3d46ab3f58de18ee89b06ce9076e1a622dbb22cd03c123fe1887f9d654621c78,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_rank64/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_rank64/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_seq192_patch12,h4l_seq192_patch12,2021,6,0.5132956052988042,2567317,966463b7c1d8a3e20b87f75d14869cc340b46c44cee0577e77aed36b340660fa,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_seq192_patch12/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_seq192_patch12/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_seq512_patch16,h4l_seq512_patch16,2021,24,0.497909304595715,3354773,30bdf5f488661c9626b9980cdbd57057c73a72fe23f7d9b73525e5a92ea3e6e1,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_seq512_patch16/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_seq512_patch16/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_timealign_long_r192_lr5e5,h4l_timealign_long_r192_lr5e5,2021,8,0.4876230063325252,28565829,60611bea62db5e6c1c64891338594f8a3fa8d0ddf185de0f8fc96576aa592174,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_timealign_long_r192_lr5e5/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_timealign_long_r192_lr5e5/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_timealign_short_r64_wd1e3,h4l_timealign_short_r64_wd1e3,2021,14,0.488064085739103,12716101,8b9a87400c5222ccfad0c2d1038386995442a01074dce4e6e59ef9dec56a0923,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_timealign_short_r64_wd1e3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_timealign_short_r64_wd1e3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_wd0,h4l_wd0,2021,11,0.4877772159212904,4927509,d959944f8054f0049d03c5eb0b5905b76f63557fb26bcdb1071a4fffb306a5ac,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_wd0/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_wd0/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_wd1e3,h4l_wd1e3,2021,11,0.48777499433665994,4927509,ddc36b97c9238a44bd640d913a6a170e2de71f5cd3408e13260a3011b80aa808,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_wd1e3/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_wd1e3/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
H4L,Weather,Weather__h4l_wd5e2,h4l_wd5e2,2021,11,0.48782441326775516,4927509,19ff35a3f809d1c19e3037e28a0441f90a65d3112171d4898c362e573f437072,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/trials/Weather/Weather__h4l_wd5e2/seed2021,/home/yingch/exp_outputs/r-2026-fatst/iscf_bsca_main_v1_hpo/h4l/test_audit/Weather/Weather__h4l_wd5e2/seed2021,analysis/iscf_bsca_main_v1_hpo_20260731/h4l_artifact_audit/trial_ledger.jsonl
