model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,2.4932303014686954,1.2322244277844827,0.07327648768150534,0.21124718869859596
TimeMixer,96,4.986221105880143,1.8215991979932646,0.14654593650135606,0.3122870321631032
UVHF,192,3.355197187462309,1.411664383020252,0.09860984973240355,0.24200959303748154
TimeMixer,192,5.384379707547585,1.8443157302413902,0.15824788952718888,0.31618145550530696
UVHF,336,4.3151164931234405,1.519668417140132,0.12682205104211888,0.2605253342137491
TimeMixer,336,7.220671340742053,2.265526577229746,0.21221683140959816,0.38839200844461885
UVHF,720,13.194257007782529,2.296413281104631,0.3877815902236785,0.39368709042369204
TimeMixer,720,17.700735967744468,3.1699369527147794,0.5202278186375121,0.5434401838768871
