baseline,dataset,horizon,repeat,seed_contract,mse,mae,checkpoint,checkpoint_sha256,test_role
AMD,ETTm1,96,0,official_seed_2024,0.28867924213409424,0.34349048137664795,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTm1/workspace/source/checkpoints/ETTm1/best.pt,6a2ac4089918be29a3e97dd16018d5780b64891fce2950cdc986dba4844ce67f,official_test_once_after_official_last_checkpoint
AMD,ETTm1,192,0,official_seed_2024,0.32891783118247986,0.3659360110759735,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTm1/workspace/source/checkpoints/ETTm12/best.pt,1dc980b2522c0cd29366bd9f68d46f1ef26ac51bb511a1a01f0135ef2939f6ea,official_test_once_after_official_last_checkpoint
AMD,ETTm1,336,0,official_seed_2024,0.3650975823402405,0.3861110508441925,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTm1/workspace/source/checkpoints/ETTm13/best.pt,a4bdaac30bd6dd9685e4a442cc8044faf9a96c5fb139f49e9214d0794c8d01ee,official_test_once_after_official_last_checkpoint
AMD,ETTm1,720,0,official_seed_2024,0.42269816994667053,0.41704830527305603,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__ETTm1/workspace/source/checkpoints/ETTm14/best.pt,fcc2b0f22e296c143457c9d3ba0f86679670f7f2e543803304ed089cb880be2e,official_test_once_after_official_last_checkpoint
