epoch,train_loss,train_pred_loss,train_alignment_loss,train_reconstruction_loss,train_raw_reconstruction_loss,mse,mae
1,0.8590281656232931,0.81496085251792,0.8813462328102629,8628.641191902807,8628.641191902807,0.6397212147712708,0.5616263747215271
2,0.7903198034076367,0.7502642425440126,0.8011112910206035,8615.278336864407,8615.278336864407,0.6442437767982483,0.5624263882637024
3,0.7629902696205397,0.7238325345314155,0.783154677536528,8603.210718187234,8603.210718187234,0.6300598382949829,0.554877519607544
4,0.743049153837107,0.7046718173107859,0.7675467840695785,8636.74549374338,8636.74549374338,0.6758233308792114,0.5702345967292786
5,0.7241830866215593,0.6868830272706888,0.7460012597552801,8615.219428628177,8615.219428628177,0.6865208745002747,0.5724654197692871
6,0.7078111212132341,0.6713239176798675,0.729744077739069,8601.979889433263,8601.979889433263,0.6739858388900757,0.5663887858390808
7,0.6925701650522523,0.6569314437397455,0.7127744969675096,8625.827206369173,8625.827206369173,0.712175726890564,0.5786333084106445
8,0.6799214866201756,0.6450361205359637,0.6977073277457285,8646.76955607786,8646.76955607786,0.7065149545669556,0.5756480693817139
9,0.664693552558705,0.6304243762614363,0.6853835431195922,8638.99370199947,8638.99370199947,0.7234700918197632,0.5833550691604614
10,0.6490201823792215,0.6153617662898565,0.6731682722851381,8633.807876845538,8633.807876845538,0.7496676445007324,0.5926181674003601
11,0.6363415647361238,0.6030935478412499,0.6649602823338266,8604.856999801377,8604.856999801377,0.7686020135879517,0.5972367525100708
12,0.6240798189478406,0.5913051174858869,0.6554940292390726,8642.983042571504,8642.983042571504,0.7810453772544861,0.6040714979171753
13,0.609857053069745,0.5775822694018736,0.6454955682916156,8592.450687731727,8592.450687731727,0.8078584671020508,0.6105893850326538
