scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.05235573649406433,0.1623746156692505,0.5240432620048523,0.06440126150846481,0.1197543814778328
