origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720
1198,6,True,0.6823862028821344,0.05529862110473452,0.7926885701064322,0.42603216844421476,0.5823226729565372,0.4604242205726835,0.07222179177262748,0.1258289886679966,0.07222179177262748,0.42603216844421476,0.1258289886679966,0.23132390805643102,0.09402536279164632,0.5935337441700621,0.16944798045454137,0.3343113260753672,0.1343824984711621,0.5980318703265624,0.12461176037396321,0.28628393447289596,0.15771322655174172,0.4491020711933338,0.13798515780986742
1049,6,True,0.6808101652379601,0.10570235687514973,0.999074502545118,0.10757046824778393,0.4900177349106594,0.4635146737154129,0.12168616900889924,0.20953191452217668,0.12168616900889924,0.41924756767294236,0.20953191452217668,0.17311409025284294,0.1544921265040555,0.10757046824778393,0.26903505962808466,0.18873917193990733,0.13189659148099842,0.301170021435757,0.15984217898560119,0.27975569934843963,0.19482466635342985,0.3035900008214918,0.1937879245018128
1199,6,True,0.6775741787922711,0.05555557952972041,0.8005552984729292,0.39804367185386647,0.5788342799964658,0.46051068556677643,0.07545459578030082,0.12534895349083056,0.07545459578030082,0.39804367185386647,0.12534895349083056,0.2290319806053059,0.09698325845428436,0.5765514571459913,0.16937167985027046,0.33434976383000825,0.13723427812443653,0.589548751126949,0.12635099851403256,0.2829506419834219,0.1588573148081911,0.4385688129398252,0.13991560423534863
814,0,True,0.6752484460539854,0.05893664381050805,0.955113373438223,0.17956611119236876,0.4382192597716319,0.5986450617454133,0.19302548665515032,0.2598259612884073,0.19302548665515032,0.2570969979366624,0.2598259612884073,0.2891703201787019,0.23724513031196026,0.17956611119236876,0.2563204154055764,0.49446274124563144,0.3701690592771892,0.2513711784538637,0.2882841223411545,0.5717096297841372,0.4185389537501584,0.2679169075598955,0.3122226030748441
1181,6,True,0.6745244345922978,0.06735913042304299,0.9639055992596021,0.11171187136179639,0.5905807355395778,0.45829665188422125,0.06183753554190771,0.06961427666123174,0.06183753554190771,0.11171187136179639,0.06961427666123174,0.16102595808899675,0.08079753460797116,0.49823285905670245,0.08720297871170479,0.26662928688543985,0.11695206906063736,0.5613682561777729,0.07703948750869842,0.2695759277953597,0.14947670755517573,0.44551166427350153,0.07134216492424819
1193,6,True,0.6732014274806044,0.05932421482626407,0.8704303563165201,0.25466498572082896,0.6158675360609558,0.4603346203979314,0.08087442225753218,0.108507477453944,0.08087442225753218,0.25466498572082896,0.108507477453944,0.19124353624415394,0.09585591051278762,0.4987756846829493,0.13088506845219838,0.29560989419308725,0.12533959799998473,0.5759966074812264,0.10509978960398449,0.26522852352080367,0.15906538757508865,0.40027043297018516,0.10714348702892812
1185,6,True,0.6700889491967353,0.06586056909642167,0.9472466450717261,0.12620003644910027,0.5860561572614218,0.46030281471254053,0.06771146337206317,0.07749080590127412,0.06771146337206317,0.12620003644910027,0.07749080590127412,0.1560715351660326,0.08633491712498796,0.4468247074449365,0.0933138280215563,0.2556300620756967,0.11656310432840622,0.5440164455544756,0.07967004176075194,0.2570641410818536,0.16334178407835567,0.3645874395746824,0.07138245930003594
1865,0,True,0.6696403938301665,0.060290149178370715,0.9639055992596021,0.16401110246330775,0.3848426346137307,0.3778246306495661,0.07769014681591827,0.09293203180668841,0.07769014681591827,0.16401110246330775,0.09293203180668841,0.1422629895307009,0.10382749841963022,0.2701721033549358,0.09412399204348902,0.20409401606080646,0.1306506352365225,0.3598507307651916,0.10746965091054322,0.4571509982518633,0.24240438827690108,0.4697498436974854,0.11455707336753762
1862,0,True,0.6676078877594536,0.05859409249572467,0.951874132346136,0.1610529999247149,0.4335492160897113,0.37701879164782764,0.08316540892137554,0.09913070660472291,0.08316540892137554,0.1610529999247149,0.09913070660472291,0.16545762960937757,0.1129061610430495,0.317612845599171,0.10494507623540827,0.23635663942290344,0.1426261672733604,0.39656373681060375,0.13131994163183483,0.4901842671543122,0.2560667769182664,0.47761118812559633,0.13456222638971904
1856,0,True,0.6673306460450559,0.05030795894119711,0.8787598334104582,0.28054152522049736,0.437882717736776,0.377097646536701,0.12107064658465633,0.16828024247231457,0.12107064658465633,0.28054152522049736,0.16828024247231457,0.2241285672815214,0.13419595078915716,0.40125459053777146,0.18154579141624785,0.2987811999748391,0.16319896076322482,0.4537843720522975,0.21440706597881412,0.5743239774839333,0.2691699034034786,0.53132741456714,0.22212750920671068
