model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
DLinear,96,43.69464511449226,5.754586368149234,0.32557963400193973,0.4967394129346611
UVHF,96,21.076623916625977,4.068698406219482,0.15704715251922607,0.35121259093284607
DLinear,192,71.09124249558035,7.565476045401212,0.529718473552206,0.6530565168270285
UVHF,192,22.73726463317871,4.130305767059326,0.1694210022687912,0.3565305173397064
DLinear,336,57.909171053078246,6.624256594228119,0.43149559099093343,0.5718098784576446
UVHF,336,22.674236297607422,4.037578582763672,0.1689513474702835,0.3485262393951416
DLinear,720,50.7412669341893,6.272800354380408,0.37808576025598073,0.5414719609975017
UVHF,720,19.577329635620117,3.6177144050598145,0.14587552845478058,0.31228333711624146
