short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.598753756806774,0.051684790290892124
96,336,0.5724531000819031,0.049414501525461674
96,720,0.5628133862930262,0.048582395538687706
192,336,1.1089819261031602,0.09572799775439003
192,720,0.8679413000091984,0.07492122356779873
336,720,0.48462299029352884,0.04183295276015997
