epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1108,0.7751492713225017,0.3776059138860943,0.4344282132516269,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4991776514441766,0.0001,96.46033954620361,1,5,0.0,1,0,0,0.4314079698887973,0.38753843372048885,0.3896395836281002,0.38964812099826035,0.38948264989719494,0.3511998086952561,0.7353492283433783,0.020120752854306347,0.8499699170408697,0.15077076272010156,0.3776059138860943,0.9879799212466939,0.27087344425572385,0.0,0.0,1.0,0.3975433593192255,0.7751492713225017,0.0,0.3975433593192255
2,1108,0.708440610701857,0.3510112219661582,0.40824182342321,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.49659599841272994,9.938441702975689e-05,96.82307410240173,1,5,0.0,2,0,0,0.36844918669776366,0.35494630786486053,0.3549304638152088,0.3545601509699753,0.3542608011123936,0.3235788497979675,0.7475878736172342,0.020126285971165888,0.8446853778422524,0.17701370255611434,0.3510112219661582,0.9501306839583152,0.3704714826190515,0.0,0.0,1.0,0.35742938814395603,0.708440610701857,0.0,0.35742938814395603
3,1108,0.6949299479757405,0.34474571791581726,0.4032544504434193,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.49375027626704804,9.755282581475769e-05,96.24765634536743,1,5,0.0,3,0,0,0.3592395929330523,0.3484710029692856,0.34815960842779825,0.347730472979778,0.34732044385981475,0.30801950723255583,0.7492049894285546,0.020129283484986004,0.8422661601743974,0.1926711887551559,0.34474571791581726,0.9370819044027088,0.3943698832812292,0.0,0.0,1.0,0.3501842300599233,0.6949299479757405,0.0,0.3501842300599233
4,1108,0.6867782468184668,0.34084343654691956,0.39999752467504907,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4921704882826094,9.45503262094184e-05,95.98911595344543,1,5,0.0,4,0,0,0.3539830529356261,0.3444540837396353,0.34407877150102645,0.34376938684107167,0.34338872774843704,0.29453461964207867,0.7502978944929067,0.020128728769759945,0.841511104242466,0.19844181613747824,0.34084343654691956,0.9370255951201443,0.3953468779686986,0.0,0.0,1.0,0.34593481054052116,0.6867782468184668,0.0,0.34593481054052116
5,1108,0.6803751577108775,0.33768940415730975,0.3973416692782395,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4884587853289549,9.045084971874738e-05,96.382333278656,1,5,0.0,5,0,0,0.349627622816752,0.34129778457139803,0.3409919554791296,0.34090018748483936,0.34061118766719256,0.28340901020201537,0.7507179275639221,0.02013022493611389,0.8403484017087234,0.19613404502076792,0.33768940415730975,0.9459690504878867,0.37642245683213865,0.0,0.0,1.0,0.3426857534459782,0.6803751577108775,0.0,0.3426857534459782
6,1108,0.6744760230775344,0.33464043778417774,0.39479039531429755,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48788872723290255,8.535533905932738e-05,96.48482084274292,1,5,0.0,6,0,0,0.3457652510880133,0.3384573098393123,0.33826005445383084,0.3384343085790369,0.33826097165526897,0.2725335869817097,0.7511292486199403,0.020131040347692985,0.8387579067949784,0.20247778888213505,0.33464043778417774,0.9437824327377636,0.36270149038694394,0.0,0.0,1.0,0.33983558545474113,0.6744760230775344,0.0,0.33983558545474113
7,1108,0.6684356833730793,0.3313590208814893,0.39192104651609483,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4875467924221922,7.938926261462366e-05,96.87570261955261,1,5,0.0,7,0,0,0.3419137235045003,0.33561878083845337,0.3356450660833383,0.336148639986231,0.3360570703333896,0.2676096567984953,0.7513773969041742,0.020131378441322796,0.8377400283779048,0.21323460805824948,0.3313590208814893,0.9343911634240339,0.3439820756873499,0.0,0.0,1.0,0.33707666227641087,0.6684356833730793,0.0,0.33707666227641087
8,1108,0.662103454558858,0.3278140104258104,0.38861452129128177,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.486389150322851,7.269952498697734e-05,95.69898653030396,1,5,0.0,8,0,0,0.33769294288722185,0.33273592981298045,0.33307873686298134,0.3339522935799743,0.3339872862404004,0.2838865028902727,0.7516140464948833,0.020131430509651504,0.836007914872376,0.23187064476284308,0.3278140104258104,0.9145116891564015,0.32854739078976186,0.0,0.0,1.0,0.3342894435144073,0.662103454558858,0.0,0.3342894435144073
9,1108,0.6554360749058775,0.3239438002828226,0.3849721106327398,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48584792095473006,6.545084971874738e-05,97.13362383842468,1,5,0.0,9,0,0,0.332952444545844,0.32979992379027584,0.33060640317223133,0.33194230053076246,0.3321602734256307,0.305696358453711,0.7517110420801149,0.020130803816975348,0.8333553328088045,0.25461240357547893,0.3239438002828226,0.8875785564687708,0.3704191085610149,0.0,0.0,1.0,0.33149227521479774,0.6554360749058775,0.0,0.33149227521479774
10,1108,0.6485122384685041,0.3197947548238379,0.3809769099800165,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48707530754636824,5.782172325201155e-05,95.35782384872437,1,5,0.0,9,1,0,0.3279471758632023,0.32690160592432915,0.32819926179273035,0.33004211725848676,0.330497229707155,0.33477380562452635,0.7517334654765869,0.020131743644172535,0.8306450459716123,0.2830149047749137,0.3197947548238379,0.8528181702866882,0.4265443471525981,0.0,0.0,1.0,0.32871748307982074,0.6485122384685041,0.0,0.32871748307982074
