model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,0.011723362107290492,0.08757194899134081,0.010827367717450116,0.08415896171949787
TimeMixer,96,0.3578565776094324,0.48373684849233034,0.33050627630754464,0.4648839198337596
UVHF,192,0.017262736269204968,0.10494355183276065,0.015943377990500697,0.10085353201713888
TimeMixer,192,0.10088388484127638,0.2504554581647889,0.09317352035574421,0.24069432688101972
UVHF,336,0.03322911968917622,0.13930875316399555,0.03068948092784161,0.13387940042169172
TimeMixer,336,0.3634754907930125,0.521614426152347,0.3356957465852917,0.5012852748913232
UVHF,720,0.043466528394194744,0.16280067613201563,0.040144463850712256,0.15645576041544368
TimeMixer,720,0.1772475743277951,0.32637206146862163,0.1637008775050673,0.3136521927834141
