target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.8552530513455471,0.6386858721574148,2161,7,96,unified,CPSI_iscf_v1_cpsi,ETTh1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,1.1083748859042923,0.724552342047294,2161,7,192,unified,CPSI_iscf_v1_cpsi,ETTh1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,1.3361088035716897,0.8003945565294652,2161,7,336,unified,CPSI_iscf_v1_cpsi,ETTh1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,1.4950185180538231,0.8605579151047601,2161,7,720,unified,CPSI_iscf_v1_cpsi,ETTh1,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
