dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTh1,ETTh1__h1_current,h1_conservative_anchor,2021,96,0.7892584266761938,0.6069070495044192,,,ebcd73b95f2bfb7c9b5e5dc16920aafbb63964668f7b4670f1327ab7276368ff,True,False
ETTh1,ETTh1__h1_current,h1_conservative_anchor,2021,192,1.0377961099147797,0.6919590826146305,,,ebcd73b95f2bfb7c9b5e5dc16920aafbb63964668f7b4670f1327ab7276368ff,True,False
ETTh1,ETTh1__h1_current,h1_conservative_anchor,2021,336,1.2531143359485126,0.7664460446685553,,,ebcd73b95f2bfb7c9b5e5dc16920aafbb63964668f7b4670f1327ab7276368ff,True,False
ETTh1,ETTh1__h1_current,h1_conservative_anchor,2021,720,1.4077641639444562,0.8261943483104308,,,ebcd73b95f2bfb7c9b5e5dc16920aafbb63964668f7b4670f1327ab7276368ff,True,False
ETTh1,ETTh1__h1_timealign,h1_timealign_source_prior,2021,96,0.8174322890117764,0.6144244835401574,,,96ab1848e331e8cb2a064f3250a38ad6ca096428685a00aad2b6d4e0447e1c04,True,False
ETTh1,ETTh1__h1_timealign,h1_timealign_source_prior,2021,192,1.0736108178583283,0.7065946172612408,,,96ab1848e331e8cb2a064f3250a38ad6ca096428685a00aad2b6d4e0447e1c04,True,False
ETTh1,ETTh1__h1_timealign,h1_timealign_source_prior,2021,336,1.2836569777379434,0.780723853214156,,,96ab1848e331e8cb2a064f3250a38ad6ca096428685a00aad2b6d4e0447e1c04,True,False
ETTh1,ETTh1__h1_timealign,h1_timealign_source_prior,2021,720,1.3992298865897788,0.8266927139212688,,,96ab1848e331e8cb2a064f3250a38ad6ca096428685a00aad2b6d4e0447e1c04,True,False
ETTh2,ETTh2__h1_current,h1_conservative_anchor,2021,96,0.23212763806805015,0.3356980006210506,,,dff40f86680125244fa0ed1a3eb28d9afa00f23f60304277d97b9d6f60db8d0f,True,False
ETTh2,ETTh2__h1_current,h1_conservative_anchor,2021,192,0.3154004426517834,0.38721676302763325,,,dff40f86680125244fa0ed1a3eb28d9afa00f23f60304277d97b9d6f60db8d0f,True,False
ETTh2,ETTh2__h1_current,h1_conservative_anchor,2021,336,0.4183094238507606,0.4456962537286537,,,dff40f86680125244fa0ed1a3eb28d9afa00f23f60304277d97b9d6f60db8d0f,True,False
ETTh2,ETTh2__h1_current,h1_conservative_anchor,2021,720,0.6368326546210382,0.5541510680690408,,,dff40f86680125244fa0ed1a3eb28d9afa00f23f60304277d97b9d6f60db8d0f,True,False
ETTh2,ETTh2__h1_timealign,h1_timealign_source_prior,2021,96,0.2465657249558717,0.3490148934846123,,,d8190f64c400dbeb3b6fef6660c50c0716c48f8ef9fa9ef36fa798ef49888422,True,False
ETTh2,ETTh2__h1_timealign,h1_timealign_source_prior,2021,192,0.3267824962968007,0.3974119530369838,,,d8190f64c400dbeb3b6fef6660c50c0716c48f8ef9fa9ef36fa798ef49888422,True,False
ETTh2,ETTh2__h1_timealign,h1_timealign_source_prior,2021,336,0.4300026070282218,0.45557496634622413,,,d8190f64c400dbeb3b6fef6660c50c0716c48f8ef9fa9ef36fa798ef49888422,True,False
ETTh2,ETTh2__h1_timealign,h1_timealign_source_prior,2021,720,0.63195331617155,0.5549702451046971,,,d8190f64c400dbeb3b6fef6660c50c0716c48f8ef9fa9ef36fa798ef49888422,True,False
ETTm1,ETTm1__h1_current,h1_conservative_anchor,2021,96,0.36654460631931823,0.39549759092430276,,,9b99248d53cbbe66796a1fa66cd7bb6d8f03ffc7ad54ff5420f143f5812b3a26,True,False
ETTm1,ETTm1__h1_current,h1_conservative_anchor,2021,192,0.4907582733624925,0.45742661443849403,,,9b99248d53cbbe66796a1fa66cd7bb6d8f03ffc7ad54ff5420f143f5812b3a26,True,False
ETTm1,ETTm1__h1_current,h1_conservative_anchor,2021,336,0.6476812523656658,0.5235437172509375,,,9b99248d53cbbe66796a1fa66cd7bb6d8f03ffc7ad54ff5420f143f5812b3a26,True,False
ETTm1,ETTm1__h1_current,h1_conservative_anchor,2021,720,0.9533151072553463,0.632443389793237,,,9b99248d53cbbe66796a1fa66cd7bb6d8f03ffc7ad54ff5420f143f5812b3a26,True,False
ETTm1,ETTm1__h1_timealign,h1_timealign_source_prior,2021,96,0.3586967069034775,0.3904630779288709,,,ab27f56bf190602cc5e357b50353da143db14d871d11a3b1d74126b1a39fda0e,True,False
ETTm1,ETTm1__h1_timealign,h1_timealign_source_prior,2021,192,0.4825087171047926,0.45292148638206225,,,ab27f56bf190602cc5e357b50353da143db14d871d11a3b1d74126b1a39fda0e,True,False
ETTm1,ETTm1__h1_timealign,h1_timealign_source_prior,2021,336,0.6352088002576715,0.5194253608850496,,,ab27f56bf190602cc5e357b50353da143db14d871d11a3b1d74126b1a39fda0e,True,False
ETTm1,ETTm1__h1_timealign,h1_timealign_source_prior,2021,720,0.9262754286328951,0.6244689597644739,,,ab27f56bf190602cc5e357b50353da143db14d871d11a3b1d74126b1a39fda0e,True,False
