segment_a,segment_b,cosine
0,1,0.9783578515052795
0,2,0.9314110279083252
0,3,0.8900940418243408
0,4,0.8574629426002502
0,5,0.808887243270874
0,6,0.790000319480896
1,2,0.9836415648460388
1,3,0.9605332612991333
1,4,0.938454270362854
1,5,0.9022327065467834
1,6,0.884978175163269
2,3,0.9922581315040588
2,4,0.9797341227531433
2,5,0.9558722972869873
2,6,0.9404471516609192
3,4,0.994989275932312
3,5,0.9809465408325195
3,6,0.9690794348716736
4,5,0.9923707842826843
4,6,0.984515905380249
5,6,0.9968782663345337
