dataset,checkpoint_seed,candidate_family,control_family,horizon,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
ETTh1,2023,block_dct2_b144,balanced_interval,96,0.0020979471207281867,0.0020957479678385127,-0.010503910717472094,-0.010559270449094216
ETTh1,2023,block_dct2_b144,balanced_interval,144,0.010990892536521794,0.010930713353245247,-0.002440238961490355,-0.0024432187679053197
ETTh1,2023,block_dct2_b144,balanced_interval,192,0.008491015135342032,0.008455068280041944,-0.0037823460328465243,-0.003789508130599639
ETTh1,2023,block_dct2_b144,balanced_interval,288,0.0038481403678787434,0.0038407457639322296,-0.005488502636519922,-0.005503592060599027
ETTh1,2023,block_dct2_b144,balanced_interval,336,0.0021984723854731065,0.002196057515057692,-0.0064953111135920664,-0.0065164513929349965
ETTh1,2023,block_dct2_b144,balanced_interval,512,-0.0016694510938053027,-0.0016708454030849307,-0.008436685553875776,-0.008472374680821071
ETTh1,2023,block_dct2_b144,balanced_interval,720,-0.004513708769329003,-0.004523910896791383,-0.007939004628040302,-0.007970602087391754
ETTh1,2023,block_dct2_b144,dct2,48,0.018585785355876728,0.018414134712896657,-0.0028414807609260075,-0.0028455215937932543
ETTh1,2023,block_dct2_b144,dct2,96,0.0013907278110602314,0.0013897611972888413,-0.01115449424897838,-0.011216937578564457
ETTh1,2023,block_dct2_b144,dct2,144,0.0004052535623736375,0.00040517145824015,-0.00956257884763596,-0.009608446392166847
ETTh1,2023,block_dct2_b144,dct2,192,0.0014353955150334739,0.001434365827619688,-0.008586675424705419,-0.008623646666384044
ETTh1,2023,block_dct2_b144,dct2,288,-0.0028420585803497255,-0.0028461010575819845,-0.00990617046126306,-0.009955398988982234
ETTh1,2023,block_dct2_b144,dct2,336,-0.004188685432222955,-0.004197470236359191,-0.010741840457997889,-0.01079974116053073
ETTh1,2023,block_dct2_b144,dct2,512,-0.00585841338317998,-0.005875607447110243,-0.01078964410353722,-0.010848062228020927
ETTh1,2023,block_dct2_b144,dct2,720,-0.0073237721203461845,-0.00735065653107192,-0.009282033186550341,-0.009325244850475478
ETTh2,2021,block_dct2_b144,balanced_interval,48,0.06860538357893792,0.06630494120825947,0.028489110657113806,0.02808712241890743
ETTh2,2021,block_dct2_b144,balanced_interval,96,0.053493268264033285,0.052087677922202924,0.0203988706014418,0.020192221164260116
ETTh2,2021,block_dct2_b144,balanced_interval,144,0.028168445465200267,0.027775413815115946,0.009750520082431213,0.009703137886892588
ETTh2,2021,block_dct2_b144,balanced_interval,192,-0.0029051276307069385,-0.002909351603385124,0.0005190566456378551,0.0005189219590414629
ETTh2,2021,block_dct2_b144,balanced_interval,288,-0.02470880955801066,-0.025016602026280976,-0.00460266388083138,-0.004613272407814728
ETTh2,2021,block_dct2_b144,balanced_interval,336,-0.024876005239175967,-0.02518799470292099,-0.003983439079886599,-0.003991383518564762
ETTh2,2021,block_dct2_b144,balanced_interval,512,-0.025834585823873296,-0.02617119117154454,-0.005018557021860605,-0.005031171071766538
ETTh2,2021,block_dct2_b144,balanced_interval,720,-0.020656502788496324,-0.020871324950733072,-0.005672449697897382,-0.005688568503978253
ETTh2,2021,block_dct2_b144,dct2,48,0.023243686780818305,0.02297563316125517,0.009031096732162514,0.008990438865170924
ETTh2,2021,block_dct2_b144,dct2,96,0.025329961839230145,0.025011849936555364,0.005723870805856202,0.00570752066758895
ETTh2,2021,block_dct2_b144,dct2,144,0.012507482519015668,0.012429589048143952,-0.0001202181357491196,-0.00012022536223876834
ETTh2,2021,block_dct2_b144,dct2,192,-0.0075833309744083735,-0.007612157249065055,-0.004480625402864534,-0.004490678413849203
ETTh2,2021,block_dct2_b144,dct2,288,-0.02260752764060036,-0.022865014513039572,-0.006737448204642293,-0.006760195867167473
ETTh2,2021,block_dct2_b144,dct2,336,-0.022392221309350122,-0.02264480890608178,-0.006300381654151577,-0.00632027080645603
ETTh2,2021,block_dct2_b144,dct2,512,-0.026454875900913923,-0.026807912434298364,-0.008301946073516999,-0.008336502790959877
ETTh2,2021,block_dct2_b144,dct2,720,-0.022123093510574125,-0.022369623791374194,-0.008416937667208964,-0.00845245967929964
ETTh2,2022,block_dct2_b144,balanced_interval,48,0.06903319321576454,0.06670429952150958,0.025784256517231634,0.0254546812686689
ETTh2,2022,block_dct2_b144,balanced_interval,96,0.04793967314177618,0.0468087116212349,0.01639093915732639,0.01625733865594392
ETTh2,2022,block_dct2_b144,balanced_interval,144,0.024314968973634957,0.024021741528717833,0.0065503771494498705,0.00652897019575982
ETTh2,2022,block_dct2_b144,balanced_interval,192,-0.0009394733770959138,-0.0009399148204396468,0.00023923029881689739,0.00023920168553070997
ETTh2,2022,block_dct2_b144,balanced_interval,288,-0.016228814346236686,-0.016361216829186676,-0.0004821493096580678,-0.0004822655623193395
ETTh2,2022,block_dct2_b144,balanced_interval,336,-0.016016187130075542,-0.016145133746424234,0.0015363779139200243,0.0015351982895663863
ETTh2,2022,block_dct2_b144,balanced_interval,512,-0.018982626307277418,-0.019163941822433195,-0.00028315355205906835,-0.00028319364381013123
ETTh2,2022,block_dct2_b144,balanced_interval,720,-0.014103944188745486,-0.014203874058664523,-0.0018800889242118616,-0.0018818573995165178
ETTh2,2022,block_dct2_b144,dct2,48,0.01382065213382436,0.013725585386547667,0.002729359797770125,0.0027256384816907175
ETTh2,2022,block_dct2_b144,dct2,96,0.02592170040604314,0.025588617362538812,0.004897896246833884,0.004885921111978164
ETTh2,2022,block_dct2_b144,dct2,144,0.00915691274117765,0.009115115889701375,-0.0024808555649656074,-0.00248393543350911
ETTh2,2022,block_dct2_b144,dct2,192,-0.008202808746053045,-0.00823654395979645,-0.004828192145406099,-0.0048398666464517515
ETTh2,2022,block_dct2_b144,dct2,288,-0.020957437764480086,-0.021178587069029975,-0.004750521620967285,-0.0047618232379078584
ETTh2,2022,block_dct2_b144,dct2,336,-0.020374173290650454,-0.02058314354516444,-0.003025424576490739,-0.0030300057923007273
ETTh2,2022,block_dct2_b144,dct2,512,-0.022994297245512278,-0.023260704126006004,-0.0038867307386294897,-0.0038942938719932485
ETTh2,2022,block_dct2_b144,dct2,720,-0.017811741374965537,-0.017971316469180154,-0.005015169702843512,-0.00502776671633387
ETTh2,2023,block_dct2_b144,balanced_interval,48,0.07411663954079295,0.07143661968168724,0.02746263041679291,0.02708896084583501
ETTh2,2023,block_dct2_b144,balanced_interval,96,0.06282504661983608,0.06089224060561127,0.024159547459232263,0.023870041721360535
ETTh2,2023,block_dct2_b144,balanced_interval,144,0.026893541144635262,0.02653513003604946,0.00922248736020744,0.009180090658108209
ETTh2,2023,block_dct2_b144,balanced_interval,192,-0.00024451985712059505,-0.0002445497545375819,0.00044439114868783443,0.00044429242156629467
ETTh2,2023,block_dct2_b144,balanced_interval,288,-0.014644833646184656,-0.014752594627044147,-0.002158114164604367,-0.002160444569102804
ETTh2,2023,block_dct2_b144,balanced_interval,336,-0.01619045059171085,-0.016322226144873886,-0.0013637666392613717,-0.001364696991864367
ETTh2,2023,block_dct2_b144,balanced_interval,512,-0.023381248307921355,-0.023656732559458993,-0.003806985037746931,-0.0038142408099026692
ETTh2,2023,block_dct2_b144,balanced_interval,720,-0.01896692099315793,-0.01914793565827866,-0.004919330398770456,-0.00493145017012675
ETTh2,2023,block_dct2_b144,dct2,48,0.03149361644658461,0.03100285792098767,0.012106458556617834,0.012033470227536314
ETTh2,2023,block_dct2_b144,dct2,96,0.030824487696902457,0.03035425710033468,0.008700031452623528,0.008662295692379529
ETTh2,2023,block_dct2_b144,dct2,144,0.008755644936983081,0.00871742590328728,-0.001922975167386282,-0.0019248252698438328
ETTh2,2023,block_dct2_b144,dct2,192,-0.006045109567255089,-0.006063418115896946,-0.005758933630033132,-0.005775548167003874
ETTh2,2023,block_dct2_b144,dct2,288,-0.012665331888204803,-0.012745876887976015,-0.005311524514649051,-0.005325655669230489
ETTh2,2023,block_dct2_b144,dct2,336,-0.014765423368828598,-0.01487497073948485,-0.005004201924201043,-0.005016743854707073
ETTh2,2023,block_dct2_b144,dct2,512,-0.022189070457696882,-0.02243707884319779,-0.006432185572807099,-0.006452916502990069
ETTh2,2023,block_dct2_b144,dct2,720,-0.023135658699535704,-0.023405363971408466,-0.008596979323673403,-0.008634039476079103
ETTm1,2021,block_dct2_b144,balanced_interval,48,0.010798039866427484,0.010739950306416945,0.0045463916428786725,0.004536072448682593
ETTm1,2021,block_dct2_b144,balanced_interval,96,0.0148212029560262,0.014711909546996638,0.008174464907657492,0.008141144822496948
ETTm1,2021,block_dct2_b144,balanced_interval,144,0.016801050449218237,0.016660699912520283,0.009045146915821615,0.00900436263369675
ETTm1,2021,block_dct2_b144,balanced_interval,192,0.0108379770900889,0.010779457817365445,0.007214821882415758,0.007188857535256332
ETTm1,2021,block_dct2_b144,balanced_interval,288,0.0024454808156355663,0.002442493063418927,0.0030888785589686003,0.0030841128817215013
ETTm1,2021,block_dct2_b144,balanced_interval,336,-0.0028914501575871545,-0.0028956344314952087,0.00019530928261761595,0.00019529021100128663
ETTm1,2021,block_dct2_b144,balanced_interval,512,-0.002993160600637201,-0.0029976445784669625,-0.0006437616499814959,-0.0006439689089852152
ETTm1,2021,block_dct2_b144,balanced_interval,720,-0.004125066130416435,-0.004133585926585859,-0.001140130393573258,-0.0011407805893095535
ETTm1,2021,block_dct2_b144,dct2,48,-0.005169997261216954,-0.005183384758221887,-0.003515369728922584,-0.0035215558878427533
ETTm1,2021,block_dct2_b144,dct2,96,-0.0012973545395222501,-0.0012981964679767977,-0.0016497325215659956,-0.0016510940788945216
ETTm1,2021,block_dct2_b144,dct2,144,-0.0019582945464937636,-0.0019602132575218256,-0.0027193931221871173,-0.0027230940256404157
ETTm1,2021,block_dct2_b144,dct2,192,-0.008972504194103368,-0.009012877770213423,-0.0067193921673774715,-0.0067420179316655116
ETTm1,2021,block_dct2_b144,dct2,288,-0.012594307519584269,-0.012673949805815043,-0.00909381045649301,-0.00913528477533676
ETTm1,2021,block_dct2_b144,dct2,336,-0.0166774001255014,-0.01681724429372289,-0.011101938968636028,-0.01116379418541813
ETTm1,2021,block_dct2_b144,dct2,512,-0.013532228801334702,-0.013624203816881009,-0.009812009066310514,-0.009860304656951424
ETTm1,2021,block_dct2_b144,dct2,720,-0.00916498436010031,-0.009207111428883419,-0.007479812056290465,-0.007507855727347801
ETTm1,2022,block_dct2_b144,balanced_interval,48,0.004549609004229991,0.004539275210697524,0.003563491505671026,0.003557149804917503
ETTm1,2022,block_dct2_b144,balanced_interval,96,0.012840320640133535,0.012758235432140386,0.007612182915624766,0.007583283626638071
ETTm1,2022,block_dct2_b144,balanced_interval,144,0.01214260548615269,0.012069181538639895,0.0073182848376666205,0.007291571396430219
ETTm1,2022,block_dct2_b144,balanced_interval,192,0.007029858211182383,0.007005206557648691,0.004841703260187028,0.004830001108689808
ETTm1,2022,block_dct2_b144,balanced_interval,288,-0.001279220207804227,-0.001280038758972868,0.0010055278385634567,0.0010050224648496808
ETTm1,2022,block_dct2_b144,balanced_interval,336,-0.0064584476082991185,-0.006479348352279812,-0.0017260293786187859,-0.001727519824721302
ETTm1,2022,block_dct2_b144,balanced_interval,512,-0.006119027435213343,-0.006137786927353117,-0.0020117530142071934,-0.0020137779469628914
ETTm1,2022,block_dct2_b144,balanced_interval,720,-0.004612025129032331,-0.00462267688602247,-0.0014186369295564134,-0.001419643670935944
ETTm1,2022,block_dct2_b144,dct2,48,-0.010397107378795595,-0.010451345108575705,-0.0018170099207907892,-0.0018186616835884628
ETTm1,2022,block_dct2_b144,dct2,96,-0.002134785814550597,-0.0021370660921335993,3.349454111977644e-05,3.349398018392957e-05
ETTm1,2022,block_dct2_b144,dct2,144,-0.004185509397735922,-0.004194280875626566,-0.0023409718650856575,-0.0023437140791200406
ETTm1,2022,block_dct2_b144,dct2,192,-0.01087084626512492,-0.010930148608461199,-0.0067519327368468956,-0.006774778423257466
ETTm1,2022,block_dct2_b144,dct2,288,-0.015199740544216507,-0.015315844102655074,-0.009299772807176794,-0.009343150056223104
ETTm1,2022,block_dct2_b144,dct2,336,-0.019011657237249045,-0.01919352952893494,-0.011120329310005618,-0.011182390003765086
ETTm1,2022,block_dct2_b144,dct2,512,-0.016670128646519986,-0.016809850555384864,-0.010130550480692186,-0.010182038226737244
ETTm1,2022,block_dct2_b144,dct2,720,-0.012070411993183443,-0.012143553402092166,-0.007827638850019516,-0.007858354907431586
ETTm1,2023,block_dct2_b144,balanced_interval,48,0.012752667582680382,0.012671696880401595,0.005428451237065594,0.005413743820514738
ETTm1,2023,block_dct2_b144,balanced_interval,96,0.01638411299511048,0.016250623446039336,0.009612876828249246,0.009566820822838218
ETTm1,2023,block_dct2_b144,balanced_interval,144,0.016090004558070553,0.015961251903241824,0.00828617152278423,0.008251935829732937
ETTm1,2023,block_dct2_b144,balanced_interval,192,0.009027340157775102,0.008986716057043376,0.0052734198313989225,0.005259539762235366
ETTm1,2023,block_dct2_b144,balanced_interval,288,-0.00022680339602243178,-0.00022682911785731896,0.001289083372582941,0.00128825286151657
ETTm1,2023,block_dct2_b144,balanced_interval,336,-0.0051572305587833135,-0.0051705519629738905,-0.0014190814948693857,-0.0014200888674722467
ETTm1,2023,block_dct2_b144,balanced_interval,512,-0.005343101434924302,-0.005357401258521577,-0.0017948339776258058,-0.0017964456562169495
ETTm1,2023,block_dct2_b144,balanced_interval,720,-0.006987322990498659,-0.007011791287885316,-0.0023248455517059087,-0.002327550100605702
ETTm1,2023,block_dct2_b144,dct2,48,-0.0018658175442407168,-0.0018675592648706996,-0.0014891149170356722,-0.0014902241992016396
ETTm1,2023,block_dct2_b144,dct2,96,0.00016309346009177466,0.0001630801610764676,0.00013878920769495884,0.00013877957691843523
ETTm1,2023,block_dct2_b144,dct2,144,-0.002825280886847724,-0.0028292757542141,-0.0026302034739941133,-0.0026336654937582082
ETTm1,2023,block_dct2_b144,dct2,192,-0.009250082867317579,-0.009292997101858491,-0.006544716033110041,-0.006566179485605561
ETTm1,2023,block_dct2_b144,dct2,288,-0.015145320438446212,-0.01526059201045471,-0.009314245917384589,-0.009357758496585822
ETTm1,2023,block_dct2_b144,dct2,336,-0.018996347967659387,-0.019177926539862833,-0.011398847362466864,-0.01146406177722814
ETTm1,2023,block_dct2_b144,dct2,512,-0.015247687903988033,-0.015364526983812299,-0.009905419566164258,-0.009954640618707877
ETTm1,2023,block_dct2_b144,dct2,720,-0.010776952438419642,-0.010835232964342856,-0.007659067047493874,-0.007688472726929296
ETTm2,2021,block_dct2_b144,balanced_interval,48,0.039572145468444536,0.03879939477890426,0.023736286374196124,0.023456796446930994
ETTm2,2021,block_dct2_b144,balanced_interval,96,0.04230266514947647,0.04142039197820657,0.026433854442352297,0.026087538312087433
ETTm2,2021,block_dct2_b144,balanced_interval,144,0.017317628313349438,0.01716854004709656,0.014570484815411728,0.0144648489789998
ETTm2,2021,block_dct2_b144,balanced_interval,192,0.005594868711352863,0.005579246581571162,0.005548275688762715,0.005532912433527493
ETTm2,2021,block_dct2_b144,balanced_interval,288,0.004910815017981654,0.004898776679989947,0.0019792394314389443,0.0019772820286779735
ETTm2,2021,block_dct2_b144,balanced_interval,336,-0.006194756112482884,-0.006213983296196712,-0.0014214589594678077,-0.0014224697111118179
ETTm2,2021,block_dct2_b144,balanced_interval,512,-0.009967136817437766,-0.010016974166545678,-0.004499169109663087,-0.0045093055671792115
ETTm2,2021,block_dct2_b144,balanced_interval,720,-0.008825312275536366,-0.008864370158703672,-0.005270901062966726,-0.005284816700547923
ETTm2,2021,block_dct2_b144,dct2,48,0.04388300050802226,0.04293407285001294,0.026912876870533942,0.02655395250397341
ETTm2,2021,block_dct2_b144,dct2,96,0.03539973902323852,0.034780496770974834,0.021130117080506224,0.020908440254434946
ETTm2,2021,block_dct2_b144,dct2,144,0.0008955999058483451,0.0008951989759524714,0.005140299295457404,0.0051271105647184845
ETTm2,2021,block_dct2_b144,dct2,192,-0.005916658129096528,-0.005934196122514335,-0.0011975209368529675,-0.0011982382513544554
ETTm2,2021,block_dct2_b144,dct2,288,-0.010455325216969017,-0.010510173113870369,-0.0061775284463669745,-0.006196648726968679
ETTm2,2021,block_dct2_b144,dct2,336,-0.019534401271502865,-0.019726446143601306,-0.009521811119573629,-0.009567287788551981
ETTm2,2021,block_dct2_b144,dct2,512,-0.023276661028381766,-0.02354967668505714,-0.012467183790513515,-0.012545223099265757
ETTm2,2021,block_dct2_b144,dct2,720,-0.019434682162448615,-0.019624765000773703,-0.012416284140379376,-0.012493686213280952
ETTm2,2022,block_dct2_b144,balanced_interval,48,0.01177385188149679,0.01170481131089296,0.009477738211649331,0.009432966008895982
ETTm2,2022,block_dct2_b144,balanced_interval,96,0.022759202996182476,0.022502166014011227,0.015476501092938855,0.015357355494132419
ETTm2,2022,block_dct2_b144,balanced_interval,144,0.01098624865635774,0.010926120223339164,0.01006731679395644,0.01001681098831686
ETTm2,2022,block_dct2_b144,balanced_interval,192,0.004294330552842267,0.004285123100057575,0.004640493712614705,0.004629743257235086
ETTm2,2022,block_dct2_b144,balanced_interval,288,0.005309087458979214,0.005295019161773329,0.001903798994613708,0.0019019879187981426
ETTm2,2022,block_dct2_b144,balanced_interval,336,-0.0013693976810123336,-0.0013703357341570133,-0.0005323675427281308,-0.0005325092754786542
ETTm2,2022,block_dct2_b144,balanced_interval,512,-0.002079473041724802,-0.002081636645248963,-0.0026412024280678464,-0.0026446934760457896
ETTm2,2022,block_dct2_b144,balanced_interval,720,-0.003930294476437692,-0.003938028212407296,-0.004391866084083259,-0.004401524462191553
ETTm2,2022,block_dct2_b144,dct2,48,0.015119868374775925,0.01500613708713805,0.012267532738627985,0.01219259331251843
ETTm2,2022,block_dct2_b144,dct2,96,0.024083708706119523,0.023796010435263915,0.015994197222247188,0.015866969256027263
ETTm2,2022,block_dct2_b144,dct2,144,0.00563399489616851,0.005618153710605256,0.007408217721521954,0.00738084451388743
ETTm2,2022,block_dct2_b144,dct2,192,-0.0005481424667818017,-0.000548292724316779,0.0023743677353739493,0.0023715511539436074
ETTm2,2022,block_dct2_b144,dct2,288,-0.005012956792177571,-0.005025542682129958,-0.002114682739982445,-0.0021169202584636615
ETTm2,2022,block_dct2_b144,dct2,336,-0.009314150809088349,-0.009357662498293617,-0.004614996185227345,-0.0046256616808841855
ETTm2,2022,block_dct2_b144,dct2,512,-0.010503485100009579,-0.01055884033751342,-0.007239627961230139,-0.007265897423184953
ETTm2,2022,block_dct2_b144,dct2,720,-0.009454850567623936,-0.00949968886898711,-0.00770358920540896,-0.007733338190987427
ETTm2,2023,block_dct2_b144,balanced_interval,48,0.07115817449186151,0.06868542973229619,0.04567420324942084,0.044646837550072926
ETTm2,2023,block_dct2_b144,balanced_interval,96,0.06999688336503526,0.06760327415834333,0.044087861986741035,0.0431301187092723
ETTm2,2023,block_dct2_b144,balanced_interval,144,0.041523183296866606,0.04067290528116119,0.02988323435731519,0.029441145139187275
ETTm2,2023,block_dct2_b144,balanced_interval,192,0.025563712231845975,0.02523972716519507,0.019190587577846512,0.01900762053641336
ETTm2,2023,block_dct2_b144,balanced_interval,288,0.012650486982242913,0.012570805927098583,0.009163796192962547,0.009121936574550626
ETTm2,2023,block_dct2_b144,balanced_interval,336,0.004977116328265878,0.004964751007845214,0.0057726448940158175,0.005756015193984609
ETTm2,2023,block_dct2_b144,balanced_interval,512,-0.0040346534189926965,-0.004042803590451172,-5.1514364556650663e-05,-5.151569144423718e-05
ETTm2,2023,block_dct2_b144,balanced_interval,720,-0.011584847942527994,-0.011652212176928911,-0.0057253046295181916,-0.0057417255092908626
ETTm2,2023,block_dct2_b144,dct2,48,0.05482947637267494,0.053353440204002456,0.03636428429718992,0.03571104583064677
ETTm2,2023,block_dct2_b144,dct2,96,0.061576697556443453,0.05971917426795448,0.03726221327503515,0.03657652020020252
ETTm2,2023,block_dct2_b144,dct2,144,0.02929054420448923,0.028865733959747564,0.0212082657971104,0.020984952013580194
ETTm2,2023,block_dct2_b144,dct2,192,0.015942731633773025,0.015816318967100784,0.012294797099077551,0.012219524882571497
ETTm2,2023,block_dct2_b144,dct2,288,0.000980970044243039,0.0009804890504222508,0.0023862286334914427,0.0023833838531610585
ETTm2,2023,block_dct2_b144,dct2,336,-0.006039011755129594,-0.006057283348891218,-0.0010494652162384654,-0.0010500160975519535
ETTm2,2023,block_dct2_b144,dct2,512,-0.012111629064873085,-0.012185271855243318,-0.00534122930923029,-0.005355519104860651
ETTm2,2023,block_dct2_b144,dct2,720,-0.013732487059399686,-0.013827210760499975,-0.007911974677042362,-0.007943357059627454
Weather,2021,block_dct2_b144,balanced_interval,48,-0.008277981922940545,-0.008312339152707127,-0.013950054647127227,-0.014047810697945584
Weather,2021,block_dct2_b144,balanced_interval,96,-0.0060297849754043335,-0.00604800072277123,-0.006335296461090569,-0.006355406897811333
Weather,2021,block_dct2_b144,balanced_interval,144,-0.0021078739960746595,-0.0021100971242165034,-0.0008244345098972443,-0.000824774449440735
Weather,2021,block_dct2_b144,balanced_interval,192,-0.0011095133923791516,-0.0011101291300650296,-0.004048802943490518,-0.00405701041920703
Weather,2021,block_dct2_b144,balanced_interval,288,0.00014526937881155917,0.00014525882772631338,-0.002650859382412342,-0.0026543760168262764
Weather,2021,block_dct2_b144,balanced_interval,336,-0.00014415140351969658,-0.00014416179383247574,-0.0034679987932714706,-0.0034740192587303653
Weather,2021,block_dct2_b144,balanced_interval,512,-0.0013810184294085256,-0.0013819724744936757,-0.004298195742350677,-0.00430744623439705
Weather,2021,block_dct2_b144,balanced_interval,720,-0.0018107002809102546,-0.0018123405885497323,-0.005260275584182817,-0.00527413512480468
Weather,2021,block_dct2_b144,dct2,48,0.003906289967750603,0.0038986703418127933,0.006637273412841159,0.006615295365315688
Weather,2021,block_dct2_b144,dct2,96,0.000536837315337688,0.0005366932439682115,0.004814252335705207,0.004802682397243463
Weather,2021,block_dct2_b144,dct2,144,-0.0014986969017198174,-0.0014998205091669714,0.0035184162721181786,0.003512233898433026
Weather,2021,block_dct2_b144,dct2,192,-0.0038515386713981873,-0.0038589653781551103,-0.004532880083420059,-0.0045431691248014605
Weather,2021,block_dct2_b144,dct2,288,-0.004091240462961133,-0.004099621012273902,-0.005945837461722127,-0.0059635490392697665
Weather,2021,block_dct2_b144,dct2,336,-0.004721773601575909,-0.004732938740717785,-0.007055307661081203,-0.007080254980003309
Weather,2021,block_dct2_b144,dct2,512,-0.0028004775673477924,-0.0028044025677536055,-0.005117431513846155,-0.005130547931073037
Weather,2021,block_dct2_b144,dct2,720,-0.002844627550223072,-0.0028486773423124223,-0.00516816741805227,-0.005181545431958812
Weather,2022,block_dct2_b144,balanced_interval,48,-0.00642890888195202,-0.006449618673325386,-0.0126012334141403,-0.012680963503099107
Weather,2022,block_dct2_b144,balanced_interval,96,-0.006521505043956552,-0.006542816360072923,-0.005762102037995146,-0.005778734879307024
Weather,2022,block_dct2_b144,balanced_interval,144,-0.0054622299239889885,-0.005477175100800258,-0.0026864884451710987,-0.002690100288922137
Weather,2022,block_dct2_b144,balanced_interval,192,-0.004714712776919168,-0.004725844522655898,-0.005972542820425367,-0.0059904140154070085
Weather,2022,block_dct2_b144,balanced_interval,288,-0.0027048645031194,-0.0027085259496042458,-0.004721914800023828,-0.00473308060745925
Weather,2022,block_dct2_b144,balanced_interval,336,-0.0030172351930020653,-0.003021791628567083,-0.005235079281572639,-0.005248806252588389
