epoch,train_loss,mse,mae
1,0.627602863479668,0.45377808809280396,0.3399989902973175
2,0.476514625192528,0.43148350715637207,0.31200113892555237
3,0.44868635701041826,0.42468416690826416,0.30625468492507935
4,0.4335925209690148,0.41482535004615784,0.29193946719169617
5,0.4225502315331513,0.4042021334171295,0.2886541485786438
6,0.41632562613403296,0.4112617075443268,0.290838360786438
7,0.4119087983919701,0.40331512689590454,0.28503766655921936
8,0.40795008318734843,0.411152184009552,0.2868495583534241
9,0.40441418822172664,0.4106697142124176,0.2869792878627777
10,0.40163429931435785,0.41416269540786743,0.28880631923675537
11,0.3990336673885164,0.40708082914352417,0.28674066066741943
12,0.39558640090932307,0.4168858230113983,0.28755635023117065
13,0.39304037796149793,0.42601948976516724,0.29540833830833435
14,0.3910530425713096,0.4083060026168823,0.2886970639228821
15,0.38867142822750855,0.4105466902256012,0.287118524312973
16,0.3862837722498766,0.4181641638278961,0.29440441727638245
17,0.38416510374403334,0.4199042320251465,0.2931584417819977
