origin,channel,eligible,score,mean_nchpd,disagreement_percentile,min_gain,uvhf_corr720,target_std_scaled,uvhf_common96_mse,dlinear_mse_h96,uvhf_mse_h96,relative_gain_h96,dlinear_common96_mse_h96,dlinear_mse_h192,uvhf_mse_h192,relative_gain_h192,dlinear_common96_mse_h192,dlinear_mse_h336,uvhf_mse_h336,relative_gain_h336,dlinear_common96_mse_h336,dlinear_mse_h720,uvhf_mse_h720,relative_gain_h720,dlinear_common96_mse_h720
1092,0,False,0.4154974976327496,0.029760815598632372,0.5793614067561315,-0.05318437721609426,0.4177210741951218,0.5735763886783537,0.16186459554134805,0.1536906538332902,0.16186459554134805,-0.05318437721609426,0.1536906538332902,0.1482961680344226,0.13998814247519412,0.05602319783003451,0.15951118255425564,0.30248680510464776,0.2624552813999394,0.1323413882164517,0.15693365012617652,0.2959995022512599,0.2877281494190814,0.02794380655801687,0.17267430445731394
1093,0,False,0.5847311419264358,0.04184307821745437,0.8968070337806571,-0.013162211190727913,0.40276288393325727,0.57377884311142,0.15095392876799157,0.1489928533660781,0.15095392876799157,-0.013162211190727913,0.1489928533660781,0.145373969763088,0.1302112960302482,0.10430116036282144,0.15940511841353155,0.3050062224804856,0.26545413162398057,0.12967634081313073,0.14925916220063995,0.2934244165995409,0.28519121399472475,0.02805902351354972,0.18108250270092865
1094,0,False,0.5903123014613998,0.0450431169047656,0.929199444701527,-0.0530723671551403,0.41634289257178314,0.5739714138102227,0.12907080033234838,0.12256593597744025,0.12907080033234838,-0.0530723671551403,0.12256593597744025,0.1330016016995419,0.11724510273976212,0.11846849029212891,0.13538986289179858,0.2935857776998754,0.2628079294165473,0.1048342618108411,0.12888068252293652,0.28202656870194887,0.2771357451153631,0.017341712197883385,0.14629131101532397
1095,0,True,0.577242788905262,0.04020154368804974,0.8713558537714021,0.005515619170513131,0.3991017626840704,0.5740458892313826,0.12403931311478499,0.13290792444173782,0.12403931311478499,0.06672748343790835,0.13290792444173782,0.12938739629497098,0.11345169185650737,0.12316272600566269,0.13855973136476854,0.2947658844905914,0.26703120346466325,0.09409053925578481,0.13349028232948632,0.2809577150009851,0.2794080592420221,0.005515619170513131,0.14807991534073653
1096,0,False,0.5476985827000855,0.03836135578615266,0.8454419250347062,-0.054751045219846306,0.41402933748686355,0.5745850852142275,0.12463903056764186,0.11816914629524052,0.12463903056764186,-0.054751045219846306,0.11816914629524052,0.12215517089083727,0.10869450529137659,0.11019317071308976,0.12152217943491844,0.29493825266172286,0.28541670264310054,0.03228319803448143,0.11867848449901601,0.2796972192607353,0.2740232200082172,0.02028621974689271,0.12795735553528098
1097,0,False,0.47035081923780375,0.031061753726726964,0.6362795002313744,0.03418947775292147,0.41954225796240147,0.5746552513567157,0.12642953604536075,0.14671412176594278,0.12642953604536075,0.13825925872999878,0.14671412176594278,0.14134052981135667,0.1049980362464702,0.25712719213230495,0.15120964188164654,0.30089332497247495,0.2769351233625581,0.07962357294602163,0.14970497967605817,0.28199113459007147,0.27235000496748313,0.03418947775292147,0.16197928623261162
1098,0,False,0.4910307089866087,0.035073813677410644,0.7760296159185562,-0.12957683566987743,0.4188895172829389,0.5747605318397347,0.13747672534495536,0.1217063957082893,0.13747672534495536,-0.12957683566987743,0.1217063957082893,0.13620876899792886,0.12205703429022825,0.10389738349309796,0.12538627949846132,0.2970268471603219,0.28120531121781156,0.053266349805647595,0.12295898766181972,0.28440734889292607,0.2726655159812691,0.04128526550865452,0.13223047629873294
1099,0,False,0.5063422819938737,0.033250855557280516,0.7135585377140213,0.02603739535397076,0.4175179453067172,0.5750701534388236,0.1477373000121052,0.15168682997413221,0.1477373000121052,0.02603739535397076,0.15168682997413221,0.16763777456818038,0.13166735741321395,0.2145722659920949,0.1558696362425037,0.3000366329149991,0.27091192754724897,0.0970704979748297,0.15308200227378468,0.28788373544909707,0.27762348877602344,0.03564024434054147,0.1645194439534353
1100,0,False,0.5531701782321824,0.03930478902267558,0.8583988894030541,-0.05666316938683158,0.40969684346704816,0.5755532785946652,0.1468629753064514,0.13898750288767436,0.1468629753064514,-0.05666316938683158,0.13898750288767436,0.15325297579064492,0.1400887711910567,0.0858985251782094,0.1454733911719934,0.30711912282887976,0.2768570469913594,0.09853530304064384,0.14237773814213173,0.29447757651680867,0.28207495902980206,0.042117357911286235,0.1569447517683817
1101,0,False,0.4479799474235326,0.029606324801635414,0.5728829245719574,0.061272861166488335,0.4315662678760736,0.5759847956657695,0.12409231001650288,0.13987846300290427,0.12409231001650288,0.11285620850776457,0.13987846300290427,0.14213506984278812,0.1240193582705534,0.1274541996726919,0.14321450800979707,0.2989418079710887,0.2719151680159572,0.0904076955262989,0.1406411969097777,0.28839858111969263,0.2707275748981335,0.061272861166488335,0.1429528314219589
