scope,residual_base_mae_ratio,residual_energy,residual_second_diff_smoothness,error_process_state_norm,segment_state_cosine,base_prediction_mse,final_prediction_mse,residual_gain_mse_pct,prediction_decomposition_max_abs
all,0.0025330784264951944,3.770688999793492e-05,0.00017840003420133144,2.5508382320404053,0.7904263734817505,0.14917738735675812,0.14918281137943268,0.003635954329683777,9.5367431640625e-07
1-96,0.0025330784264951944,3.770688999793492e-05,0.00017840003420133144,2.5508382320404053,0.7904263734817505,0.14917738735675812,0.14918281137943268,0.003635954329683777,9.5367431640625e-07
