short_horizon,long_horizon,chpd_raw,nchpd
96,192,1.960001503386714,0.3551343238602082
96,336,5.125215663189638,0.9286421444267035
96,720,1.3213913151466465,0.2394240057716767
192,336,4.171690817238473,0.755872174166143
192,720,1.2851795862944713,0.23286277210960785
336,720,3.706183781140078,0.6715265620677244
