epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1108,0.7666497880908987,0.3724098569488267,0.42981703732741006,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.49873398989494444,0.0001,56.67665076255798,1,5,0.0,1,0,0,0.39601474502779516,0.3958352917959974,0.3936281215789516,0.3908759430857772,0.3948455104059691,0.3108783215430129,0.7493164181063752,0.020195400786152385,0.8249036252821396,0.20906509510123772,0.3724098569488267,0.9311729920254718,0.23460070143322653,0.0,0.0,1.0,0.3942399296627148,0.7666497880908987,0.0,0.3942399296627148
2,1108,0.7089886933242371,0.3502115000456249,0.4075659150627546,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4938169213087623,9.938441702975689e-05,56.352078676223755,1,5,0.0,2,0,0,0.3593122380842801,0.3594251447474913,0.35895078849814,0.35735253887486373,0.35884522571352845,0.3623742088137551,0.7506041133016456,0.020168813480070998,0.8216965648241422,0.32106612313417754,0.3502115000456249,0.8306703445390674,0.2681714078606466,0.0,0.0,1.0,0.35877719284825377,0.7089886933242371,0.0,0.35877719284825377
3,1108,0.6965481631377114,0.3444486560320166,0.40269949195724963,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4904586312712156,9.755282581475769e-05,56.47814631462097,1,5,0.0,3,0,0,0.35245068021629694,0.3524052053958931,0.35263490526254426,0.35090769246381975,0.35209902271036636,0.40154363209590155,0.750013232553909,0.020195797906132813,0.8176358439001365,0.4411205675197422,0.3444486560320166,0.7460744213649082,0.29595329499524425,0.0,0.0,1.0,0.35209950753605324,0.6965481631377114,0.0,0.35209950753605324
4,1108,0.6883783195208126,0.3404694885176872,0.3993677086724701,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4920530991878227,9.45503262094184e-05,57.120792388916016,1,5,0.0,3,1,0,0.34820767777168365,0.3482580782596815,0.3486242373120914,0.34669279845075057,0.3477613356246845,0.40599528471485374,0.7503284453700165,0.020191329052261606,0.8145519298121386,0.5219657180649279,0.3404694885176872,0.6871580250211571,0.30716399974878944,0.0,0.0,1.0,0.34790883127209943,0.6883783195208126,0.0,0.34790883127209943
5,1108,0.6818897235156827,0.3371360314882189,0.3964361032800554,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.49263945270795373,9.045084971874738e-05,56.89232087135315,1,5,0.0,3,2,0,0.34481233893641494,0.34531891744059345,0.3455697328175018,0.3435205052260457,0.3445469385503862,0.4095412460475192,0.7505867193429479,0.020184007350570566,0.813366547173111,0.6862257418326952,0.3371360314882189,0.6130549677442557,0.31040909377999254,0.0,0.0,1.0,0.3447536925654119,0.6818897235156827,0.0,0.3447536925654119
6,1108,0.6761140382246851,0.33397897359804124,0.3935668626363097,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48831818043919545,8.535533905932738e-05,56.49129891395569,1,5,0.0,6,0,0,0.3418948215160129,0.34286483382597727,0.3431012439222112,0.3408719374115717,0.34194245584820154,0.4121853322167259,0.750594398605264,0.020185366893247684,0.8130303258177175,0.9527292669572555,0.33397897359804124,0.5381151888559872,0.3067161045188508,0.0,0.0,1.0,0.34213506521838666,0.6761140382246851,0.0,0.34213506521838666
7,1108,0.6710081359216883,0.33101868817737384,0.3907499360693921,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4888944841873285,7.938926261462366e-05,56.63988137245178,1,5,0.0,6,1,0,0.3395151554838845,0.34077740283111374,0.3409668974820457,0.3388027014069609,0.3398850484337617,0.4186617155636691,0.7506160164783148,0.02018782873015972,0.8128422686984823,1.2796040117095093,0.33101868817737384,0.47890600774585124,0.30165303386882325,0.0,0.0,1.0,0.3399894475022378,0.6710081359216883,0.0,0.3399894475022378
8,1108,0.6662039954201839,0.328158782438681,0.3880411217305204,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48470877799323747,7.269952498697734e-05,57.48351693153381,1,5,0.0,8,0,0,0.3374161114546366,0.33878487413110286,0.338983590475919,0.3368915982194756,0.3381498672794349,0.42714373963726987,0.7506624314436413,0.020184538394401003,0.812305057199423,1.6068128814335765,0.328158782438681,0.4343379856178046,0.29530912172385504,0.0,0.0,1.0,0.3380452139498094,0.6662039954201839,0.0,0.3380452139498094
9,1108,0.6617774128483521,0.32547475257720326,0.38552230583093655,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.4887494515849366,6.545084971874738e-05,56.91366457939148,1,5,0.0,8,1,0,0.3355157494760162,0.3369265030329839,0.33709176968689,0.3352691457482452,0.3367101015381865,0.4364504905599119,0.7508408298130931,0.020188975226914086,0.8110282389373125,1.9248617138673252,0.32547475257720326,0.39592042963427326,0.2899933103942699,0.0,0.0,1.0,0.3363026601097644,0.6617774128483521,0.0,0.3363026601097644
10,1108,0.657611159049647,0.32291708730618446,0.3830805643048097,0.0,0.0,0.0,0.0,full,equal_skill,1,32,"96,192,336,720",0.48762988394056084,5.782172325201155e-05,56.53542423248291,1,5,0.0,8,2,0,0.3337785746592907,0.3352161906256142,0.33534033128500845,0.3337352494524274,0.3353999793690895,0.44374417551265294,0.7508865401740539,0.02018983999354637,0.810167244302667,2.220083582272168,0.32291708730618446,0.3669071615495406,0.2841819397136838,0.0,0.0,1.0,0.3346940709634378,0.657611159049647,0.0,0.3346940709634378
