target_horizon,segment_start,segment_end,mse,mae,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0,96,0.3952396512031555,0.25361910462379456,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0,96,0.3952396512031555,0.25361910462379456,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,96,192,0.5001813173294067,0.33298128843307495,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0,96,0.3952396512031555,0.25361910462379456,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,96,192,0.5001813173294067,0.33298128843307495,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,192,288,0.5760118961334229,0.39018842577934265,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,288,336,0.6137242317199707,0.4110422134399414,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0,96,0.3952396512031555,0.25361910462379456,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,96,192,0.5001813173294067,0.33298128843307495,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,192,288,0.5760118961334229,0.39018842577934265,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,288,384,0.6246755719184875,0.41806429624557495,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,384,480,0.651067852973938,0.4302014410495758,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,480,576,0.6624025702476501,0.4341145157814026,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,576,672,0.6650261878967285,0.4365203082561493,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,672,720,0.6678004860877991,0.4377952814102173,unified,CPSI_iscf_v1_cpsi_linear,Weather,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
