segment_a,segment_b,cosine
0,1,0.09006611257791519
0,2,-0.019473597407341003
0,3,-0.023002345114946365
0,4,0.048243504017591476
0,5,-0.026681937277317047
0,6,0.11436819285154343
1,2,-0.023481400683522224
1,3,-0.14384877681732178
1,4,-0.09501232206821442
1,5,0.10841025412082672
1,6,-0.008545955643057823
2,3,0.04894448444247246
2,4,-0.0355503112077713
2,5,-0.11227624118328094
2,6,0.17309057712554932
3,4,0.009264969266951084
3,5,-0.010613777674734592
3,6,0.1297464221715927
4,5,0.0701366513967514
4,6,0.08436600863933563
5,6,0.05516089126467705
