scope,mean_abs_gamma,mean_abs_beta,mean_segment_state_norm,std_segment_state_norm
all,0.5537407994270325,0.09718828648328781,5.5283589363098145,0.6940749287605286
segment_0,0.4941272735595703,0.09137614816427231,6.310088634490967,0.45600077509880066
segment_1,0.5475389361381531,0.09800758212804794,5.690430641174316,0.5866856575012207
segment_2,0.5656135082244873,0.09847258776426315,5.484910011291504,0.586888313293457
segment_3,0.5679050087928772,0.09825997799634933,5.3067626953125,0.6281944513320923
segment_4,0.5659919381141663,0.09777574241161346,5.289114952087402,0.6268990635871887
segment_5,0.5589377880096436,0.0977126881480217,5.20381498336792,0.6408405900001526
segment_6,0.5760708451271057,0.09871326386928558,5.413389205932617,0.6427696943283081
