scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.15473739802837372,0.2256956249475479,0.539310097694397,0.015525547787547112,0.318854421377182
