epoch,train_loss,train_pred_loss,train_alignment_loss,train_reconstruction_loss,train_raw_reconstruction_loss,mse,mae
1,0.5408348338284963,0.4562918636160837,0.6929585797266221,0.9979008003859453,2029.7920623564385,0.40289509296417236,0.283291220664978
2,0.49303791734954,0.4187177579167863,0.49195599472019036,0.994447152379533,2027.4286432266235,0.41763246059417725,0.287104994058609
3,0.4824090795197957,0.40960262700075833,0.4638206016429713,0.9923084191453289,2014.7360306592054,0.40823861956596375,0.2792763113975525
4,0.47852474776372106,0.4064750554381122,0.4513961244636858,0.9895977077769561,2019.962870047126,0.3997807800769806,0.2794242799282074
5,0.4725620533588906,0.40259229554466797,0.4130104421310022,0.9863846870795102,2010.376202596745,0.40660950541496277,0.2791173458099365
6,0.46650225616676705,0.39794942148974244,0.38832258821373256,0.9827341128822783,2001.7636911096706,0.406840056180954,0.28518903255462646
7,0.4615438788289755,0.39424108845037475,0.3663168081515272,0.9797389381368395,2006.047239397613,0.40846771001815796,0.28206977248191833
8,0.45773970744979214,0.39182730543781336,0.34237918173763116,0.9758688851561345,1995.6221239869024,0.4101882576942444,0.28964507579803467
9,0.4528329217098129,0.3882475065618334,0.3191587595452725,0.9725495209576378,1995.3826117851365,0.40692025423049927,0.2880559265613556
10,0.44853257261951207,0.38534800503665295,0.29445035692671656,0.9692409961995944,1991.6317230278337,0.4118776023387909,0.2921811044216156
11,0.4439375356469356,0.3819596418507502,0.27388847965589713,0.9656693761197614,1985.762051004759,0.42506176233291626,0.292508065700531
12,0.43962717801332474,0.37860274745125166,0.2574636688534643,0.9630249283263381,1978.749524452317,0.4198315739631653,0.29460814595222473
13,0.4359025397980717,0.37593195902209886,0.24157997609024318,0.9578316060590072,1964.6519570149167,0.41331377625465393,0.2861470580101013
14,0.432052864260237,0.3728588820553162,0.22970904430872957,0.9541706119624662,1950.5862374910166,0.4267673194408417,0.2887723743915558
