segment_a,segment_b,cosine
0,1,0.77604740858078
0,2,0.6722663044929504
0,3,0.606673002243042
0,4,0.5728465914726257
0,5,0.5286926627159119
0,6,0.5194688439369202
0,7,0.5027880072593689
0,8,0.5168031454086304
0,9,0.540900468826294
0,10,0.5816606879234314
0,11,0.6329106092453003
0,12,0.6371792554855347
0,13,0.6287218928337097
0,14,0.6159521341323853
1,2,0.9824482202529907
1,3,0.9596205353736877
1,4,0.9427990317344666
1,5,0.9185683131217957
1,6,0.9081748723983765
1,7,0.8940978050231934
1,8,0.8942304849624634
1,9,0.8990154266357422
1,10,0.9126281142234802
1,11,0.9254305958747864
1,12,0.9378434419631958
1,13,0.9449710845947266
1,14,0.9467994570732117
2,3,0.9929238557815552
2,4,0.9837787747383118
2,5,0.9690206050872803
2,6,0.9587916135787964
2,7,0.9474267363548279
2,8,0.9413877725601196
2,9,0.9392281174659729
2,10,0.9408854246139526
2,11,0.9416753649711609
2,12,0.9554852843284607
2,13,0.9657697677612305
2,14,0.97275710105896
3,4,0.9962920546531677
3,5,0.9882757663726807
3,6,0.9804534912109375
3,7,0.9708735942840576
3,8,0.963280439376831
3,9,0.9574683308601379
3,10,0.953081488609314
3,11,0.9458795785903931
3,12,0.9574973583221436
3,13,0.9679011702537537
3,14,0.9761633276939392
4,5,0.9953359961509705
4,6,0.9901431202888489
4,7,0.9823108911514282
4,8,0.9738016128540039
4,9,0.9670075178146362
4,10,0.959198534488678
4,11,0.9491525888442993
4,12,0.9579416513442993
4,13,0.9669777154922485
4,14,0.9750253558158875
5,6,0.9974197745323181
5,7,0.9933413863182068
5,8,0.9866309762001038
5,9,0.9791409969329834
5,10,0.9683223962783813
5,11,0.9538370966911316
5,12,0.9600279927253723
5,13,0.9667935371398926
5,14,0.9727120399475098
6,7,0.9975017309188843
6,8,0.9932965636253357
6,9,0.9871754050254822
6,10,0.9774406552314758
6,11,0.9625487923622131
6,12,0.9657220840454102
6,13,0.969224214553833
6,14,0.9727529287338257
7,8,0.9965871572494507
7,9,0.9912258386611938
7,10,0.9806691408157349
7,11,0.9646103382110596
7,12,0.9653933644294739
7,13,0.9662792682647705
7,14,0.9677072167396545
8,9,0.9971866011619568
8,10,0.990022599697113
8,11,0.9764060378074646
8,12,0.9748097658157349
8,13,0.9725008606910706
8,14,0.9696869850158691
9,10,0.9957842826843262
9,11,0.985944926738739
9,12,0.9830728769302368
9,13,0.9790700674057007
9,14,0.973097026348114
10,11,0.9951667189598083
10,12,0.9919904470443726
10,13,0.9864751696586609
10,14,0.9774763584136963
11,12,0.9962033629417419
11,13,0.9893070459365845
11,14,0.9781422019004822
12,13,0.99642014503479
12,14,0.989619791507721
13,14,0.9959774613380432
