scope,mean_abs_gamma,mean_abs_beta,mean_target_state_norm,std_target_state_norm,mean_history_readout_norm
all,0.4561946988105774,0.432115375995636,7.610905647277832,0.8113236427307129,10.480510711669922
segment_0,0.47056257724761963,0.4162837266921997,7.460338592529297,0.9318255186080933,10.480510711669922
segment_1,0.4264240562915802,0.4305296540260315,7.267522811889648,0.8466823101043701,10.480510711669922
segment_2,0.4420047700405121,0.4325679838657379,7.569784641265869,0.7201530337333679,10.480510711669922
segment_3,0.45231571793556213,0.43454083800315857,7.7935380935668945,0.6701679825782776,10.480510711669922
segment_4,0.4588072896003723,0.4344068169593811,7.887561798095703,0.6693572998046875,10.480510711669922
segment_5,0.4670538008213043,0.4370216429233551,7.970190525054932,0.6710894703865051,10.480510711669922
segment_6,0.469001442193985,0.4368511438369751,7.914191246032715,0.6895760893821716,10.480510711669922
segment_7,0.47313931584358215,0.43806585669517517,7.859727382659912,0.7016903758049011,10.480510711669922
segment_8,0.4675544500350952,0.43577492237091064,7.709756374359131,0.7313984632492065,10.480510711669922
segment_9,0.463602215051651,0.43356406688690186,7.524083137512207,0.7741749882698059,10.480510711669922
segment_10,0.45560571551322937,0.43212202191352844,7.365602016448975,0.8314741849899292,10.480510711669922
segment_11,0.4497082233428955,0.4294106066226959,7.20745325088501,0.9025537371635437,10.480510711669922
segment_12,0.44719964265823364,0.4292687177658081,7.3783392906188965,0.8595340847969055,10.480510711669922
segment_13,0.45002734661102295,0.42992597818374634,7.478851795196533,0.8011501431465149,10.480510711669922
segment_14,0.44991376996040344,0.4313967525959015,7.776636600494385,0.7478042244911194,10.480510711669922
