target_horizon,segment_start,segment_end,mse,mae,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
192,0,96,0.12318898737430573,0.21534782648086548,fixed,TimeAlign__ECL__H192__seed2021,ECL,192,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,31ece3f41afab7a715f5585772289411aa954bbe74d87e344d609a02f4ec0bb8
192,96,192,0.16538865864276886,0.2510516941547394,fixed,TimeAlign__ECL__H192__seed2021,ECL,192,official-last,test,1,native_external,TIMEALIGN-OFFICIAL-MAIN-I-8DATASET-REPRODUCTION-20260806,31ece3f41afab7a715f5585772289411aa954bbe74d87e344d609a02f4ec0bb8
