epoch,train_loss,train_pred_loss,train_alignment_loss,train_reconstruction_loss,train_raw_reconstruction_loss,mse,mae
1,0.7135349251463422,0.6253236089983294,0.7662403634799424,0.997986017375864,2927.033436764953,0.6640627384185791,0.4539823830127716
2,0.6797508977647323,0.5933645835486792,0.7330616445524291,0.9946646072958533,2913.7522930842574,0.6802465915679932,0.45318761467933655
3,0.672600921550532,0.5856702945138391,0.7476658387423416,0.9909466772096559,2900.652117548023,0.6884006261825562,0.45573294162750244
4,0.6622445572661669,0.5787056493289154,0.6839350207732142,0.9868432086855707,2893.9329304575494,0.6866653561592102,0.4545215368270874
5,0.6533262543780829,0.572643515777417,0.6312805531700025,0.9823742184160431,2877.742926484795,0.6768190860748291,0.45225033164024353
6,0.642857376392597,0.5654195118762259,0.571146838126644,0.9776104381007533,2862.794247644349,0.6775133013725281,0.453896164894104
7,0.6330962142636699,0.5594203621683155,0.5007953765571759,0.9727216392862327,2850.1461207892307,0.6822097897529602,0.46191486716270447
8,0.6223050612275318,0.5516040180960009,0.4462780349998064,0.9677428180171598,2837.5754840809814,0.6845366954803467,0.4603152275085449
9,0.611747240934748,0.543560813938845,0.40123109663686446,0.9624974648585028,2822.7085074694783,0.6962971091270447,0.4691295325756073
10,0.6009081077618411,0.5356416297428924,0.3479612305172883,0.9573682914070758,2807.418002002128,0.7001253962516785,0.469158411026001
11,0.591660080737965,0.5290739442285244,0.2996499861013078,0.9520727500693346,2791.8522852962587,0.7249364256858826,0.48108771443367004
