segment_a,segment_b,cosine
0,1,0.03835311904549599
0,2,0.029652222990989685
0,3,0.01828857511281967
0,4,0.02729920856654644
0,5,0.06637203693389893
0,6,0.15372031927108765
0,7,-0.1075083464384079
0,8,-0.025324897840619087
0,9,0.12130296230316162
0,10,0.08439220488071442
0,11,-0.0277701523154974
0,12,0.09895339608192444
0,13,-0.11308256536722183
0,14,0.10120969265699387
1,2,0.13519679009914398
1,3,-0.0963497906923294
1,4,0.009071347303688526
1,5,0.03063925914466381
1,6,-0.002527842530980706
1,7,-0.04433578997850418
1,8,0.11811098456382751
1,9,0.017616458237171173
1,10,-0.004763781558722258
1,11,0.05134141445159912
1,12,0.01534515991806984
1,13,-0.08674102276563644
1,14,-0.31795522570610046
2,3,0.00809566956013441
2,4,-0.021247629076242447
2,5,0.2332724630832672
2,6,0.008462945930659771
2,7,-0.06942490488290787
2,8,-0.05560345947742462
2,9,-0.06614284962415695
2,10,0.09928447753190994
2,11,0.00919183250516653
2,12,0.01711202599108219
2,13,0.07994341850280762
2,14,-0.06659159064292908
3,4,0.13830602169036865
3,5,0.07211824506521225
3,6,0.1328805387020111
3,7,0.06917156279087067
3,8,0.13722525537014008
3,9,0.08867857605218887
3,10,-0.011154384352266788
3,11,0.040264956653118134
3,12,0.03580139949917793
3,13,0.09474419802427292
3,14,0.07761707156896591
4,5,0.019031329080462456
4,6,-0.011238020844757557
4,7,0.14341647922992706
4,8,0.1070602536201477
4,9,0.08146769553422928
4,10,0.10876983404159546
4,11,-0.025715958327054977
4,12,0.015205242671072483
4,13,-0.040840718895196915
4,14,0.0681384950876236
5,6,-0.03765428066253662
5,7,0.1475917100906372
5,8,0.044199686497449875
5,9,0.05287935212254524
5,10,0.20530657470226288
5,11,0.047513220459222794
5,12,0.05734720081090927
5,13,-0.020559389144182205
5,14,-0.02993631921708584
6,7,0.09875930100679398
6,8,0.0332069955766201
6,9,0.09467829763889313
6,10,0.14319874346256256
6,11,0.1433388590812683
6,12,0.2156044840812683
6,13,0.15157271921634674
6,14,-0.00799473188817501
7,8,0.12420426309108734
7,9,0.031843382865190506
7,10,0.05804189667105675
7,11,0.23201480507850647
7,12,-0.0929921492934227
7,13,-0.08865731954574585
7,14,0.01949000544846058
8,9,0.0797278955578804
8,10,0.15248055756092072
8,11,0.1995469331741333
8,12,-0.06232333555817604
8,13,0.05131160467863083
8,14,0.0012213431764394045
9,10,0.14501699805259705
9,11,0.03327464684844017
9,12,0.06454208493232727
9,13,0.012836332432925701
9,14,0.09992165863513947
10,11,0.06796528398990631
10,12,0.08469168841838837
10,13,0.252777099609375
10,14,-0.010864779353141785
11,12,0.01715881936252117
11,13,0.021602261811494827
11,14,0.03366479650139809
12,13,0.0792156457901001
12,14,-0.009556017816066742
13,14,0.1540549397468567
