scope,mean_abs_gamma,mean_abs_beta,mean_segment_state_norm,std_segment_state_norm
all,0.6410418152809143,0.08147726207971573,6.511350631713867,1.0020599365234375
segment_0,0.6115866899490356,0.07924669235944748,6.509763240814209,1.0179067850112915
segment_1,0.6323133111000061,0.08152652531862259,6.516546726226807,1.0761440992355347
segment_2,0.6568087935447693,0.08252344280481339,6.333207130432129,0.9647428393363953
segment_3,0.6634585857391357,0.08261238783597946,6.685884952545166,0.910670280456543
