scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.4454495310783386,0.41937267780303955,0.6410418152809143,0.08147726207971573,0.41762521862983704
