dataset,arm,epoch,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,pred_loss_mode,prefix_samples,val_mean_mse,lr,epoch_seconds
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,4,1.2401457065320844,0.3108802822968674,0.3763054266111731,0.045305633690912984,0.8839597910297423,multi-prefix,1,0.18566026724874973,7.938926261462366e-05,55.00788593292236
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,5,1.2296735831899532,0.30950266447881936,0.37472265679748823,0.03632008985339387,0.8838508293090179,multi-prefix,1,0.18357383832335472,6.545084971874738e-05,54.93939447402954
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,6,1.221733142625411,0.30822627928151125,0.37327875464464244,0.029216924561798918,0.8842899395462168,multi-prefix,1,0.18215739354491234,5e-05,54.45910167694092
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,7,1.2157879280767845,0.3074234083841436,0.37245652463617934,0.023906804605038356,0.8844577139063692,multi-prefix,1,0.1849137805402279,3.4549150281252636e-05,56.15717124938965
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,8,1.211539624165384,0.3068941464669226,0.3718745975708409,0.020284917791694057,0.8843605586805859,multi-prefix,1,0.1837796326726675,2.061073738537635e-05,53.97426676750183
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,9,1.2088802638661447,0.3064797733655077,0.3714046572194827,0.018193052880264616,0.8842074394111007,multi-prefix,1,0.18346708454191685,9.549150281252633e-06,54.55277180671692
ETTm2,dense_initialized_nested_segment_decoder_multiprefix,10,1.207745104682952,0.3063353916133923,0.37126870197333883,0.017279921153481172,0.8841297919340576,multi-prefix,1,0.1834763940423727,2.4471741852423237e-06,55.04081439971924
Weather,dense_initialized_nested_segment_decoder_multiprefix,1,0.4960554156062405,0.36673592536673216,0.4213814637775025,0.07893307324471995,0.5038641697663262,multi-prefix,1,0.4998372122645378,0.0001,102.33253049850464
Weather,dense_initialized_nested_segment_decoder_multiprefix,2,0.4188197242492803,0.34551879720567363,0.4052424848025887,0.024121154158540905,0.4917977267224005,multi-prefix,1,0.4943520054221153,9.755282581475769e-05,101.31354641914368
Weather,dense_initialized_nested_segment_decoder_multiprefix,3,0.39751531269791324,0.3402125396991034,0.4006503011614407,0.009246431528556998,0.4805634095995865,multi-prefix,1,0.4897492006421089,9.045084971874738e-05,100.83334517478943
Weather,dense_initialized_nested_segment_decoder_multiprefix,4,0.39113468224929127,0.33728047417281765,0.39809532923496155,0.006512276835013383,0.47341931541366267,multi-prefix,1,0.4980059191584587,7.938926261462366e-05,100.84252572059631
Weather,dense_initialized_nested_segment_decoder_multiprefix,5,0.3868373490950691,0.335091826179828,0.39610805878893135,0.004835010964309104,0.46910511554363404,multi-prefix,1,0.4888099133968353,6.545084971874738e-05,100.69653964042664
Weather,dense_initialized_nested_segment_decoder_multiprefix,6,0.3837501419042422,0.3334928661692444,0.39457845921873613,0.0036013035495792403,0.4665597254134688,multi-prefix,1,0.4882912114262581,5e-05,101.02093172073364
Weather,dense_initialized_nested_segment_decoder_multiprefix,7,0.3812960524528896,0.3322067388235877,0.39333142856613396,0.0025709808595219645,0.46518332764022186,multi-prefix,1,0.49168160557746887,3.4549150281252636e-05,100.67780828475952
Weather,dense_initialized_nested_segment_decoder_multiprefix,8,0.3794732124743048,0.33125344806414647,0.39244270157943134,0.0017612932183920988,0.4645847053088866,multi-prefix,1,0.48913467675447464,2.061073738537635e-05,101.10312175750732
Weather,dense_initialized_nested_segment_decoder_multiprefix,9,0.3782420491376078,0.3305951926305836,0.39177611090969094,0.0012082809665146207,0.4643857560056642,multi-prefix,1,0.49069325625896454,9.549150281252633e-06,101.72934484481812
Weather,dense_initialized_nested_segment_decoder_multiprefix,10,0.3775695218613862,0.3301961625579892,0.3913845726783095,0.0009391205518763674,0.4643423782412756,multi-prefix,1,0.4900713115930557,2.4471741852423237e-06,101.08196115493774
