target_horizon,segment_start,segment_end,mse,mae,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0,96,0.24158716201782227,0.345761775970459,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0,96,0.24158716201782227,0.345761775970459,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,96,192,0.4121885299682617,0.4489116370677948,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0,96,0.24158716201782227,0.345761775970459,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,96,192,0.4121885299682617,0.4489116370677948,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,192,288,0.538121223449707,0.5147998332977295,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,288,336,0.6313498020172119,0.564169704914093,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0,96,0.24158716201782227,0.345761775970459,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,96,192,0.4121885299682617,0.4489116370677948,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,192,288,0.538121223449707,0.5147998332977295,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,288,384,0.6577479839324951,0.5787275433540344,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,384,480,0.7412133812904358,0.6165554523468018,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,480,576,0.823400616645813,0.6486197710037231,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,576,672,0.948361337184906,0.7001057863235474,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,672,720,1.060425043106079,0.7381134033203125,unified,CPSI_iscf_v1_cpsi_post,ETTh2,720,best-val,val,1,method_screening,stage_c_iscf_v1_cpsi_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
