target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.40283435358045,0.41800842760130763,10801,7,96,unified,SIFF_FCC_a6_full_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v2_fcc_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.5275650593684986,0.477303286936755,10801,7,192,unified,SIFF_FCC_a6_full_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v2_fcc_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.6774911701989671,0.5379364151241524,10801,7,336,unified,SIFF_FCC_a6_full_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v2_fcc_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.9645390728592045,0.6392639106967383,10801,7,720,unified,SIFF_FCC_a6_full_seed2023,ETTm1,720,best-val,val,1,method_screening,stage_c_siff_v2_fcc_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
