scope,mode,mean_step_weight,min_step_weight,max_step_weight,uniform_pressure_share,weighted_pressure_share,pressure_share_delta_pct,novelty_share
1-96,step_covariance_balanced,0.9135982990264893,0.9135982990264893,0.9135982990264893,0.4797619047619047,0.48066022290144017,0.1872424906227632,0.47632971518431727
97-192,step_covariance_balanced,0.7742512226104736,0.7742512226104736,0.7742512226104736,0.22976190476190472,0.19508193914189148,-15.0938710470524,0.16383743850351512
193-336,step_covariance_balanced,0.9515278339385986,0.9515278339385986,0.9515278339385986,0.15714285714285714,0.16397335510844885,4.346680523558355,0.1692423070270426
337-720,step_covariance_balanced,1.0962146520614624,1.0962146520614624,1.0962146520614624,0.13333333333333333,0.16028448284821953,20.213362136164648,0.19059053928512504
horizon_96,step_covariance_balanced,0.9135982990264893,0.9135982990264893,0.9135982990264893,1.0,0.9135982990264893,-8.640170097351074,0.0
horizon_192,step_covariance_balanced,0.8439247608184814,0.7742512226104736,0.9135982990264893,1.0,0.8439247608184814,-15.607523918151855,0.0
horizon_336,step_covariance_balanced,0.890040363584246,0.7742512226104736,0.9515278339385986,1.0,0.890040363584246,-10.9959636415754,0.0
horizon_720,step_covariance_balanced,0.999999984105428,0.7742512226104736,1.0962146520614624,1.0,0.999999984105428,-1.5894571991914574e-06,0.0
