segment_a,segment_b,cosine
0,1,-0.4420923590660095
0,2,0.8112152218818665
0,3,-0.49089640378952026
0,4,0.7930471301078796
0,5,-0.5096970796585083
0,6,0.7376318573951721
1,2,-0.3630443215370178
1,3,0.9845450520515442
1,4,-0.3731517195701599
1,5,0.9648614525794983
1,6,-0.37707412242889404
2,3,-0.32907208800315857
2,4,0.9922361969947815
2,5,-0.3078247308731079
2,6,0.9757378101348877
3,4,-0.32874470949172974
3,5,0.9942060112953186
3,6,-0.3190067410469055
4,5,-0.3006318211555481
4,6,0.9905779957771301
5,6,-0.2802588939666748
