epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_prediction_h192_l1
1,1125,0.42874242663383483,0.342446877029207,0.342446877029207,0.037186931995881925,0.49108618092536926,0.037186931995881925,0.04910861809253693,full,off,1,32,192,0.44702900558089215,0.0001,30.72685217857361,0,3,0.0,1,0,0,0.342446877029207
2,1125,0.3777345767286089,0.32020389556884765,0.32020389556884765,0.008752448021951648,0.48778233456611636,0.008752448021951648,0.04877823345661164,full,off,1,32,192,0.438380101773267,9.755282581475769e-05,30.739855527877808,0,3,0.0,2,0,0,0.32020389556884765
3,1125,0.37069896668858,0.31550490956836275,0.31550490956836275,0.006619562257495192,0.48574495138062374,0.006619562257495192,0.048574495138062376,full,off,1,32,192,0.44533494122636813,9.045084971874738e-05,30.854276180267334,0,3,0.0,2,1,0,0.31550490956836275
4,1125,0.36639906324280636,0.31284291405147974,0.31284291405147974,0.005234654287290242,0.48321495265430875,0.005234654287290242,0.04832149526543088,full,off,1,32,192,0.44467863781998557,7.938926261462366e-05,30.64531135559082,0,3,0.0,2,2,0,0.31284291405147974
5,1125,0.3630714040067461,0.31086475523312884,0.31086475523312884,0.0041583676656915085,0.4804828114244673,0.0041583676656915085,0.04804828114244673,full,off,1,32,192,0.44113856740295887,6.545084971874738e-05,30.670082330703735,0,3,0.0,2,3,0,0.31086475523312884
6,1125,0.3601998526520199,0.30922006916999817,0.30922006916999817,0.003213287925761607,0.47766495553652444,0.003213287925761607,0.04776649555365245,full,off,1,32,192,0.43821424498067546,5e-05,30.736406326293945,0,3,0.0,6,0,0,0.30922006916999817
7,1125,0.35786733235253226,0.3079599619176653,0.3079599619176653,0.0024378637778055337,0.47469505937894185,0.0024378637778055337,0.04746950593789419,full,off,1,32,192,0.4388471230243643,3.4549150281252636e-05,31.233941316604614,0,3,0.0,6,1,0,0.3079599619176653
8,1125,0.3560319289896223,0.30699917047553593,0.30699917047553593,0.0018263216719238294,0.4720643697049883,0.0018263216719238294,0.04720643697049883,full,off,1,32,192,0.4402668845529358,2.061073738537635e-05,30.63278317451477,0,3,0.0,6,2,0,0.30699917047553593
9,1125,0.3547726484934489,0.30633593898349337,0.30633593898349337,0.0014154486848662296,0.4702126009994083,0.0014154486848662296,0.047021260099940836,full,off,1,32,192,0.43836087178594124,9.549150281252633e-06,30.95313549041748,0,3,0.0,6,3,0,0.30633593898349337
10,1125,0.3540679390165541,0.3059299838013119,0.3059299838013119,0.0012042064783163368,0.46933749453226725,0.0012042064783163368,0.04693374945322673,full,off,1,32,192,0.43875634600408375,2.4471741852423237e-06,31.768688917160034,0,3,0.0,6,4,0,0.3059299838013119
