dataset,variant,target_horizon,mse,mae,source_path,a6_lbf_r256_mse,a6_der_mse,best_stage_control_mse,best_stage_control_name,relative_mse_vs_a6_lbf_r256_pct,relative_mse_vs_a6_der_pct,relative_mse_vs_best_stage_control_pct,beats_best_stage_control
ETTh2,a6st_w01_d0999_wu1,336,0.3069919347763061,0.3682911396026611,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w01_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3128487765789032,0.3121205568313598,0.3026000261306762,a3d_w03,-1.8720999540555838,-1.643154205259456,1.4513907027004835,False
ETTh2,a6st_w01_d0999_wu1,720,0.3901651203632355,0.4281462430953979,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w01_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3941730856895447,0.3935792744159698,0.3843011856079101,a3d_w03,-1.0168033972430934,-0.8674628657214134,1.5258695457963434,False
ETTh2,a6st_w01_d0999_wu3,96,0.2392773032188415,0.3123557865619659,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w01_d0999_wu3_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2420645654201507,0.2427635043859481,0.2404634952545166,a3e_best,-1.151454033130117,-1.4360482956137455,-0.49329401721437405,True
ETTh2,a6st_w01_d0999_wu3,192,0.2784451842308044,0.3429262340068817,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w01_d0999_wu3_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2828057408332824,0.2830275297164917,0.2772313058376312,h1_target_set,-1.5418911191935947,-1.6190458540472852,0.4378576183903693,False
ETTh2,a6st_w01_d0999_wu3,336,0.307373970746994,0.3685155510902405,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w01_d0999_wu3_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3128487765789032,0.3121205568313598,0.3026000261306762,a3d_w03,-1.7499847344067843,-1.5207540741798642,1.577641838753907,False
ETTh2,a6st_w01_d0999_wu3,720,0.3904531300067901,0.4282081127166748,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w01_d0999_wu3_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3941730856895447,0.3935792744159698,0.3843011856079101,a3d_w03,-0.9437366014595105,-0.7942858306801193,1.6008132759592009,False
ETTh2,a6st_w02_d0999_wu1,96,0.2382231503725052,0.3119120597839355,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w02_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2420645654201507,0.2427635043859481,0.2404634952545166,a3e_best,-1.58693819600485,-1.87027865861773,-0.9316777499387752,True
ETTh2,a6st_w02_d0999_wu1,192,0.2764983773231506,0.3420059382915497,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w02_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.2828057408332824,0.2830275297164917,0.2772313058376312,h1_target_set,-2.2302812847954545,-2.3068965764147964,-0.26437436863999686,True
ETTh2,a6st_w02_d0999_wu1,336,0.30465829372406,0.3673548698425293,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w02_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3128487765789032,0.3121205568313598,0.3026000261306762,a3d_w03,-2.6180325665353776,-2.3908271800667347,0.6801941228170794,False
ETTh2,a6st_w02_d0999_wu1,720,0.3894768357276916,0.4282439649105072,analysis/phase5_timealign_hss_a6st_self_teacher_gate_20260704/raw/official-last/TimeAlignOfficialUnified720_A6S_a6st_w02_d0999_wu1_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv,0.3941730856895447,0.3935792744159698,0.3843011856079101,a3d_w03,-1.1914182201551715,-1.0423411381012881,1.3467692303874568,False
