dataset,arm,target_horizon,mse,mae,source_path
ETTh2,target_conditioned_nested_warm,96,0.2456708550453186,0.314505398273468,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_warm,192,0.28359556198120117,0.34349045157432556,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_warm,336,0.3058938682079315,0.365240216255188,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_warm,720,0.3863719701766968,0.42522668838500977,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_scratch,96,0.2404634952545166,0.31343233585357666,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_scratch,192,0.27935200929641724,0.34303292632102966,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_scratch,336,0.3073994517326355,0.3677480220794678,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTh2,target_conditioned_nested_scratch,720,0.3914077579975128,0.42728716135025024,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_scratch_official-last/ETTh2/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_warm,96,0.2713322937488556,0.3290770947933197,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_warm,192,0.3087998032569885,0.35163816809654236,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
ETTm1,target_conditioned_nested_warm,336,0.34720441699028015,0.3727342188358307,analysis/phase5_timealign_hss_a3e_ettm1_replacement_gate_20260701/raw/a3e/official-last/TimeAlignOfficialUnified720_A3E_target_conditioned_nested_warm_official-last/ETTm1/mixed_h96_h192_h336_h720/seed2021/metrics_by_target_horizon.csv
