target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.39568112464621663,0.25225384238486487,4551,21,96,unified,FAIR_REAUDIT_siff_constant_pcc,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.44992209947668016,0.2948005083793153,4551,21,192,unified,FAIR_REAUDIT_siff_constant_pcc,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.5101033543635692,0.3394034743042929,4551,21,336,unified,FAIR_REAUDIT_siff_constant_pcc,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.589174266014662,0.3896763825375173,4551,21,720,unified,FAIR_REAUDIT_siff_constant_pcc,Weather,720,best-val,val,1,method_screening,stage_c_fair_reaudit_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
