epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1036,0.8517481069652271,0.41194142481765234,0.4617860497597562,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6630672223494566,0.0001,51.67584252357483,1,5,0.0,1,0,0,0.4825457376230177,0.4237983853027627,0.4266223833252564,0.42669413724921385,0.4276072912234597,0.21915142812036179,0.7527176188340978,0.020109917777932057,0.7737715145335694,0.23384906478139886,0.41194142481765234,0.9918269615145724,0.2557853111515404,0.23384906478139886,0.009990829677771915,1.0,0.4374535943320359,0.8517481069652271,0.0023530889097842667,0.4374535943320359
2,1036,0.7879944331512488,0.38601978615098936,0.43455082414002955,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6354961716472023,9.938441702975689e-05,52.35304594039917,1,5,0.0,2,0,0,0.4105205104387865,0.39040462782023955,0.39073234330503176,0.39143481025019206,0.39185006418858714,0.2448393290711416,0.7527308447940929,0.020110102778509203,0.7680339624522736,0.23320266719490404,0.38601978615098936,0.9957908306803022,0.2274041674225717,0.23320266719490404,0.029991794970878994,1.0,0.394988478668408,0.7879944331512488,0.006986168739529736,0.394988478668408
3,1036,0.7782378769174045,0.3794639153139932,0.42929629938367714,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6271146146676665,9.755282581475769e-05,53.0399694442749,1,5,0.0,3,0,0,0.39898515308570676,0.38340056934987254,0.38366690660650665,0.3846828089487599,0.38525327910672746,0.27155325104371003,0.7527367927162804,0.020110193483574627,0.76684306815094,0.23159246146678925,0.3794639153139932,0.9959925773866388,0.22670295141263358,0.23159246146678925,0.049992760265799796,1.0,0.3871977493224457,0.7782378769174045,0.011576210833640058,0.3871977493224457
4,1036,0.7730995072015925,0.3747791181314866,0.4253648487009597,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6228631922740504,9.45503262094184e-05,52.06164765357971,1,5,0.0,4,0,0,0.3916210717158428,0.3787487056034412,0.3790830849277927,0.38031108884507625,0.38089579806939977,0.28916428008019696,0.7527413944134841,0.02011010087810773,0.7662717208093658,0.23128171443478943,0.3747791181314866,0.9953851237260237,0.23557408625784987,0.23128171443478943,0.06999372557150811,1.0,0.38213195689166374,0.7730995072015925,0.016188431052944145,0.38213195689166374
5,1036,0.7702084680206527,0.37097412169439914,0.4222674438564474,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.625754094965634,9.045084971874738e-05,52.5465886592865,1,5,0.0,4,1,0,0.3860371717212283,0.3752115877151029,0.3757219066318398,0.3772236862467983,0.37783315392304573,0.3033839352860414,0.7527446272750619,0.020110142472987584,0.7657737069148355,0.23144284151063002,0.37097412169439914,0.9942484034879787,0.24381200232791164,0.23144284151063002,0.08999469088800395,1.0,0.3784055089628374,0.7702084680206527,0.0208288372141888,0.3784055089628374
6,1036,0.7661029601534362,0.3675241104136563,0.4194562035580399,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6260564049714179,8.535533905932738e-05,52.223180532455444,1,5,0.0,4,2,0,0.3815762973947875,0.3722196103983404,0.37291682192257475,0.3748119402978871,0.3754898199531102,0.3097932407610895,0.7527486455256415,0.020110123240637042,0.7653633787019832,0.2317594609521761,0.3675241104136563,0.9925427911479501,0.2503787051008935,0.2317594609521761,0.10000000149011612,1.0,0.3754029053058403,0.7661029601534362,0.023175946442216173,0.3754029053058403
7,1036,0.7598539204210848,0.3640854388590485,0.4165348586083379,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6279975439818661,7.938926261462366e-05,53.0960419178009,1,5,0.0,4,3,0,0.37721627795328044,0.3693572001452612,0.3702746183255464,0.37257226683113104,0.3733345549481716,0.3147621585998296,0.7527519236660372,0.02011006057952822,0.7649811179481418,0.2321748998893504,0.3640854388590485,0.990452531279284,0.25728358889293484,0.2321748998893504,0.10000000149011612,1.0,0.37255099036058403,0.7598539204210848,0.023217490361823655,0.37255099036058403
8,1036,0.75384965228298,0.36068962448237024,0.4136289871049664,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6296679162537672,7.269952498697734e-05,52.85067701339722,1,5,0.0,4,4,0,0.3732046988077145,0.36663018805640085,0.36779306049397553,0.37049997750396435,0.37138178777740727,0.3183170348175704,0.7527549692562648,0.020110009768510302,0.764688457243691,0.23258078598838056,0.36068962448237024,0.9882337950946741,0.2639810892260673,0.23258078598838056,0.10000000149011612,1.0,0.36990194908670476,0.75384965228298,0.0232580789710075,0.36990194908670476
9,1036,0.7487412783169839,0.35770758485932147,0.4109489882947395,0.0,0.0,0.0,0.0,full,pointwise_prior_composed,1,32,"96,192,336,720",0.6344621845102953,6.545084971874738e-05,54.28371071815491,1,5,0.0,4,5,1,0.36967048503487265,0.36435525231494864,0.3657831151513059,0.3689006964269752,0.36995276423264656,0.3214154303304017,0.7527575178150965,0.020110011857693375,0.7644392022985289,0.23301224013553162,0.35770758485932147,0.9859024866782561,0.2705527946611859,0.23301224013553162,0.10000000149011612,1.0,0.3677324699561568,0.7487412783169839,0.023301224377092592,0.3677324699561568
