short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.5648344795177073,0.09683276291859025
96,336,0.6944811359836973,0.1190588210010901
96,720,0.8348690667775327,0.14312631636857986
192,336,0.9073381402009105,0.1555500986626915
192,720,0.6640197596631555,0.11383665532533391
336,720,1.2477775287625181,0.21391354458561787
