baseline,dataset,horizon,repeat,seed_contract,mse,mae,checkpoint,checkpoint_sha256,test_role
AMD,Solar,96,0,official_seed_2024,0.18835881352424622,0.23512186110019684,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Solar/workspace/source/checkpoints/solar_AL/best.pt,00a0434acd0167d8a5b606487c68b62870b37ff6d6c63cd59425b037f0fa1f22,official_test_once_after_official_last_checkpoint
AMD,Solar,192,0,official_seed_2024,0.2034941017627716,0.24603170156478882,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Solar/workspace/source/checkpoints/solar_AL2/best.pt,527e5a0a8e85f71e42e78b62fd949175c3d770e14d2c54a968c4b58356858b87,official_test_once_after_official_last_checkpoint
AMD,Solar,336,0,official_seed_2024,0.21279163658618927,0.2523577809333801,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Solar/workspace/source/checkpoints/solar_AL3/best.pt,c09f6ff9b90ad5cbf744891c4fbbdb1256ae6849da4d80b525508c8cae547cf6,official_test_once_after_official_last_checkpoint
AMD,Solar,720,0,official_seed_2024,0.21470476686954498,0.25669339299201965,/home/yingch/exp_outputs/r-2026-fatst/amd_simpletm_main_i_7dataset_20260807_recovery/runs/AMD__Solar/workspace/source/checkpoints/solar_AL4/best.pt,8f5195731cebb4f17cad8c5c6663259a21a16432d4705aa00b5a8f887bebf4d7,official_test_once_after_official_last_checkpoint
