scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.5436493158340454,0.46068552136421204,0.5399312376976013,0.029067667201161385,0.43914514780044556
