dataset,trial_id,profile_id,seed,horizon,val_mse,val_mae,test_mse,test_mae,checkpoint_sha256,validation_complete,test_complete
ETTh1,ETTh1__h2_lr5e4,h2_lr5e4,2021,96,0.8403276025007168,0.6185780819505453,,,a55f3c632a161b9c1e12ff6585872846a116000b6322c76104c97e1e7ad4e1cd,True,False
ETTh1,ETTh1__h2_lr5e4,h2_lr5e4,2021,192,1.0810642320041854,0.7021542262906829,,,a55f3c632a161b9c1e12ff6585872846a116000b6322c76104c97e1e7ad4e1cd,True,False
ETTh1,ETTh1__h2_lr5e4,h2_lr5e4,2021,336,1.2972822914875688,0.7783058807253838,,,a55f3c632a161b9c1e12ff6585872846a116000b6322c76104c97e1e7ad4e1cd,True,False
ETTh1,ETTh1__h2_lr5e4,h2_lr5e4,2021,720,1.4174438457522127,0.826147946715355,,,a55f3c632a161b9c1e12ff6585872846a116000b6322c76104c97e1e7ad4e1cd,True,False
ETTh1,ETTh1__h2_capacity128,h2_capacity128,2021,96,0.7997926780954003,0.6086885447924336,,,d6872d60603e4022bd5a176ac921ed7c5ed1d73f761a2bb66b6e513fe2aca339,True,False
ETTh1,ETTh1__h2_capacity128,h2_capacity128,2021,192,1.0540133036362629,0.6964243431575596,,,d6872d60603e4022bd5a176ac921ed7c5ed1d73f761a2bb66b6e513fe2aca339,True,False
ETTh1,ETTh1__h2_capacity128,h2_capacity128,2021,336,1.2813685723536072,0.7751459742763213,,,d6872d60603e4022bd5a176ac921ed7c5ed1d73f761a2bb66b6e513fe2aca339,True,False
ETTh1,ETTh1__h2_capacity128,h2_capacity128,2021,720,1.4328161063707536,0.8338493174562852,,,d6872d60603e4022bd5a176ac921ed7c5ed1d73f761a2bb66b6e513fe2aca339,True,False
ETTh1,ETTh1__h2_lookback336,h2_lookback336,2021,96,0.7453594470086197,0.5748422058920065,,,dd474057544129cd38019f9d8823b1c2e1cbdf49a26deb89a670e4663c22da5c,True,False
ETTh1,ETTh1__h2_lookback336,h2_lookback336,2021,192,1.0092773283055674,0.6674373308196664,,,dd474057544129cd38019f9d8823b1c2e1cbdf49a26deb89a670e4663c22da5c,True,False
ETTh1,ETTh1__h2_lookback336,h2_lookback336,2021,336,1.23477854584122,0.7464780200804982,,,dd474057544129cd38019f9d8823b1c2e1cbdf49a26deb89a670e4663c22da5c,True,False
ETTh1,ETTh1__h2_lookback336,h2_lookback336,2021,720,1.4347620553647478,0.8205754089686605,,,dd474057544129cd38019f9d8823b1c2e1cbdf49a26deb89a670e4663c22da5c,True,False
ETTh2,ETTh2__h2_lr5e4,h2_lr5e4,2021,96,0.24193821754306555,0.3418265365374585,,,bcfbc9955754a9825d1dd33015610a049551e3441dabd0ad98982c0fc2285d3e,True,False
ETTh2,ETTh2__h2_lr5e4,h2_lr5e4,2021,192,0.3295821926246087,0.39382443445113796,,,bcfbc9955754a9825d1dd33015610a049551e3441dabd0ad98982c0fc2285d3e,True,False
ETTh2,ETTh2__h2_lr5e4,h2_lr5e4,2021,336,0.43803287634537336,0.4553792140934439,,,bcfbc9955754a9825d1dd33015610a049551e3441dabd0ad98982c0fc2285d3e,True,False
ETTh2,ETTh2__h2_lr5e4,h2_lr5e4,2021,720,0.6693963838948144,0.5696033206871814,,,bcfbc9955754a9825d1dd33015610a049551e3441dabd0ad98982c0fc2285d3e,True,False
ETTh2,ETTh2__h2_patch48,h2_patch48,2021,96,0.2467511723128458,0.34635075662905973,,,1601c615990ce5cf72e8e050660bcff74f62d1982c6ddb16c96511a93c28855d,True,False
ETTh2,ETTh2__h2_patch48,h2_patch48,2021,192,0.3243971790652722,0.3929095658628891,,,1601c615990ce5cf72e8e050660bcff74f62d1982c6ddb16c96511a93c28855d,True,False
ETTh2,ETTh2__h2_patch48,h2_patch48,2021,336,0.4253427743290861,0.4500759600085162,,,1601c615990ce5cf72e8e050660bcff74f62d1982c6ddb16c96511a93c28855d,True,False
ETTh2,ETTh2__h2_patch48,h2_patch48,2021,720,0.6592095208871696,0.5660461128378907,,,1601c615990ce5cf72e8e050660bcff74f62d1982c6ddb16c96511a93c28855d,True,False
ETTh2,ETTh2__h2_lookback336,h2_lookback336,2021,96,0.22641231243809065,0.3348983349278569,,,79f5d7b922983cb1b333c189000e143b34cfe9eb808d04ef728f0b29eea5b24c,True,False
ETTh2,ETTh2__h2_lookback336,h2_lookback336,2021,192,0.31026909484838444,0.3873307917577525,,,79f5d7b922983cb1b333c189000e143b34cfe9eb808d04ef728f0b29eea5b24c,True,False
ETTh2,ETTh2__h2_lookback336,h2_lookback336,2021,336,0.4078815607797532,0.4440724188018413,,,79f5d7b922983cb1b333c189000e143b34cfe9eb808d04ef728f0b29eea5b24c,True,False
ETTh2,ETTh2__h2_lookback336,h2_lookback336,2021,720,0.6286779001355172,0.5538965154025289,,,79f5d7b922983cb1b333c189000e143b34cfe9eb808d04ef728f0b29eea5b24c,True,False
ETTm1,ETTm1__h2_table5_capacity,h2_table5_capacity,2021,96,0.35811336094047874,0.3898034212179482,,,2e8c7e7c7d7545a4edfbe81be857299b6fea0dc7e944464803f273257ecb6948,True,False
