model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,0.018412639226895778,0.10930346983758754,0.017005396040302236,0.10504352866212228
TimeMixer,96,0.05017306313678934,0.17276554188409587,0.04633843082907329,0.1660322602539043
UVHF,192,0.0243409986437509,0.12003475523934655,0.022480662161066443,0.1153565780772603
TimeMixer,192,0.06283206654227418,0.20001052510699968,0.058029930550164456,0.19221541052650412
UVHF,336,0.038140923722601965,0.1504417351890522,0.035225885070206416,0.1445784909279821
TimeMixer,336,0.13154660271591145,0.29516380711585,0.12149274470510073,0.28366023401512214
UVHF,720,0.04828172446967602,0.17009330978418624,0.04459164359861378,0.16346417445026248
TimeMixer,720,0.1361684944705449,0.2868461719434913,0.1257613940157406,0.27566676637930987
