target_horizon,mse,mae,num_samples,num_channels,eval_prefix_steps,mode,run_name,dataset,pred_len,checkpoint_policy,evaluation_split,official_test_mode,protocol_class,protocol_profile,profile_hash
96,0.23348714993335307,0.33771326097970206,2161,7,96,unified,TSAF_siff_categorical_target_only,ETTh2,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
192,0.3154021915591632,0.3885245999166121,2161,7,192,unified,TSAF_siff_categorical_target_only,ETTh2,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
336,0.4148876997642219,0.4455935688511956,2161,7,336,unified,TSAF_siff_categorical_target_only,ETTh2,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
720,0.6225213287915621,0.547892631818023,2161,7,720,unified,TSAF_siff_categorical_target_only,ETTh2,720,best-val,val,1,method_screening,stage_c_siff_v3_tsaf_v1,80912741f9da5560234c400a36e2ec48461cef70bf96701b19fcb90ea278990a
