scope,mode,mean_step_weight,min_step_weight,max_step_weight,uniform_pressure_share,weighted_pressure_share,pressure_share_delta_pct,novelty_share
1-96,step_covariance_balanced,0.9568284153938293,0.9568284153938293,0.9568284153938293,0.4797619047619047,0.4812954946474432,0.31965645256881725,0.4815045673446219
97-192,step_covariance_balanced,0.882781445980072,0.882781445980072,0.882781445980072,0.22976190476190472,0.21265871809028145,-7.443873991794591,0.19628670707937618
193-336,step_covariance_balanced,0.9633921384811401,0.9633921384811401,0.9633921384811401,0.15714285714285714,0.15872660057704302,1.0078367308455682,0.15988483460158426
337-720,step_covariance_balanced,1.0538252592086792,1.0538252592086792,1.0538252592086792,0.13333333333333333,0.14731918668523242,10.489390013924304,0.16232389097441768
horizon_96,step_covariance_balanced,0.9568284153938293,0.9568284153938293,0.9568284153938293,1.0,0.9568284153938293,-4.317158460617065,0.0
horizon_192,step_covariance_balanced,0.9198049306869507,0.882781445980072,0.9568284153938293,1.0,0.9198049306869507,-8.019506931304932,0.0
horizon_336,step_covariance_balanced,0.9384851625987461,0.882781445980072,0.9633921384811401,1.0,0.9384851625987461,-6.151483740125386,0.0
horizon_720,step_covariance_balanced,0.9999998807907104,0.882781445980072,1.0538252592086792,1.0,0.9999998807907104,-1.1920928955078125e-05,0.0
