segment_a,segment_b,cosine
0,1,0.01351663377135992
0,2,0.0059524173848330975
0,3,0.8497785329818726
0,4,-0.1189407929778099
0,5,-0.12418626248836517
0,6,0.7143820524215698
1,2,0.11196412891149521
1,3,0.08655606955289841
1,4,0.9355224967002869
1,5,0.06871483474969864
1,6,0.029633348807692528
2,3,0.12120670080184937
2,4,0.11566992104053497
2,5,0.9554620981216431
2,6,0.1015065535902977
3,4,0.10536365211009979
3,5,0.10095386207103729
3,6,0.9576323628425598
4,5,0.16410213708877563
4,6,0.12895293533802032
5,6,0.15542450547218323
