model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,3.0480268211085844,1.3848749343305826,0.08958205733272707,0.23741692664094444
TimeMixer,96,4.391261846247604,1.7620349283719683,0.129059976686982,0.30207559322335775
UVHF,192,4.456366605535995,1.7014898642276723,0.13097341729019982,0.29169601114263666
TimeMixer,192,7.601929420074313,2.3623608432408068,0.22342207503960204,0.40499285322847695
UVHF,336,8.492281184960067,2.4376944230780717,0.24958967379428798,0.41790771402525284
TimeMixer,336,12.581495976475583,3.134002823758701,0.3697724331330479,0.5372797933269668
UVHF,720,7.17528137075634,2.2225229603548846,0.21088281201533574,0.38101965567847573
TimeMixer,720,16.569346267947008,3.462124966484855,0.4869760715560837,0.5935316242740991
