epoch,train_steps,train_loss,train_prediction_l1,train_prediction_full_l1,train_reconstruction_l1,train_alignment_loss,train_weighted_reconstruction_l1,train_weighted_alignment_loss,pred_loss_mode,pcc_objective_mode,gradient_accumulation_steps,effective_batch_size,validation_horizons,val_mean_mse,lr,epoch_seconds,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,best_epoch_so_far,epochs_without_improvement,stop_triggered,train_pcc_arm_s0_measure_l1,train_pcc_arm_s1_measure_l1,train_pcc_arm_s2_measure_l1,train_pcc_arm_s3_measure_l1,train_pcc_arm_s4_measure_l1,train_pcc_credit_argmax_accuracy,train_pcc_credit_max,train_pcc_credit_min,train_pcc_credit_normalized_entropy,train_pcc_credit_policy_kl,train_pcc_fused_measure_l1,train_pcc_policy_normalized_entropy,train_pcc_policy_usage_max,train_pcc_route_kl,train_pcc_route_weight,train_pcc_skill_floor,train_pcc_skill_loss,train_pcc_total_loss,train_pcc_weighted_route_loss,train_pcc_weighted_skill_loss
1,1108,0.765433522015272,0.375531251922196,0.4323962030374186,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.49728866101072594,0.0001,106.3669080734253,1,5,0.0,1,0,0,0.3893477805093307,0.3888078485531497,0.3867714540622725,0.387479686484225,0.3953428811760155,0.3418206459480558,0.751022425960978,0.020163753130456385,0.8170326812602983,0.1728347882036698,0.375531251922196,0.9436131820674407,0.2927737147799468,0.1728347882036698,0.009991425612100263,0.9200685951683926,0.38819172440453126,0.765433522015272,0.0017105452120857259,0.38819172440453126
2,1108,0.7066572223544552,0.3494936947303989,0.4073855107656885,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4944974641838584,9.938441702975689e-05,105.46996521949768,1,5,0.0,2,0,0,0.3561871190578929,0.35595088274577896,0.35501741564123207,0.3546991288285393,0.3606377825248543,0.3846068055997687,0.7520670045691707,0.020125834072943414,0.8204868275551159,0.1627964880250206,0.3494936947303989,0.9536614631595164,0.2938478408845323,0.1627964880250206,0.02999232816997418,0.7600613745864118,0.3522924161667428,0.7066572223544552,0.004871111250959928,0.3522924161667428
3,1108,0.6926900615330638,0.34332913528818515,0.4024703146802389,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4941607957090517,9.755282581475769e-05,104.63139128684998,1,5,0.0,3,0,0,0.3510808137780062,0.3507773571980559,0.3495522880866209,0.3509457461293854,0.3557479908481402,0.3533169399906582,0.752278952338205,0.020118828933511183,0.8256256765944863,0.16002470573632296,0.34332913528818515,0.9715103716303726,0.2671537508091987,0.16002470573632296,0.04999323073935961,0.6000541541120206,0.3413629293011414,0.6926900615330638,0.00799799820371241,0.3413629293011414
4,1108,0.6821907744726119,0.33938967756631144,0.3992387521406804,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.49061632511235537,9.45503262094184e-05,104.47725582122803,1,5,0.0,4,0,0,0.35026547108316247,0.3498198392158811,0.34776569001833885,0.352829887037458,0.3565225854569824,0.3523139781469903,0.751977537136646,0.020115236144862558,0.8309972047375428,0.15873170902259945,0.33938967756631144,0.9810213368614659,0.2473638810701534,0.15873170902259945,0.06999413331546939,0.44004693350314233,0.3316914898340022,0.6821907744726119,0.011109608411284614,0.3316914898340022
5,1108,0.6717301940121806,0.3360185095710875,0.39649088067483385,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.489522139634937,9.045084971874738e-05,104.61328768730164,1,5,0.0,5,0,0,0.3513395751318777,0.3507129153781419,0.34677645499525517,0.3567597704673932,0.3614609132820088,0.3318863292409625,0.751493127821585,0.020116028412907563,0.834335696987727,0.15777038134607596,0.3360185095710875,0.9862695584335912,0.23567758289431406,0.15777038134607596,0.08999503587476829,0.28003971297495633,0.3215152086010909,0.6717301940121806,0.014196475216318661,0.3215152086010909
6,1108,0.6629745387858863,0.33273170215988845,0.39366020111615907,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48539098511719786,8.535533905932738e-05,104.27706146240234,1,5,0.0,6,0,0,0.35124233362369156,0.3504284698018528,0.34419485022875373,0.3587171170416722,0.3653333985418189,0.3143773835407913,0.7511607965837748,0.02012165341297642,0.834975391626358,0.15595676178374876,0.33273170215988845,0.9865627862808937,0.2314835871949738,0.15595676178374876,0.10000000149011612,0.20000000298023224,0.3146471607663571,0.6629745387858863,0.015595676462310585,0.3146471607663571
7,1108,0.656277263799299,0.32928433355334,0.3904871623492413,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4849256117065023,7.938926261462366e-05,104.4512505531311,1,5,0.0,7,0,0,0.3483422850174594,0.34745138060530173,0.3401982323787703,0.3569051869993606,0.3648894121769533,0.3155320420968834,0.7513295705783238,0.020121810281992173,0.834015172580089,0.15316807681741698,0.32928433355334,0.9827391809719994,0.23214206201720325,0.15316807681741698,0.10000000149011612,0.20000000298023224,0.3116761234585559,0.656277263799299,0.015316807909529077,0.3116761234585559
8,1108,0.6501270242654029,0.32598965975459304,0.3872847583965274,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48530461525744095,7.269952498697734e-05,104.69998025894165,1,5,0.0,7,1,0,0.34543057533808136,0.34448006872881193,0.3366912979941936,0.3547329224565399,0.3638301452198183,0.32556242788956913,0.7517319774046701,0.02012273259225574,0.8317978992143693,0.15128781896635943,0.32598965975459304,0.9758727468200539,0.23670990863270278,0.15128781896635943,0.10000000149011612,0.20000000298023224,0.3090085834802703,0.6501270242654029,0.015128782115681668,0.3090085834802703
9,1108,0.6440583440586117,0.32275432660261216,0.38415716644981707,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.48367503163929554,6.545084971874738e-05,104.61579155921936,1,5,0.0,9,0,0,0.3422680662319548,0.3412929117034058,0.33335340808444935,0.3524660839823609,0.362700819619511,0.33580653337149846,0.752148844059624,0.020134585934761737,0.8286554811771165,0.149195725763963,0.32275432660261216,0.9692166592885441,0.2413107455449199,0.149195725763963,0.10000000149011612,0.20000000298023224,0.3063844449629852,0.6440583440586117,0.014919572782161434,0.3063844449629852
10,1108,0.6383590564293121,0.3197037529213764,0.38115471176507243,0.0,0.0,0.0,0.0,full,pcc_transport_full,1,32,"96,192,336,720",0.4852743404126534,5.782172325201155e-05,104.21604228019714,1,5,0.0,9,1,0,0.33904898422181823,0.33806100595298655,0.33022496639498733,0.3503302179465225,0.36165547206836485,0.3409631799650967,0.7521064028628036,0.020140416773930463,0.8276889673316522,0.14756697090846968,0.3197037529213764,0.9660401865570984,0.2417936100883389,0.14756697090846968,0.10000000149011612,0.20000000298023224,0.30389860834563254,0.6383590564293121,0.01475669730064671,0.30389860834563254
