meta_type,dataset,horizon,matrix,src_region,dst_region,is_diag_block,block_mean,block_abs_mean,block_abs_max,block_fro
diag,ETTm1,192,precision,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,192,precision,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,192,precision,97-192,97-192,True,0.010347576811909676,0.010347575880587101,0.9946334362030029,9.7329740524292
diag,ETTm1,336,covariance,1-96,1-96,True,0.01106030773371458,0.011060308665037155,1.0842564105987549,10.403702735900879
diag,ETTm1,336,covariance,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,covariance,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,covariance,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,covariance,97-192,97-192,True,0.011120688170194626,0.011120687238872051,1.1008180379867554,10.460428237915039
diag,ETTm1,336,covariance,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,covariance,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,covariance,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,covariance,193-336,193-336,True,0.007459187414497137,0.007459189277142286,1.101056456565857,12.889779090881348
diag,ETTm1,336,precision,1-96,1-96,True,0.0098111005499959,0.0098111005499959,0.9580530524253845,9.228652000427246
diag,ETTm1,336,precision,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,precision,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,precision,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,precision,97-192,97-192,True,0.009757708758115768,0.009757708758115768,0.9474472403526306,9.178370475769043
diag,ETTm1,336,precision,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,precision,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,precision,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,336,precision,193-336,193-336,True,0.006465517450124025,0.0064655183814466,0.9411427974700928,11.172669410705566
diag,ETTm1,720,covariance,1-96,1-96,True,0.010763461701571941,0.010763459838926792,1.0463007688522339,10.124269485473633
diag,ETTm1,720,covariance,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,1-96,337-720,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,97-192,97-192,True,0.010798688046634197,0.010798691771924496,1.0553234815597534,10.15737533569336
diag,ETTm1,720,covariance,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,97-192,337-720,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,193-336,193-336,True,0.0072205825708806515,0.007220581639558077,1.0541667938232422,12.477262496948242
diag,ETTm1,720,covariance,193-336,337-720,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,337-720,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,337-720,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,337-720,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,covariance,337-720,337-720,True,0.002713256748393178,0.0027132569812238216,1.0556509494781494,20.416969299316406
diag,ETTm1,720,precision,1-96,1-96,True,0.010081271640956402,0.010081272572278976,0.9772053360939026,9.48259162902832
diag,ETTm1,720,precision,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,1-96,337-720,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,97-192,97-192,True,0.010048316791653633,0.010048316791653633,0.9707292318344116,9.45156192779541
diag,ETTm1,720,precision,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,97-192,337-720,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,193-336,193-336,True,0.006678970530629158,0.00667897192761302,0.9681061506271362,11.541354179382324
diag,ETTm1,720,precision,193-336,337-720,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,337-720,1-96,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,337-720,97-192,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,337-720,193-336,False,0.0,0.0,0.0,0.0
diag,ETTm1,720,precision,337-720,337-720,True,0.002499503083527088,0.002499503083527088,0.9685114622116089,18.808496475219727
diag,Weather,96,covariance,1-96,1-96,True,0.012266855686903,0.012266855686903,1.2319815158843994,11.539793968200684
diag,Weather,96,precision,1-96,1-96,True,0.008847876451909542,0.008847876451909542,0.8746235370635986,8.32343578338623
diag,Weather,192,covariance,1-96,1-96,True,0.010571125894784927,0.010571125894784927,1.0199708938598633,9.943262100219727
diag,Weather,192,covariance,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,192,covariance,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,192,covariance,97-192,97-192,True,0.010598517954349518,0.01059851422905922,1.0236961841583252,9.969039916992188
diag,Weather,192,precision,1-96,1-96,True,0.010264506563544273,0.010264505632221699,0.9888922572135925,9.654855728149414
diag,Weather,192,precision,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,192,precision,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,192,precision,97-192,97-192,True,0.010238013230264187,0.010238011367619038,0.9875752329826355,9.629947662353516
diag,Weather,336,covariance,1-96,1-96,True,0.010717080906033516,0.01071708183735609,1.037680745124817,10.080580711364746
diag,Weather,336,covariance,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,336,covariance,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,336,covariance,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,336,covariance,97-192,97-192,True,0.010750220157206059,0.010750221088528633,1.0419121980667114,10.111772537231445
diag,Weather,336,covariance,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,336,covariance,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,336,covariance,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,336,covariance,193-336,193-336,True,0.007170635275542736,0.0071706329472362995,1.0414118766784668,12.390928268432617
diag,Weather,336,precision,1-96,1-96,True,0.010124774649739265,0.010124776512384415,0.9778850674629211,9.523455619812012
diag,Weather,336,precision,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,336,precision,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,336,precision,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,336,precision,97-192,97-192,True,0.010093607939779758,0.010093607939779758,0.9753247499465942,9.494156837463379
diag,Weather,336,precision,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,336,precision,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,336,precision,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,336,precision,193-336,193-336,True,0.0067254649475216866,0.0067254663445055485,0.9735872745513916,11.621670722961426
diag,Weather,720,covariance,1-96,1-96,True,0.010806645266711712,0.01080664899200201,1.0499073266983032,10.164881706237793
diag,Weather,720,covariance,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,1-96,337-720,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,97-192,97-192,True,0.010874602943658829,0.010874602943658829,1.0583680868148804,10.228896141052246
diag,Weather,720,covariance,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,97-192,337-720,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,193-336,193-336,True,0.007269272115081549,0.007269271183758974,1.0605255365371704,12.56147575378418
diag,Weather,720,covariance,193-336,337-720,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,337-720,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,337-720,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,337-720,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,720,covariance,337-720,337-720,True,0.002735871821641922,0.002735871821641922,1.0665524005889893,20.58722686767578
diag,Weather,720,precision,1-96,1-96,True,0.010040964931249619,0.010040963999927044,0.9719823598861694,9.44466781616211
diag,Weather,720,precision,1-96,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,1-96,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,1-96,337-720,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,97-192,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,97-192,97-192,True,0.00997840240597725,0.00997840240597725,0.9687323570251465,9.385910987854004
diag,Weather,720,precision,97-192,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,97-192,337-720,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,193-336,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,193-336,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,193-336,193-336,True,0.006634317804127932,0.00663431640714407,0.9631142020225525,11.46425724029541
diag,Weather,720,precision,193-336,337-720,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,337-720,1-96,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,337-720,97-192,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,337-720,193-336,False,0.0,0.0,0.0,0.0
diag,Weather,720,precision,337-720,337-720,True,0.002478862414136529,0.0024788619484752417,0.9598563313484192,18.653247833251953
off_diag,ETTh2,96,covariance,1-96,1-96,True,0.09159073233604431,0.09206882119178772,1.000000238418579,13.55517578125
off_diag,ETTh2,96,precision,1-96,1-96,True,0.0013237691018730402,0.028045952320098877,1.2669309377670288,11.898277282714844
off_diag,ETTh2,192,covariance,1-96,1-96,True,0.012472540140151978,0.012474254705011845,1.000000238418579,9.800395965576172
off_diag,ETTh2,192,covariance,1-96,97-192,False,0.0016199512174353004,0.001621998380869627,0.005793290678411722,0.17116178572177887
off_diag,ETTh2,192,covariance,97-192,1-96,False,0.0016199513338506222,0.001621998380869627,0.005793290678411722,0.1711619794368744
off_diag,ETTh2,192,covariance,97-192,97-192,True,0.013976411893963814,0.013976413756608963,1.000000238418579,9.804459571838379
off_diag,ETTh2,192,precision,1-96,1-96,True,0.008843764662742615,0.012008467689156532,1.0010815858840942,9.805517196655273
off_diag,ETTh2,192,precision,1-96,97-192,False,-0.00102083885576576,0.001029687817208469,0.004780668765306473,0.11332042515277863
off_diag,ETTh2,192,precision,97-192,1-96,False,-0.0010208389721810818,0.001029687700793147,0.004780664574354887,0.11332045495510101
off_diag,ETTh2,192,precision,97-192,97-192,True,0.007902546785771847,0.012954901903867722,1.0013844966888428,9.81265640258789
off_diag,ETTh2,336,covariance,1-96,1-96,True,0.04986078664660454,0.050105366855859756,1.000000238418579,10.792106628417969
off_diag,ETTh2,336,covariance,1-96,97-192,False,0.019543245434761047,0.01974485255777836,0.11006461083889008,2.2303354740142822
off_diag,ETTh2,336,covariance,1-96,193-336,False,0.012742831371724606,0.01322135329246521,0.039515141397714615,1.7289421558380127
off_diag,ETTh2,336,covariance,97-192,1-96,False,0.019543247297406197,0.01974485069513321,0.11006461083889008,2.2303318977355957
off_diag,ETTh2,336,covariance,97-192,97-192,True,0.06392565369606018,0.06392563134431839,1.000000238418579,11.3081693649292
off_diag,ETTh2,336,covariance,97-192,193-336,False,0.028373686596751213,0.02837415039539337,0.11210161447525024,3.5489680767059326
off_diag,ETTh2,336,covariance,193-336,1-96,False,0.012742833234369755,0.013221352361142635,0.039515141397714615,1.7289437055587769
off_diag,ETTh2,336,covariance,193-336,97-192,False,0.028373679146170616,0.02837415039539337,0.11210161447525024,3.5489754676818848
off_diag,ETTh2,336,covariance,193-336,193-336,True,0.06478781998157501,0.06478781998157501,1.0000003576278687,15.058825492858887
off_diag,ETTh2,336,precision,1-96,1-96,True,0.0028933461289852858,0.020289309322834015,1.082374930381775,10.516318321228027
off_diag,ETTh2,336,precision,1-96,97-192,False,-0.0008439825614914298,0.0027092485688626766,0.04552912712097168,0.3729405999183655
off_diag,ETTh2,336,precision,1-96,193-336,False,-0.00014849491708446294,0.0022999155335128307,0.014835014007985592,0.34855061769485474
off_diag,ETTh2,336,precision,97-192,1-96,False,-0.0008439825614914298,0.0027092481032013893,0.04552903026342392,0.3729402720928192
off_diag,ETTh2,336,precision,97-192,97-192,True,0.0027326378040015697,0.02055635116994381,1.0928510427474976,10.676770210266113
off_diag,ETTh2,336,precision,97-192,193-336,False,-0.000730947416741401,0.0025512101128697395,0.04464475437998772,0.42260006070137024
off_diag,ETTh2,336,precision,193-336,1-96,False,-0.00014849488798063248,0.0022999155335128307,0.014835013076663017,0.34855079650878906
off_diag,ETTh2,336,precision,193-336,97-192,False,-0.0007309474749490619,0.0025512101128697395,0.044644758105278015,0.42259976267814636
off_diag,ETTh2,336,precision,193-336,193-336,True,0.001060251146554947,0.015244766138494015,1.1253944635391235,13.28988265991211
off_diag,ETTh2,720,covariance,1-96,1-96,True,0.03631090372800827,0.03641282021999359,1.000000238418579,10.217456817626953
off_diag,ETTh2,720,covariance,1-96,97-192,False,0.01251081470400095,0.01263229176402092,0.06638575345277786,1.4547852277755737
off_diag,ETTh2,720,covariance,1-96,193-336,False,0.007279804442077875,0.007540417835116386,0.022948313504457474,0.983535885810852
off_diag,ETTh2,720,covariance,1-96,337-720,False,0.005579089745879173,0.005958348046988249,0.021975846961140633,1.303699254989624
off_diag,ETTh2,720,covariance,97-192,1-96,False,0.012510818429291248,0.01263229176402092,0.06638575345277786,1.4547866582870483
off_diag,ETTh2,720,covariance,97-192,97-192,True,0.04360010847449303,0.043600112199783325,1.0000003576278687,10.394728660583496
off_diag,ETTh2,720,covariance,97-192,193-336,False,0.016495568677783012,0.016495807096362114,0.059506770223379135,2.0672874450683594
off_diag,ETTh2,720,covariance,97-192,337-720,False,0.010289124213159084,0.01029155496507883,0.02329440973699093,2.0595476627349854
off_diag,ETTh2,720,covariance,193-336,1-96,False,0.0072798049077391624,0.007540417835116386,0.022948313504457474,0.9835363626480103
off_diag,ETTh2,720,covariance,193-336,97-192,False,0.016495566815137863,0.016495807096362114,0.059506770223379135,2.067286968231201
off_diag,ETTh2,720,covariance,193-336,193-336,True,0.03518642485141754,0.03518643230199814,1.0000003576278687,12.74634075164795
off_diag,ETTh2,720,covariance,193-336,337-720,False,0.016086414456367493,0.016086414456367493,0.046232469379901886,3.920048952102661
off_diag,ETTh2,720,covariance,337-720,1-96,False,0.005579090677201748,0.005958348512649536,0.021975846961140633,1.3037011623382568
off_diag,ETTh2,720,covariance,337-720,97-192,False,0.010289126075804234,0.01029155496507883,0.02329440973699093,2.059549570083618
off_diag,ETTh2,720,covariance,337-720,193-336,False,0.016086416319012642,0.016086412593722343,0.046232469379901886,3.9200527667999268
off_diag,ETTh2,720,covariance,337-720,337-720,True,0.02869071625173092,0.02869071625173092,1.000000238418579,22.188180923461914
off_diag,ETTh2,720,precision,1-96,1-96,True,0.003797601442784071,0.018207166343927383,1.0443332195281982,10.17423152923584
off_diag,ETTh2,720,precision,1-96,97-192,False,-0.0009521616157144308,0.0018546856008470058,0.029091039672493935,0.2733455002307892
off_diag,ETTh2,720,precision,1-96,193-336,False,-0.0001859131152741611,0.0012481862213462591,0.00777359027415514,0.18778441846370697
off_diag,ETTh2,720,precision,1-96,337-720,False,-5.182827590033412e-05,0.0011641901219263673,0.007755986414849758,0.28663870692253113
off_diag,ETTh2,720,precision,97-192,1-96,False,-0.0009521612082608044,0.001854685484431684,0.029091065749526024,0.273345947265625
off_diag,ETTh2,720,precision,97-192,97-192,True,0.0036630418617278337,0.018376072868704796,1.0468099117279053,10.249848365783691
off_diag,ETTh2,720,precision,97-192,193-336,False,-0.0008854129118844867,0.0015972702531144023,0.025242051109671593,0.2833663821220398
off_diag,ETTh2,720,precision,97-192,337-720,False,-9.91716151474975e-05,0.0011021201498806477,0.007102315314114094,0.2720881402492523
off_diag,ETTh2,720,precision,193-336,1-96,False,-0.0001859131152741611,0.0012481862213462591,0.0077736093662679195,0.18778422474861145
off_diag,ETTh2,720,precision,193-336,97-192,False,-0.0008854127954691648,0.0015972701366990805,0.0252420362085104,0.28336670994758606
off_diag,ETTh2,720,precision,193-336,193-336,True,0.00241257855668664,0.012143419124186039,1.0427556037902832,12.45717716217041
off_diag,ETTh2,720,precision,193-336,337-720,False,-0.0004552432510536164,0.0012405874440446496,0.018601365387439728,0.39469704031944275
off_diag,ETTh2,720,precision,337-720,1-96,False,-5.182829045224935e-05,0.0011641902383416891,0.00775601901113987,0.2866385877132416
off_diag,ETTh2,720,precision,337-720,97-192,False,-9.917165152728558e-05,0.0011021201498806477,0.007102306932210922,0.27208802103996277
off_diag,ETTh2,720,precision,337-720,193-336,False,-0.00045524336746893823,0.0012405874440446496,0.018601374700665474,0.3946981430053711
off_diag,ETTh2,720,precision,337-720,337-720,True,0.00036654353607445955,0.005395388696342707,1.0472893714904785,20.34296989440918
off_diag,ETTm1,96,covariance,1-96,1-96,True,0.03662366792559624,0.04187185689806938,1.000000238418579,10.703092575073242
off_diag,ETTm1,96,precision,1-96,1-96,True,0.003043896984308958,0.022312162443995476,1.1070904731750488,10.643623352050781
off_diag,ETTm1,192,covariance,1-96,1-96,True,0.01294904388487339,0.013393178582191467,1.000000238418579,9.805647850036621
off_diag,ETTm1,192,covariance,1-96,97-192,False,0.0019124452956020832,0.002253113081678748,0.011445735581219196,0.2736007273197174
off_diag,ETTm1,192,covariance,97-192,1-96,False,0.0019124458776786923,0.002253113081678748,0.011445735581219196,0.27360060811042786
off_diag,ETTm1,192,covariance,97-192,97-192,True,0.014506329782307148,0.014538862742483616,1.0000003576278687,9.810271263122559
off_diag,ETTm1,192,precision,1-96,1-96,True,0.008559179492294788,0.012690527364611626,1.0029085874557495,9.819714546203613
off_diag,ETTm1,192,precision,1-96,97-192,False,-0.0011250418610870838,0.0014686892973259091,0.009048223495483398,0.18350012600421906
off_diag,ETTm1,192,precision,97-192,1-96,False,-0.001125041744671762,0.0014686892973259091,0.00904823187738657,0.18350014090538025
off_diag,ETTm1,192,precision,97-192,97-192,True,0.007650021929293871,0.01329379715025425,1.0040267705917358,9.827510833740234
off_diag,ETTm1,336,covariance,1-96,1-96,True,0.026557855308055878,0.028767891228199005,1.000000238418579,10.117175102233887
off_diag,ETTm1,336,covariance,1-96,97-192,False,0.008616027422249317,0.010863634757697582,0.07548108696937561,1.354994773864746
off_diag,ETTm1,336,covariance,1-96,193-336,False,0.005717048887163401,0.009308158420026302,0.05004793033003807,1.4597498178482056
off_diag,ETTm1,336,covariance,97-192,1-96,False,0.008616026490926743,0.010863634757697582,0.07548108696937561,1.3549927473068237
off_diag,ETTm1,336,covariance,97-192,97-192,True,0.03222954645752907,0.03268894553184509,1.000000238418579,10.204030990600586
off_diag,ETTm1,336,covariance,97-192,193-336,False,0.011808661743998528,0.012969467788934708,0.0713215321302414,1.9452792406082153
off_diag,ETTm1,336,covariance,193-336,1-96,False,0.005717048887163401,0.009308158420026302,0.05004793033003807,1.4597502946853638
off_diag,ETTm1,336,covariance,193-336,97-192,False,0.011808661743998528,0.012969465926289558,0.0713215321302414,1.9452770948410034
off_diag,ETTm1,336,covariance,193-336,193-336,True,0.030361298471689224,0.030656885355710983,1.000000238418579,12.766104698181152
off_diag,ETTm1,336,precision,1-96,1-96,True,0.004711193963885307,0.0178783368319273,1.054819107055664,10.210796356201172
off_diag,ETTm1,336,precision,1-96,97-192,False,-0.0010692948708310723,0.002482721349224448,0.03691902011632919,0.34197741746902466
off_diag,ETTm1,336,precision,1-96,193-336,False,-0.0003311924228910357,0.0022184199187904596,0.01643734984099865,0.35942620038986206
off_diag,ETTm1,336,precision,97-192,1-96,False,-0.0010692948708310723,0.002482721349224448,0.03691903129220009,0.3419773280620575
off_diag,ETTm1,336,precision,97-192,97-192,True,0.004415847361087799,0.017988136038184166,1.0701603889465332,10.264217376708984
off_diag,ETTm1,336,precision,97-192,193-336,False,-0.001037975656799972,0.0024977445136755705,0.03479788079857826,0.41863882541656494
off_diag,ETTm1,336,precision,193-336,1-96,False,-0.0003311923937872052,0.002218420384451747,0.01643734611570835,0.35942643880844116
off_diag,ETTm1,336,precision,193-336,97-192,False,-0.0010379757732152939,0.002497744746506214,0.034797877073287964,0.41863906383514404
off_diag,ETTm1,336,precision,193-336,193-336,True,0.0019460500916466117,0.013347582891583443,1.0719518661499023,12.657777786254883
off_diag,ETTm1,720,covariance,1-96,1-96,True,0.020164690911769867,0.021314984187483788,1.000000238418579,9.908881187438965
off_diag,ETTm1,720,covariance,1-96,97-192,False,0.005776767153292894,0.00673661706969142,0.04367611184716225,0.8297020792961121
off_diag,ETTm1,720,covariance,1-96,193-336,False,0.003193364478647709,0.005078587215393782,0.02660374529659748,0.794153094291687
off_diag,ETTm1,720,covariance,1-96,337-720,False,0.002486578654497862,0.004735773429274559,0.02572322078049183,1.2121201753616333
off_diag,ETTm1,720,covariance,97-192,1-96,False,0.005776767153292894,0.00673661706969142,0.04367611184716225,0.8297015428543091
off_diag,ETTm1,720,covariance,97-192,97-192,True,0.024180974811315536,0.0242605060338974,1.000000238418579,9.944764137268066
off_diag,ETTm1,720,covariance,97-192,193-336,False,0.007451335433870554,0.007847935892641544,0.03991072252392769,1.146044135093689
off_diag,ETTm1,720,covariance,97-192,337-720,False,0.004324952606111765,0.005437809508293867,0.03048737719655037,1.3967880010604858
off_diag,ETTm1,720,covariance,193-336,1-96,False,0.0031933635473251343,0.005078586749732494,0.02660374529659748,0.7941537499427795
off_diag,ETTm1,720,covariance,193-336,97-192,False,0.007451337296515703,0.007847935892641544,0.03991072252392769,1.146042823791504
off_diag,ETTm1,720,covariance,193-336,193-336,True,0.020806461572647095,0.0208708718419075,1.0000003576278687,12.25475025177002
off_diag,ETTm1,720,covariance,193-336,337-720,False,0.006643688306212425,0.007213201839476824,0.04186791926622391,2.1768290996551514
off_diag,ETTm1,720,covariance,337-720,1-96,False,0.0024865781888365746,0.004735773429274559,0.02572322078049183,1.2121204137802124
off_diag,ETTm1,720,covariance,337-720,97-192,False,0.004324953071773052,0.005437809508293867,0.03048737719655037,1.3967868089675903
off_diag,ETTm1,720,covariance,337-720,193-336,False,0.006643686909228563,0.007213201839476824,0.04186791926622391,2.1768252849578857
off_diag,ETTm1,720,covariance,337-720,337-720,True,0.013938874006271362,0.01416066475212574,1.000000238418579,20.377674102783203
off_diag,ETTm1,720,precision,1-96,1-96,True,0.0060257818549871445,0.01560461986809969,1.0269901752471924,9.997467041015625
off_diag,ETTm1,720,precision,1-96,97-192,False,-0.0012068073265254498,0.001734519493766129,0.022680602967739105,0.23793074488639832
off_diag,ETTm1,720,precision,1-96,193-336,False,-0.0002162075397791341,0.0012536081485450268,0.008663352578878403,0.20107434689998627
off_diag,ETTm1,720,precision,1-96,337-720,False,-0.00013752856466453522,0.0011582416482269764,0.00799901969730854,0.3043660521507263
off_diag,ETTm1,720,precision,97-192,1-96,False,-0.0012068073265254498,0.0017345197265967727,0.022680630907416344,0.2379309982061386
off_diag,ETTm1,720,precision,97-192,97-192,True,0.005581970792263746,0.01580141857266426,1.0346229076385498,10.029499053955078
off_diag,ETTm1,720,precision,97-192,193-336,False,-0.0010672223288565874,0.0015627878019586205,0.021070588380098343,0.26330482959747314
off_diag,ETTm1,720,precision,97-192,337-720,False,-0.0001923541713040322,0.001169996801763773,0.008927513845264912,0.3086617887020111
off_diag,ETTm1,720,precision,193-336,1-96,False,-0.000216207597986795,0.0012536081485450268,0.008663349784910679,0.2010742723941803
off_diag,ETTm1,720,precision,193-336,97-192,False,-0.0010672222124412656,0.0015627876855432987,0.02107057347893715,0.2633054256439209
off_diag,ETTm1,720,precision,193-336,193-336,True,0.00314288935624063,0.011227171868085861,1.0345219373703003,12.314252853393555
off_diag,ETTm1,720,precision,193-336,337-720,False,-0.000492500199470669,0.0013435317669063807,0.02146904543042183,0.44651687145233154
off_diag,ETTm1,720,precision,337-720,1-96,False,-0.00013752853556070477,0.0011582416482269764,0.007999026216566563,0.3043665587902069
off_diag,ETTm1,720,precision,337-720,97-192,False,-0.00019235425861552358,0.001169996801763773,0.008927513845264912,0.3086618185043335
off_diag,ETTm1,720,precision,337-720,193-336,False,-0.0004925000830553472,0.0013435317669063807,0.021469024941325188,0.44651761651039124
off_diag,ETTm1,720,precision,337-720,337-720,True,0.0006110873655416071,0.005231307819485664,1.0379889011383057,20.16521453857422
off_diag,Weather,96,covariance,1-96,1-96,True,0.049605146050453186,0.05309140682220459,1.000000238418579,11.131345748901367
off_diag,Weather,96,precision,1-96,1-96,True,0.002371326321735978,0.022781871259212494,1.1270607709884644,10.744089126586914
off_diag,Weather,192,covariance,1-96,1-96,True,0.017460664734244347,0.018107673153281212,1.000000238418579,9.839895248413086
off_diag,Weather,192,covariance,1-96,97-192,False,0.0044182767160236835,0.004825690761208534,0.01718752458691597,0.5788760781288147
off_diag,Weather,192,covariance,97-192,1-96,False,0.004418277181684971,0.004825690761208534,0.01718752458691597,0.578876793384552
off_diag,Weather,192,covariance,97-192,97-192,True,0.021145081147551537,0.02117103338241577,1.000000238418579,9.8732271194458
off_diag,Weather,192,precision,1-96,1-96,True,0.006751717999577522,0.01475891936570406,1.010380744934082,9.874032974243164
off_diag,Weather,192,precision,1-96,97-192,False,-0.0013967313570901752,0.001891870517283678,0.01187458448112011,0.23893558979034424
off_diag,Weather,192,precision,97-192,1-96,False,-0.0013967311242595315,0.001891870517283678,0.011874587275087833,0.23893560469150543
off_diag,Weather,192,precision,97-192,97-192,True,0.0055465782061219215,0.015569951385259628,1.0141522884368896,9.905805587768555
off_diag,Weather,336,covariance,1-96,1-96,True,0.02039327099919319,0.021196790039539337,1.000000238418579,9.885017395019531
off_diag,Weather,336,covariance,1-96,97-192,False,0.005242433864623308,0.005793084390461445,0.025162989273667336,0.7044053077697754
off_diag,Weather,336,covariance,1-96,193-336,False,0.003980029374361038,0.0049570477567613125,0.02169829048216343,0.7390678524971008
off_diag,Weather,336,covariance,97-192,1-96,False,0.005242433398962021,0.005793084390461445,0.025162989273667336,0.7044056057929993
off_diag,Weather,336,covariance,97-192,97-192,True,0.023639924824237823,0.02372084930539131,1.0000003576278687,9.921441078186035
off_diag,Weather,336,covariance,97-192,193-336,False,0.00706694507971406,0.0073657953180372715,0.03141845390200615,1.0583049058914185
off_diag,Weather,336,covariance,193-336,1-96,False,0.003980027977377176,0.0049570477567613125,0.02169829048216343,0.7390688061714172
off_diag,Weather,336,covariance,193-336,97-192,False,0.007066944148391485,0.007365795783698559,0.03141845390200615,1.0583043098449707
off_diag,Weather,336,covariance,193-336,193-336,True,0.01889762096107006,0.018999747931957245,1.0000003576278687,12.192691802978516
off_diag,Weather,336,precision,1-96,1-96,True,0.0060256351716816425,0.015540285035967827,1.0179771184921265,9.93448257446289
