dataset,checkpoint_seed,control_family,horizon,structure_seed_count,mse_log_effect,mse_reduction,mae_log_effect,mae_reduction
ETTh2,2023,identity,144,3,0.04793788045669053,0.04680700284789685,0.03555570670462757,0.03493102807961024
ETTh2,2023,identity,192,3,0.07335817750821626,0.07073207246049118,0.04527959344638575,0.04426977143470978
ETTh2,2023,identity,288,3,0.0910990481500974,0.08707271733755617,0.05056407614964103,0.049306990026939834
ETTh2,2023,identity,336,3,0.09109478342989992,0.08706882394983295,0.04874985956466995,0.04758066150761564
ETTh2,2023,identity,512,3,0.10783861321382122,0.10222752664629575,0.05660132928694378,0.05502927356621157
ETTh2,2023,identity,720,3,0.10468383284847514,0.09939077937026719,0.06380037022522618,0.061807728050524036
ETTh2,2023,dct2,48,3,-0.052753114242175485,-0.05416935358980579,-0.01569871714403422,-0.01582258936678671
ETTh2,2023,dct2,96,3,-0.04001804454106906,-0.04082955531459609,-0.016652018595850537,-0.016791436244212754
ETTh2,2023,dct2,144,3,-0.021878893696716015,-0.022119991800833683,-0.011387734682550055,-0.011452821763315635
ETTh2,2023,dct2,192,3,-0.0068669262792167285,-0.006890557678202569,-0.005420703372974356,-0.005435421968532195
ETTh2,2023,dct2,288,3,0.002149922414106925,0.0021476129862403326,-0.0016112304090200476,-0.0016125291381592355
ETTh2,2023,dct2,336,3,0.001630603791046967,0.0016292750789843602,-0.0021505581326900125,-0.0021528722414088097
ETTh2,2023,dct2,512,3,0.0025494201596176123,0.002546173147960906,-0.0010631463416498216,-0.0010637116820504389
ETTh2,2023,dct2,720,3,-0.0022522295554631647,-0.002254767729607643,-0.002142766761783093,-0.0021450641270936988
ETTh2,2023,pca_fit,48,3,-0.051989719355664606,-0.05336491318767078,-0.025950172442200953,-0.02628980968458161
ETTh2,2023,pca_fit,96,3,-0.05286575156270076,-0.054288099088635855,-0.02565497413613817,-0.025986895383327324
ETTh2,2023,pca_fit,144,3,-0.04722959488578509,-0.04836268015998657,-0.02249008757276287,-0.02274489622983422
ETTh2,2023,pca_fit,192,3,-0.026319819130552046,-0.026669244438099593,-0.013231092049778855,-0.013319010271648057
ETTh2,2023,pca_fit,288,3,0.0005563399053038377,0.0005561851769538828,-0.003964961890561103,-0.0039728327510737405
ETTh2,2023,pca_fit,336,3,0.004989816424422421,0.00497738797094105,-0.002735108570968183,-0.0027388523928906228
ETTh2,2023,pca_fit,512,3,0.00966188960351478,0.009615363512049058,-0.000651467027074711,-0.0006516792778072933
ETTh2,2023,pca_fit,720,3,0.006010971140356251,0.005992941396842255,-0.0002788424106219892,-0.00027888129078079693
ETTh2,2023,permuted_interval,48,3,0.011142643690786313,0.011080794371369551,0.013372593157463655,0.013283577266466895
ETTh2,2023,permuted_interval,96,3,0.007144473459425174,0.007119012380336964,0.010681323930049912,0.010624481154982046
ETTh2,2023,permuted_interval,144,3,0.009821010571396975,0.009772941936634472,0.01045703377557628,0.01040254907936844
ETTh2,2023,permuted_interval,192,3,0.017481774130431286,0.017329854480237383,0.011804935182047449,0.011735530309849418
ETTh2,2023,permuted_interval,288,3,0.021438125098365738,0.021209961867134197,0.011508295101246756,0.01144232797207545
ETTh2,2023,permuted_interval,336,3,0.020559985781231877,0.020350070354415162,0.010674025639984513,0.010617260379112259
ETTh2,2023,permuted_interval,512,3,0.0190256586110499,0.018845813133836042,0.010579438566203116,0.010523673134919642
ETTh2,2023,permuted_interval,720,3,0.016020047816704047,0.015892409351074388,0.010561133641060455,0.01050556067905295
ETTh2,2023,random_interval_tree,48,3,0.00810756871207796,0.008074791019149985,0.008379853970587011,0.008344840864134562
ETTh2,2023,random_interval_tree,96,3,0.012195026453984468,0.012120968470922033,0.006326063951665079,0.006306096536340844
ETTh2,2023,random_interval_tree,144,3,0.021641288916750212,0.021408796390003593,0.009323641807073235,0.009280311429007537
ETTh2,2023,random_interval_tree,192,3,0.027332340237524084,0.02696219183393167,0.012000881907382651,0.011929158525423422
ETTh2,2023,random_interval_tree,288,3,0.023471170084915966,0.023197864614476593,0.009928582468800365,0.009879456811024201
ETTh2,2023,random_interval_tree,336,3,0.02063597945939386,0.02042451472719342,0.008725114410118832,0.00868716106203038
ETTh2,2023,random_interval_tree,512,3,0.02014773023868423,0.019946120981699567,0.009454577472813497,0.009410023478840457
ETTh2,2023,random_interval_tree,720,3,0.013138557818558291,0.013052623729478463,0.006195505092450544,0.006176352524465356
ETTh2,2023,random_orthogonal,48,3,0.03207688666110581,0.03156788029553914,0.024584971731483485,0.024285222778172577
ETTh2,2023,random_orthogonal,96,3,0.021948382566534946,0.021709269395330133,0.023825673046751056,0.023544082493340057
ETTh2,2023,random_orthogonal,144,3,0.042273083516124986,0.04139203520828616,0.0312041608357435,0.030722335663911804
ETTh2,2023,random_orthogonal,192,3,0.07256580784965593,0.06999545695268672,0.04282377867636016,0.041919790645539745
ETTh2,2023,random_orthogonal,288,3,0.0918472946552092,0.08775555648836697,0.0488644332096724,0.047689777411774714
ETTh2,2023,random_orthogonal,336,3,0.09085712504816444,0.0868518324199904,0.0467912574773135,0.04571342301151071
ETTh2,2023,random_orthogonal,512,3,0.10256180984411518,0.09747763673771748,0.05224397780615169,0.050902720079175845
ETTh2,2023,random_orthogonal,720,3,0.09263426677601912,0.08847318501891388,0.05636212602641861,0.05480320645043013
ETTm1,2021,identity,48,3,0.047457465942742645,0.0463489650822857,0.030696570471823097,0.03023021477418697
ETTm1,2021,identity,96,3,0.040986907544505076,0.040158303449770894,0.024322400979456066,0.02402899497786215
ETTm1,2021,identity,144,3,0.021246441093889967,0.021022325490212435,0.014691854228262066,0.014584455543186436
ETTm1,2021,identity,192,3,0.02156475225847336,0.021333895423161886,0.014062497664077947,0.013964082604419836
ETTm1,2021,identity,288,3,0.017042285348256872,0.01689788705923867,0.01171687702974269,0.011648501734928485
ETTm1,2021,identity,336,3,0.016789336553401618,0.016649181110941824,0.011535807301480662,0.01146952499456444
ETTm1,2021,identity,512,3,0.006729929251163946,0.006707333993876685,0.0066077497664741745,0.006585966593645631
ETTm1,2021,identity,720,3,0.004746838480838623,0.004735590048259408,0.0042940244835875255,0.004284818342300656
ETTm1,2021,dct2,48,3,-0.01070377657324871,-0.010761266927922675,-0.0034578700975521647,-0.003463855427200402
ETTm1,2021,dct2,96,3,-0.018711639246763775,-0.018887798998912908,-0.010241809712937958,-0.010294436557299003
ETTm1,2021,dct2,144,3,-0.020025391068316422,-0.02022724435754486,-0.011881375947209567,-0.011952239869945647
ETTm1,2021,dct2,192,3,-0.020682878153296298,-0.02089825115943511,-0.013758973376098401,-0.013854063664697547
ETTm1,2021,dct2,288,3,-0.019665788687595536,-0.01986043416845895,-0.013336031054810675,-0.013425352539994106
ETTm1,2021,dct2,336,3,-0.01693676396006454,-0.01708100411665381,-0.011716066299301282,-0.01178496822766184
ETTm1,2021,dct2,512,3,-0.015044392874179935,-0.015158129402545129,-0.010239922698806091,-0.01029253011921849
ETTm1,2021,dct2,720,3,-0.007453433739254463,-0.007481279716229805,-0.006275335057135047,-0.006295066223809487
ETTm1,2021,pca_fit,48,3,-0.01260634026391424,-0.012686135125854037,-0.008224029709032151,-0.008257939937190928
ETTm1,2021,pca_fit,96,3,-0.01917284207755929,-0.019357821315554302,-0.01506045340684426,-0.015174433513768015
ETTm1,2021,pca_fit,144,3,-0.025036712748694474,-0.025352763351762952,-0.017464097509586163,-0.017617486492851553
ETTm1,2021,pca_fit,192,3,-0.024388525834365227,-0.024688358460527304,-0.017426842785700055,-0.017579576140544617
ETTm1,2021,pca_fit,288,3,-0.021293755881007955,-0.021522085687238013,-0.015285330401961271,-0.015402748560334745
ETTm1,2021,pca_fit,336,3,-0.01656371123470643,-0.01670165004009383,-0.01291163166695205,-0.012995346694298693
ETTm1,2021,pca_fit,512,3,-0.007812182281296151,-0.007842776995896417,-0.00867603442848212,-0.008713780297701534
ETTm1,2021,pca_fit,720,3,-0.005367938148535359,-0.005382371342459447,-0.005831542558526003,-0.005848579103177487
ETTm1,2021,permuted_interval,48,3,0.016521219336737378,0.016385492478225294,0.010690657055200567,0.010633715077429606
ETTm1,2021,permuted_interval,96,3,0.014471334350655536,0.014367127866275697,0.007165386042579994,0.0071397758694435876
ETTm1,2021,permuted_interval,144,3,0.00246671527289453,0.0024636754307644226,0.0022448345696468746,0.0022423168128592463
ETTm1,2021,permuted_interval,192,3,0.0032750106142300506,0.003269653616638779,0.0020650685828093344,0.002062937795676345
ETTm1,2021,permuted_interval,288,3,0.0036938708215190946,0.0036870568732263465,0.0030678504197973987,0.003063149375294172
ETTm1,2021,permuted_interval,336,3,0.006311390905041137,0.006291515912394519,0.004319849488057821,0.004310532359284358
ETTm1,2021,permuted_interval,512,3,-0.0001947857600151408,-0.00019480473199307013,0.001983509641581759,0.001981543786311768
ETTm1,2021,permuted_interval,720,3,0.00017859826204210763,0.00017858231432188454,0.0016873682805445458,0.00168594547506562
ETTm1,2021,random_interval_tree,48,3,-0.005582735502315198,-0.005598348010138698,-0.0012484565322347894,-0.0012492361785090278
ETTm1,2021,random_interval_tree,96,3,-0.0017687021681031193,-0.0017702672443646872,-0.0005357345356965169,-0.0005358780670732255
ETTm1,2021,random_interval_tree,144,3,-0.008148608388692592,-0.008181898659720854,-0.0041175458387584934,-0.0041260345775504526
ETTm1,2021,random_interval_tree,192,3,-0.005450738756486325,-0.005465621060545933,-0.003373412066250657,-0.003379108424321542
ETTm1,2021,random_interval_tree,288,3,-0.00679785455023089,-0.006821012408317895,-0.003717707483944656,-0.003724626730333691
ETTm1,2021,random_interval_tree,336,3,-0.0051913580490604684,-0.005204856496573207,-0.00276487471747709,-0.0027687005087106975
ETTm1,2021,random_interval_tree,512,3,-0.0028142365441335797,-0.0028182002251699867,-0.0014307313861290248,-0.0014317553705693875
ETTm1,2021,random_interval_tree,720,3,-0.0034190216295937,-0.003424873150970953,-0.001065127109519258,-0.0010656945588496392
ETTm1,2021,random_orthogonal,48,3,0.029373644324831413,0.02894643198106983,0.021871792261425632,0.02163433894035094
ETTm1,2021,random_orthogonal,96,3,0.023691969038662164,0.023413517695123343,0.01582722890458363,0.015702636500726674
ETTm1,2021,random_orthogonal,144,3,0.0082695545844233,0.00823545587635821,0.008750469187519622,0.008712295259758807
ETTm1,2021,random_orthogonal,192,3,0.012335353373045532,0.01225958476579525,0.009458624844212572,0.009414032756266066
ETTm1,2021,random_orthogonal,288,3,0.010723371281126846,0.010666080900184172,0.00855966706155884,0.008523137412969839
ETTm1,2021,random_orthogonal,336,3,0.012505295221222847,0.012427428935201434,0.00941267099605971,0.009368510473190983
ETTm1,2021,random_orthogonal,512,3,0.00550574049081484,0.005490611679476065,0.006078092344648004,0.006059658108612198
ETTm1,2021,random_orthogonal,720,3,0.00447698635545316,0.004466979590992071,0.004349808157106224,0.004340361443698315
ETTm1,2022,identity,48,3,0.051569601627284654,0.05026245561688414,0.03269797608067398,0.03216917648997608
ETTm1,2022,identity,96,3,0.042604974329715266,0.04171013559541692,0.024868744930040727,0.024562065199296934
ETTm1,2022,identity,144,3,0.023459685820238312,0.023186646695801505,0.015582545119971614,0.015461765429221175
ETTm1,2022,identity,192,3,0.02297132545677062,0.02270949326961469,0.015102270095055525,0.014988802737088691
ETTm1,2022,identity,288,3,0.018825568880127524,0.01864947461458688,0.01269160247531823,0.012611403730684811
ETTm1,2022,identity,336,3,0.019183322642495736,0.019000493664308893,0.012744836279707487,0.012663964783049986
ETTm1,2022,identity,512,3,0.010263226178470421,0.010210738988777446,0.008279204616758754,0.008245026390100274
ETTm1,2022,identity,720,3,0.004756641613319533,0.004745346709300713,0.004691650024489677,0.004680661426116117
ETTm1,2022,dct2,48,3,-0.019338037733988754,-0.019526228709685123,-0.006090712777729279,-0.006109298883850922
ETTm1,2022,dct2,96,3,-0.02138915448795139,-0.021619542119704516,-0.01032616642035036,-0.010379665264240057
ETTm1,2022,dct2,144,3,-0.024587595628493077,-0.02489236326601496,-0.013488665098855194,-0.013580047555451946
ETTm1,2022,dct2,192,3,-0.02435831007655027,-0.02465739719301374,-0.014934111558834935,-0.01504618260168522
ETTm1,2022,dct2,288,3,-0.021100187586438442,-0.021324370535556136,-0.014060760309159303,-0.014160077746345312
ETTm1,2022,dct2,336,3,-0.017708161534473604,-0.017865880623203267,-0.012150817402654017,-0.012224938490803305
ETTm1,2022,dct2,512,3,-0.014035250917746283,-0.014134207469935545,-0.010002898351578452,-0.010053094568906573
ETTm1,2022,dct2,720,3,-0.009770044483644396,-0.009817927179898156,-0.007340548584561134,-0.007367556455073254
ETTm1,2022,pca_fit,48,3,-0.005511303941365476,-0.005526519115907291,-0.0054101388921956395,-0.0054248001214496355
ETTm1,2022,pca_fit,96,3,-0.013830642153300612,-0.013926727949550965,-0.012612510570517363,-0.012692383729078438
ETTm1,2022,pca_fit,144,3,-0.021375641969855044,-0.0216057375604215,-0.0163329336339699,-0.016467045144451298
ETTm1,2022,pca_fit,192,3,-0.022255546743131266,-0.022505048921463766,-0.017341251148747672,-0.017492483566144745
ETTm1,2022,pca_fit,288,3,-0.020226263720678,-0.0204322006945028,-0.015790152829142357,-0.01591547604770782
ETTm1,2022,pca_fit,336,3,-0.015075838296258593,-0.01519005198030765,-0.013345387782483393,-0.013434834929396455
ETTm1,2022,pca_fit,512,3,-0.007876455329957604,-0.007907556205501542,-0.009061107417540173,-0.00910228352443343
ETTm1,2022,pca_fit,720,3,-0.007656315365262263,-0.007685699892278741,-0.006716498247530424,-0.006739104505174565
ETTm1,2022,permuted_interval,48,3,0.015595047245075428,0.015474074172456276,0.008172173803965057,0.008138872368408268
ETTm1,2022,permuted_interval,96,3,0.01236959218485379,0.012293403245032253,0.004893430365421132,0.0048814770405863905
ETTm1,2022,permuted_interval,144,3,0.002486318658345757,0.002483230328164887,0.0010477547531750368,0.0010472060498158964
ETTm1,2022,permuted_interval,192,3,0.002003694410874164,0.0020016883552925746,0.0008114515457639972,0.0008111224079908608
ETTm1,2022,permuted_interval,288,3,0.00116660841648837,0.0011659281934333077,0.0009845593752373816,0.000984074855681527
ETTm1,2022,permuted_interval,336,3,0.0032031043233756557,0.0031979798575820784,0.0019721902907396983,0.001970246801321851
ETTm1,2022,permuted_interval,512,3,-0.00025625823362795404,-0.00025629107057389966,0.000992754350787754,0.0009922617332168704
ETTm1,2022,permuted_interval,720,3,-0.0014978007078387708,-0.0014989229715580699,0.00010229953273734902,0.00010229430031860609
ETTm1,2022,random_interval_tree,48,3,-0.000997768197004481,-0.0009982661332865739,-0.0006601057866458225,-0.000660323704417598
ETTm1,2022,random_interval_tree,96,3,0.005639331769379989,0.005623460586281603,0.0031423971352929018,0.003137464973038351
ETTm1,2022,random_interval_tree,144,3,-0.0027934313551235563,-0.0027973366200080285,-0.0011845082110763802,-0.0011852100179987612
ETTm1,2022,random_interval_tree,192,3,-0.0011769179306296215,-0.0011776107703158623,-0.0010499717689058082,-0.001050523182236196
ETTm1,2022,random_interval_tree,288,3,-0.00290668107050018,-0.002910909563891062,-0.001996729555976543,-0.0019987243479020478
ETTm1,2022,random_interval_tree,336,3,-0.0015398685052729875,-0.0015410547115688455,-0.0014883601600687863,-0.0014894683177628654
ETTm1,2022,random_interval_tree,512,3,0.0014970514100093523,0.0014959313875273494,0.00019566276808979355,0.00019564362737878316
ETTm1,2022,random_interval_tree,720,3,-0.001917913670216033,-0.0019197540430098137,-0.0008030352930468411,-0.0008033578122135232
ETTm1,2022,random_orthogonal,48,3,0.028426783676260767,0.028026544135784426,0.020092861703296185,0.019892345385475796
ETTm1,2022,random_orthogonal,96,3,0.021676274249660833,0.021443032130167405,0.014724339313169963,0.01461646633087832
ETTm1,2022,random_orthogonal,144,3,0.00899111804878105,0.008950818815724793,0.008916118876457367,0.008876488160069917
ETTm1,2022,random_orthogonal,192,3,0.010509679205141917,0.01045464549093822,0.00902761236527245,0.008986985818252524
ETTm1,2022,random_orthogonal,288,3,0.008122689243504863,0.008089789342053955,0.007462376230849489,0.0074346018319573215
ETTm1,2022,random_orthogonal,336,3,0.010866385192523526,0.010807559296701408,0.008388489230690362,0.00835340402739393
ETTm1,2022,random_orthogonal,512,3,0.006183474898682634,0.006164396561498919,0.005954699241668921,0.005937005158541675
ETTm1,2022,random_orthogonal,720,3,0.003590166102340586,0.0035837291615523625,0.0036859060751478594,0.0036791214617262202
ETTm1,2023,identity,48,3,0.0450632674298245,0.044062999757216836,0.03370483779066447,0.033143157873353535
ETTm1,2023,identity,96,3,0.034897926307680856,0.03429601580176156,0.02331223725874221,0.02304260635299693
ETTm1,2023,identity,144,3,0.021107605993709786,0.02088639959127314,0.016533183069997837,0.016397260109431877
ETTm1,2023,identity,192,3,0.020707287014870946,0.020494363370055835,0.01572823790145392,0.01560519509450431
ETTm1,2023,identity,288,3,0.01593373589058634,0.015807465463635872,0.01229778853688379,0.012222479762009297
ETTm1,2023,identity,336,3,0.015743279890993223,0.015620002239497444,0.01166228727957705,0.011594546400871653
ETTm1,2023,identity,512,3,0.007099351873123425,0.007074211004419739,0.006959007451359969,0.006934849629642081
ETTm1,2023,identity,720,3,0.005596712617956937,0.005581080198875155,0.004685472094146783,0.004674512393579411
ETTm1,2023,dct2,48,3,-0.013954682990022177,-0.014052504069786531,-0.0035920367677325037,-0.0035984958632568897
ETTm1,2023,dct2,96,3,-0.021695857796104764,-0.021932924268160958,-0.011072309837999651,-0.011133834725103986
ETTm1,2023,dct2,144,3,-0.02263345327987593,-0.02289153328618987,-0.012635519254909534,-0.012715684716583464
ETTm1,2023,dct2,192,3,-0.021212942040276028,-0.02143953589972858,-0.013483939786096652,-0.013575258084037367
ETTm1,2023,dct2,288,3,-0.020237872744097444,-0.020444046984580355,-0.013715961438147446,-0.013810456774435043
ETTm1,2023,dct2,336,3,-0.01811907712278726,-0.01828422352628767,-0.012684957705307665,-0.012765753048369799
ETTm1,2023,dct2,512,3,-0.014273560989119131,-0.014375914664784828,-0.010305134716516279,-0.010358415481820593
ETTm1,2023,dct2,720,3,-0.006978855790795009,-0.00700326475404256,-0.006737206514348682,-0.006759952543029524
ETTm1,2023,pca_fit,48,3,0.0017029229685779506,0.0017014738179734756,0.0020714357476603732,0.0020692918052338527
ETTm1,2023,pca_fit,96,3,-0.011331911833726775,-0.011396361161264856,-0.010199398684038399,-0.010251589839346265
ETTm1,2023,pca_fit,144,3,-0.0173127139177723,-0.017463447562431123,-0.013420958608907465,-0.013511423931309663
ETTm1,2023,pca_fit,192,3,-0.01774824266115291,-0.017906678652117147,-0.014261920801652313,-0.014364107207696986
ETTm1,2023,pca_fit,288,3,-0.018428143210124134,-0.01859898928625503,-0.014474625525200785,-0.014579890192914613
ETTm1,2023,pca_fit,336,3,-0.014206473840579166,-0.014307865359764804,-0.012582624589842053,-0.012662118876317852
ETTm1,2023,pca_fit,512,3,-0.0058324180400665705,-0.005849459705426607,-0.008032218257946824,-0.0080645630652052
ETTm1,2023,pca_fit,720,3,-0.005438749655646456,-0.005453566504085794,-0.005828143890262201,-0.005845160563342722
ETTm1,2023,permuted_interval,48,3,0.03136317962590606,0.030876456771025462,0.019033963736056776,0.01885396170817144
ETTm1,2023,permuted_interval,96,3,0.02337689079459007,0.02310576806103304,0.012224039554505966,0.01214962948879239
ETTm1,2023,permuted_interval,144,3,0.01076453965851022,0.01070680933395629,0.007028381697326766,0.007003740385995161
ETTm1,2023,permuted_interval,192,3,0.009563583998558901,0.00951799836552869,0.005960786374712008,0.005943056133827951
ETTm1,2023,permuted_interval,288,3,0.005943998936793771,0.005926368324523201,0.0043416040783915465,0.004332192940143087
ETTm1,2023,permuted_interval,336,3,0.006409958258004916,0.006389458300248396,0.004357928846354398,0.00434844685339042
ETTm1,2023,permuted_interval,512,3,0.001042437109073078,0.0010418939602591104,0.002161735739732894,0.0021594008717875646
ETTm1,2023,permuted_interval,720,3,0.00031856536790314527,0.0003185146313441356,0.00128942129453813,0.0012885903480858163
ETTm1,2023,random_interval_tree,48,3,0.0021582947593234343,0.002155967315926821,0.0030876173154907554,0.003082855527267947
ETTm1,2023,random_interval_tree,96,3,0.006855331671421948,0.006831887488400246,0.004092610595858747,0.004084247278271502
ETTm1,2023,random_interval_tree,144,3,0.000767566350993008,0.0007672718472966356,0.000835242866223569,0.0008348941479956462
ETTm1,2023,random_interval_tree,192,3,0.0036403979769054177,0.0036337797616051715,0.0016258696730893016,0.0016245486630194206
ETTm1,2023,random_interval_tree,288,3,-0.0009772933331405043,-0.0009777710398772843,-0.0008401818122003102,-0.0008405348638080845
ETTm1,2023,random_interval_tree,336,3,-0.0009860596264487688,-0.0009865459430749013,-0.0010120956445956193,-0.0010126079862242676
ETTm1,2023,random_interval_tree,512,3,0.0030807068120222553,0.0030759663040792473,0.0009158606100222941,0.0009154413377019388
ETTm1,2023,random_interval_tree,720,3,0.0007337185189342207,0.0007334494133216518,0.00016664732838706344,0.00016663344349232556
ETTm1,2023,random_orthogonal,48,3,0.03212869622746937,0.031618053043988126,0.024411881013346706,0.024116320989442275
ETTm1,2023,random_orthogonal,96,3,0.027238266119134966,0.02687064985417109,0.018877587846850483,0.018700522127179542
ETTm1,2023,random_orthogonal,144,3,0.015560659037285068,0.01544021750821234,0.013516886483706267,0.013425943589659206
ETTm1,2023,random_orthogonal,192,3,0.017162166088894485,0.017015735004669796,0.013503531205078289,0.01341276753026388
ETTm1,2023,random_orthogonal,288,3,0.013053346404547602,0.012968520964785513,0.010633694243734634,0.010577356387111325
ETTm1,2023,random_orthogonal,336,3,0.014400299171088213,0.014297110771407162,0.010636052898611447,0.01057969009090276
ETTm1,2023,random_orthogonal,512,3,0.010004672985117978,0.009954792728161355,0.007845694104168648,0.00781499697872623
ETTm1,2023,random_orthogonal,720,3,0.009716047406105122,0.00966899911527408,0.006136251646933516,0.006117463304438742
ETTm2,2021,identity,48,3,0.09055485731304073,0.08657577547209128,0.05368982202181813,0.05227397534182909
ETTm2,2021,identity,96,3,0.05740372153983009,0.05578720663582959,0.04168556703351334,0.04082867175215499
ETTm2,2021,identity,144,3,0.05627479618298128,0.05472065895805467,0.04281507300277008,0.04191144987565809
ETTm2,2021,identity,192,3,0.061803468453128764,0.05993237841877974,0.04516684685300263,0.044162010032494425
ETTm2,2021,identity,288,3,0.05948091746492821,0.05774648599459886,0.044347835371798115,0.04337884707859163
ETTm2,2021,identity,336,3,0.05313284020804679,0.05174596214843408,0.04138778199483303,0.04054300234914554
ETTm2,2021,identity,512,3,0.05176949409430274,0.05045228202458396,0.039610334388746435,0.03883610129131576
ETTm2,2021,identity,720,3,0.05008622256816118,0.048852589407401226,0.04179978938820422,0.040938224303025184
ETTm2,2021,dct2,48,3,-0.0020377049060475,-0.0020397824375819607,-0.004221941595154924,-0.004230866546358625
ETTm2,2021,dct2,96,3,-0.0034432904054541545,-0.003449225339808182,-0.0058509757667287,-0.005868126157965836
ETTm2,2021,dct2,144,3,-0.005541860499111766,-0.00555724501449073,-0.007448897659429972,-0.007476709711088381
ETTm2,2021,dct2,192,3,-0.005548335145918768,-0.0055637556635734775,-0.007364988834550314,-0.007392177070849826
ETTm2,2021,dct2,288,3,-0.008898518958184925,-0.008938228475913634,-0.008639671568092007,-0.008677101246216568
ETTm2,2021,dct2,336,3,-0.0094472539780297,-0.00949202014328332,-0.008800358650215624,-0.00883919564931035
ETTm2,2021,dct2,512,3,-0.00938278946819567,-0.00942694583253778,-0.008323368257848665,-0.008358103792760696
ETTm2,2021,dct2,720,3,-0.0061624956597922135,-0.006181522901188119,-0.005917683767815305,-0.005935227848103519
ETTm2,2021,pca_fit,48,3,-0.035403350585573805,-0.036037510870289946,-0.01659248657153844,-0.016730906393459977
ETTm2,2021,pca_fit,96,3,-0.03237785631747114,-0.032907722285730356,-0.01587758809454952,-0.016004306770399657
ETTm2,2021,pca_fit,144,3,-0.02465753235890993,-0.024964043393438606,-0.011030776587686758,-0.011091839922543034
ETTm2,2021,pca_fit,192,3,-0.01401361050228279,-0.014112261421811878,-0.005914089631758185,-0.005931612386527174
ETTm2,2021,pca_fit,288,3,-0.007536928363845431,-0.007565402499313478,-0.003076594089331281,-0.0030813316622102516
ETTm2,2021,pca_fit,336,3,-0.005994652403074579,-0.006012656289492657,-0.0022531340259697857,-0.0022556742398951446
ETTm2,2021,pca_fit,512,3,-0.00036724974371871947,-0.0003673171881619641,0.00042866523563898137,0.0004285733718235596
ETTm2,2021,pca_fit,720,3,-0.0030881457532313064,-0.0030929189875443797,-0.0007980709370198231,-0.0007983894803644809
ETTm2,2021,permuted_interval,48,3,0.15021033451125979,0.13947304112871428,0.07315990816369068,0.07054780885130041
ETTm2,2021,permuted_interval,96,3,0.1004851183189513,0.0956014287162964,0.04947572184761636,0.048271735940200844
ETTm2,2021,permuted_interval,144,3,0.08250402454488477,0.0791922679827004,0.03947530648825198,0.0387063085854209
ETTm2,2021,permuted_interval,192,3,0.07110788501864168,0.06863859323547394,0.0329492563514393,0.03241234272864402
ETTm2,2021,permuted_interval,288,3,0.05581661247615229,0.05428744812809394,0.023796080794809726,0.02351518653627349
ETTm2,2021,permuted_interval,336,3,0.04765618809700429,0.0465384578415301,0.019918797850693854,0.01972172922252602
ETTm2,2021,permuted_interval,512,3,0.03432689540713211,0.033744411509442185,0.012942441171468373,0.012859047938093005
ETTm2,2021,permuted_interval,720,3,0.027289782254440915,0.026920780426165747,0.010912249717146343,0.01085292709736052
ETTm2,2021,random_interval_tree,48,3,-0.0019396379515385625,-0.001941520266036223,-0.010260854218430622,-0.010313677298459778
ETTm2,2021,random_interval_tree,96,3,0.0010809198996611568,0.0010803359161785098,-0.0051460841113983155,-0.00515934794474604
ETTm2,2021,random_interval_tree,144,3,0.0010104005709352132,0.0010098902881561234,-0.003465458750085918,-0.003471470394623033
ETTm2,2021,random_interval_tree,192,3,-0.0015969381786054976,-0.0015982139634047599,-0.0032742227569656137,-0.0032795888793251127
ETTm2,2021,random_interval_tree,288,3,-0.005260796042943993,-0.005274658328672022,-0.004551551062223836,-0.00456192510411535
ETTm2,2021,random_interval_tree,336,3,-0.0037288497745211536,-0.0037358105840901157,-0.0038747401900540075,-0.003882256700864284
ETTm2,2021,random_interval_tree,512,3,-0.0004320429759352527,-0.00043213631994420965,-0.0029814732693140577,-0.002985922281179665
ETTm2,2021,random_interval_tree,720,3,0.0004548345526528821,0.0004547311310982849,-0.001713540194097221,-0.0017150091430100378
ETTm2,2021,random_orthogonal,48,3,0.08684885068457367,0.08318433877959275,0.05035093298691557,0.049104334715483366
ETTm2,2021,random_orthogonal,96,3,0.05015397359778297,0.04891702844086088,0.03613396236127001,0.03548892335307863
ETTm2,2021,random_orthogonal,144,3,0.05166009944706316,0.05034840090502335,0.03801065717761342,0.037297318856932216
ETTm2,2021,random_orthogonal,192,3,0.05564796928636253,0.05412794669768506,0.03992509665416422,0.039138591808713374
ETTm2,2021,random_orthogonal,288,3,0.05183782550038307,0.050517163738538984,0.03809646683755986,0.0373799245023988
ETTm2,2021,random_orthogonal,336,3,0.04698970753754375,0.04590278245037349,0.03603018956938335,0.03538882815236
ETTm2,2021,random_orthogonal,512,3,0.046572060501825885,0.045504223352957784,0.034495500537089614,0.03390731342507647
ETTm2,2021,random_orthogonal,720,3,0.04452431306697602,0.0435476544790091,0.03587991882639877,0.03524386442324445
ETTm2,2022,identity,48,3,0.12596286356292852,0.11835241257437346,0.07277505248729466,0.07019003505837651
ETTm2,2022,identity,96,3,0.07877935806127685,0.07575617110041621,0.053516786685726264,0.05210997106177073
ETTm2,2022,identity,144,3,0.06506755742556948,0.06299584034966477,0.04771788912745236,0.04659728558628906
ETTm2,2022,identity,192,3,0.05631370340132175,0.054757436432310014,0.04378502266747795,0.042840297003309824
ETTm2,2022,identity,288,3,0.04681413125055491,0.04573525089663599,0.03757913830004645,0.036881804831909504
