scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.20664815604686737,0.2900440990924835,0.6736829876899719,0.03240478038787842,0.4140457808971405
