segment_a,segment_b,cosine
0,1,0.014910060912370682
0,2,-0.06009900942444801
0,3,0.021792057901620865
0,4,-0.10025987774133682
0,5,-0.0990275964140892
0,6,0.016560547053813934
1,2,0.19015198945999146
1,3,0.1261071115732193
1,4,0.25199365615844727
1,5,0.09665852785110474
1,6,-0.06260903179645538
2,3,-0.0033059045672416687
2,4,0.0678161010146141
2,5,0.1471319943666458
2,6,-0.042100999504327774
3,4,0.09107288718223572
3,5,-0.04026837646961212
3,6,-0.15333090722560883
4,5,0.16668714582920074
4,6,0.1102159395813942
5,6,0.13962450623512268
