short_horizon,long_horizon,chpd_raw,nchpd
96,192,0.8278894794518049,0.14192976631845033
96,336,3.8430333098259797,0.6588328915337721
96,720,1.233447269939375,0.2114568274312963
192,336,3.4280555398569397,0.587690910169234
192,720,1.3243009699819237,0.22703239003506795
336,720,4.45869947859415,0.7643800178498384
