segment_a,segment_b,cosine
0,1,0.9901391267776489
0,2,0.9651132225990295
0,3,0.9281926155090332
0,4,0.8932338356971741
0,5,0.8555633425712585
0,6,0.8270059823989868
1,2,0.9915466904640198
1,3,0.9690786600112915
1,4,0.9436151385307312
1,5,0.9139446020126343
1,6,0.8899931311607361
2,3,0.9923407435417175
2,4,0.9772691130638123
2,5,0.9564446210861206
2,6,0.9378064274787903
3,4,0.9954347610473633
3,5,0.9841048717498779
3,6,0.9714984893798828
4,5,0.9960864186286926
4,6,0.9887071847915649
5,6,0.9975466132164001
