segment_a,segment_b,cosine
0,1,-0.5232874155044556
0,2,0.6253266930580139
0,3,-0.5996403694152832
0,4,0.7331957817077637
0,5,-0.6319823861122131
0,6,0.5926526784896851
1,2,-0.2337697148323059
1,3,0.9740060567855835
1,4,-0.34852632880210876
1,5,0.958178699016571
1,6,-0.278764009475708
2,3,-0.1718566119670868
2,4,0.960987389087677
2,5,-0.1913328617811203
2,6,0.9585863351821899
3,4,-0.2926383316516876
3,5,0.9952710866928101
3,6,-0.18997026979923248
4,5,-0.30417555570602417
4,6,0.9730121493339539
5,6,-0.1893123835325241
