scope,delta_mse_to_base,delta_mae_to_base,mean_abs_gamma,mean_abs_beta,delta_to_base_mae_ratio
all,0.01941724680364132,0.10196428000926971,0.41284918785095215,0.022099433466792107,0.07361937314271927
