model,horizon,mse_raw,mae_raw,mse_scaled,mae_scaled
UVHF,96,6.15093736987379,1.7928082197444768,0.20193602079509895,0.3248404319230555
TimeMixer,96,11.757785504745927,2.4897460180297464,0.3860095259333464,0.4511191788214591
UVHF,192,10.191400585186944,2.357306074637988,0.3345849188094923,0.4271222738868222
TimeMixer,192,13.187014893862406,3.285436337715462,0.432931300337223,0.5952909782794855
UVHF,336,10.807740951275195,2.5462383137433395,0.35481944787376885,0.4613550654811845
TimeMixer,336,12.397678105397668,2.8477727462762097,0.4070172777184197,0.5159903433792363
UVHF,720,13.621001271249355,2.812288474606508,0.4471791258081884,0.509560918297002
TimeMixer,720,18.99374109609429,3.5849961237010337,0.6235668266991836,0.649568468305831
